,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
42,adamssp01,12,1424,5557,844,1588,249,48,9,394.0,154.0,453,223.0,Sparky,Adams,151.0,65.0,R,R,SS,N,0.285765700917761,0.33960066555740404,0.35270829584308105
2336,dunleja01,2,231,800,98,193,18,14,2,49.0,33.0,84,119.0,Jack,Dunleavy,167.0,66.0,L,L,OF,N,0.24125,0.31334841628959303,0.30625
4224,jonesni01,11,412,1381,146,369,60,12,25,209.0,4.0,71,102.0,Nippy,Jones,185.0,73.0,R,R,1B,N,0.267197682838523,0.303030303030303,0.382331643736423
6321,paddeto01,11,399,1170,122,318,40,6,2,110.0,5.0,127,121.0,Tom,Padden,170.0,71.0,R,R,C,N,0.271794871794872,0.34309946029298405,0.321367521367521
5100,mancugu01,17,1460,4505,386,1194,197,16,53,543.0,8.0,418,264.0,Gus,Mancuso,185.0,70.0,R,R,C,N,0.26503884572697,0.32744261629088,0.351165371809101
7027,roachro01,5,177,608,67,151,31,6,3,54.0,26.0,52,,Roxey,Roach,160.0,71.0,R,R,SS,N,0.248355263157895,0.307575757575758,0.333881578947368
4397,kessido01,15,2078,7651,899,1931,254,80,14,527.0,100.0,684,759.0,Don,Kessinger,170.0,73.0,B,R,SS,N,0.25238530910992,0.31373725254949,0.311985361390668
3140,goodsed01,7,515,1266,108,329,51,2,30,170.0,1.0,63,135.0,Ed,Goodson,180.0,75.0,L,R,1B,N,0.259873617693523,0.29495861550037605,0.37440758293838894
6057,niebech01,3,54,92,9,21,7,0,0,8.0,0.0,5,11.0,Charlie,Niebergall,160.0,70.0,R,R,C,N,0.22826086956521696,0.26804123711340194,0.304347826086957
6293,otterbi01,0,30,100,16,20,4,1,2,15.0,8.0,8,17.0,Billy,Otterson,135.0,67.0,R,R,SS,N,0.2,0.25925925925925897,0.32
1223,campaal01,0,7,20,3,2,0,0,0,0.0,0.0,4,5.0,Al,Campanis,185.0,72.0,B,R,2B,N,0.1,0.25,0.1
3073,goddajo01,0,12,35,0,7,2,0,0,2.0,0.0,5,9.0,Joe,Goddard,181.0,71.0,R,R,C,N,0.2,0.3,0.25714285714285695
7227,rufda01,4,286,737,91,177,35,1,35,96.0,1.0,68,229.0,Darin,Ruf,250.0,75.0,R,R,1B,N,0.24016282225237398,0.304347826086957,0.432835820895522
6762,raderda01,9,846,2405,254,619,107,12,30,235.0,8.0,245,180.0,Dave,Rader,165.0,71.0,L,R,C,N,0.257380457380457,0.326037735849057,0.349272349272349
3053,gleasbi01,7,798,3395,613,907,111,35,7,,,177,,Bill,Gleason,170.0,68.0,R,R,SS,N,0.267157584683358,0.30347144456886893,0.326656848306333
543,bellde01,10,1210,4578,642,1262,232,15,134,668.0,170.0,377,955.0,Derek,Bell,200.0,74.0,R,R,OF,N,0.27566622979467,0.330776992936428,0.4207077326343379
2556,farrier01,1,14,9,1,1,0,0,0,0.0,1.0,1,2.0,Eric,Farris,180.0,69.0,R,R,2B,N,0.111111111111111,0.2,0.111111111111111
1623,collihu01,6,680,2779,653,790,127,38,11,319.0,335.0,332,,Hub,Collins,160.0,68.0,R,R,2B,N,0.28427491903562396,0.36065573770491793,0.36919755307664603
2038,dearmch01,0,11,39,10,11,2,1,0,7.0,1.0,3,6.0,Charlie,DeArmond,165.0,70.0,R,R,3B,N,0.282051282051282,0.33333333333333304,0.384615384615385
5547,menkede01,12,1598,5071,605,1270,225,40,101,606.0,34.0,698,853.0,Denis,Menke,185.0,72.0,R,R,3B,N,0.250443699467561,0.3411336453458139,0.370341155590613
2323,duncaje01,1,69,154,15,28,0,2,1,11.0,7.0,18,46.0,Jeff,Duncan,180.0,74.0,L,L,OF,N,0.18181818181818202,0.26744186046511603,0.22727272727272702
2805,fuentre01,4,100,210,25,50,2,2,3,15.0,7.0,14,59.0,Rey,Fuentes,160.0,72.0,L,L,OF,N,0.23809523809523803,0.28571428571428603,0.30952380952381
4722,leboube01,10,280,788,100,217,27,11,11,69.0,15.0,79,125.0,Bevo,LeBourveau,175.0,71.0,L,R,OF,N,0.275380710659898,0.341407151095732,0.379441624365482
3049,glassja01,16,1737,7033,1164,2041,313,98,27,,,440,,Jack,Glasscock,160.0,68.0,R,R,SS,N,0.290203327171904,0.331995182657567,0.37409355893644197
5529,melenlu01,7,641,1477,167,366,50,13,9,122.0,18.0,109,175.0,Luis,Melendez,165.0,72.0,R,R,OF,N,0.247799593771158,0.29949558638083196,0.317535545023697
809,bordimi01,13,1720,5770,676,1500,257,30,91,626.0,96.0,500,800.0,Mike,Bordick,170.0,71.0,R,R,SS,N,0.25996533795493904,0.31897926634768703,0.36221837088388203
3740,hillesh02,6,943,3570,463,1014,202,15,108,490.0,16.0,140,464.0,Shea,Hillenbrand,200.0,73.0,R,R,1B,N,0.284033613445378,0.311051212938005,0.439775910364146
2087,delsiji01,12,822,2461,322,627,112,21,40,286.0,15.0,299,251.0,Jim,Delsing,175.0,70.0,L,R,OF,N,0.25477448191792,0.335507246376812,0.366111336854937
2454,englech01,5,87,235,41,59,10,1,0,15.0,1.0,32,26.0,Charlie,Engle,145.0,68.0,R,R,SS,N,0.251063829787234,0.340823970037453,0.302127659574468
1867,cruzhe02,3,171,280,32,64,7,3,8,34.0,1.0,25,31.0,Henry,Cruz,175.0,72.0,L,L,OF,N,0.22857142857142898,0.291803278688525,0.36071428571428604
8716,walshde01,2,89,226,22,44,5,1,0,12.0,10.0,22,40.0,Dee,Walsh,165.0,69.0,B,R,SS,N,0.19469026548672602,0.266129032258065,0.225663716814159
3935,hudsojo01,9,426,1169,138,283,50,11,4,96.0,17.0,87,164.0,Johnny,Hudson,160.0,70.0,R,R,2B,N,0.242087254063302,0.294585987261146,0.31394354148845194
6636,ponceca01,0,21,62,4,10,2,0,1,5.0,0.0,1,9.0,Carlos,Ponce,170.0,70.0,R,R,1B,N,0.161290322580645,0.174603174603175,0.241935483870968
2491,estalbo01,14,680,2196,279,620,106,33,44,308.0,13.0,350,246.0,Bobby,Estalella,180.0,68.0,R,R,OF,N,0.282331511839709,0.380989787902592,0.420765027322404
6894,reitzhe01,6,724,2744,447,801,108,65,11,463.0,122.0,266,147.0,Heinie,Reitz,158.0,67.0,L,R,2B,N,0.29190962099125395,0.354485049833887,0.3906705539358599
8451,troskha01,13,1347,5161,835,1561,331,58,228,1012.0,28.0,545,440.0,Hal,Trosky,207.0,74.0,L,R,1B,N,0.302460763417942,0.369085173501577,0.5216043402441389
7103,rodrijo03,1,158,332,46,99,18,3,7,43.0,2.0,40,90.0,John,Rodriguez,225.0,72.0,L,L,OF,N,0.29819277108433695,0.373655913978495,0.433734939759036
4183,johnsst01,1,8,9,2,1,0,0,1,1.0,0.0,2,2.0,Stan,Johnson,180.0,70.0,L,L,OF,N,0.111111111111111,0.272727272727273,0.444444444444444
8064,straury01,0,31,45,9,9,0,0,1,3.0,2.0,3,11.0,Ryan,Strausborger,185.0,72.0,R,R,OF,N,0.2,0.25,0.266666666666667
6581,pietto01,7,744,2585,352,717,132,30,23,312.0,80.0,247,274.0,Tony,Piet,175.0,72.0,R,R,2B,N,0.277369439071567,0.340395480225989,0.37833655705996094
909,bregmal01,2,361,1351,224,381,103,9,58,208.0,29.0,166,234.0,Alex,Bregman,180.0,72.0,R,R,2B,N,0.282013323464101,0.360580092287409,0.5003700962250179
1788,craigal01,5,534,1831,239,506,107,3,59,296.0,11.0,143,394.0,Allen,Craig,215.0,74.0,R,R,1B,N,0.276351720371382,0.32877406281661603,0.43473511742217397
8118,sullijo06,7,605,1833,203,422,52,9,1,162.0,18.0,216,206.0,John,Sullivan,170.0,70.0,R,R,SS,N,0.23022367703218802,0.31137140068326,0.270049099836334
5280,mayde01,9,797,2200,244,596,103,10,52,310.0,30.0,156,254.0,Derrick,May,210.0,76.0,L,R,OF,N,0.270909090909091,0.31918505942275,0.397727272727273
6656,postwa01,15,1204,4007,594,1064,194,28,210,699.0,19.0,331,813.0,Wally,Post,190.0,73.0,R,R,OF,N,0.265535313201897,0.32157676348547704,0.48515098577489396
6149,obriepe03,11,1567,5437,654,1421,254,21,169,736.0,24.0,641,563.0,Pete,O'Brien,185.0,73.0,L,L,1B,N,0.261357366194593,0.33925633432049995,0.409049107963951
4950,lozadwi01,0,43,107,15,29,8,2,1,20.0,0.0,12,23.0,Willie,Lozado,166.0,72.0,R,R,2B,N,0.27102803738317804,0.34453781512605,0.41121495327102797
8203,tarasto01,9,457,1006,151,241,46,5,34,118.0,39.0,106,171.0,Tony,Tarasco,185.0,72.0,L,R,OF,N,0.23956262425447303,0.31205035971222994,0.39662027833002
4267,judefr01,0,80,308,31,64,6,4,1,31.0,7.0,16,35.0,Frank,Jude,150.0,67.0,R,R,OF,N,0.207792207792208,0.24691358024691396,0.262987012987013
3720,higasky01,1,38,90,8,12,2,0,3,6.0,0.0,8,22.0,Kyle,Higashioka,205.0,73.0,R,R,C,N,0.133333333333333,0.204081632653061,0.25555555555555604
2892,garcigu01,1,16,40,3,8,2,0,2,4.0,0.0,2,15.0,Guillermo,Garcia,215.0,75.0,R,R,C,N,0.2,0.23809523809523803,0.4
489,baxtemi01,5,232,417,52,95,23,4,4,28.0,10.0,55,100.0,Mike,Baxter,205.0,72.0,L,R,OF,N,0.22781774580335698,0.317796610169492,0.33093525179856104
7064,robinda01,1,22,44,5,12,2,0,2,6.0,2.0,6,7.0,Dave,Robinson,186.0,73.0,B,L,OF,N,0.272727272727273,0.36,0.45454545454545503
4665,larki01,0,17,70,11,17,0,0,0,,,4,,Patrick,Larkins,185.0,71.0,L,,3B,N,0.24285714285714302,0.283783783783784,0.24285714285714302
621,bernato01,12,1071,3700,523,970,177,30,75,391.0,113.0,428,606.0,Tony,Bernazard,150.0,69.0,B,R,2B,N,0.262162162162162,0.338662790697674,0.387027027027027
1925,dailyco01,11,628,2214,280,541,74,22,2,262.0,,208,208.0,Con,Daily,192.0,72.0,L,R,C,N,0.24435411020776898,0.309248554913295,0.30036133694670303
8262,tellero01,0,23,70,10,22,9,0,4,14.0,0.0,2,21.0,Rowdy,Tellez,220.0,76.0,L,L,1B,N,0.314285714285714,0.33333333333333304,0.614285714285714
5760,mooreke02,0,22,16,4,1,1,0,0,0.0,1.0,2,6.0,Kerwin,Moore,190.0,73.0,B,R,OF,N,0.0625,0.166666666666667,0.125
3133,goodebi01,0,10,31,4,5,1,0,0,2.0,2.0,3,4.0,Bill,Goodenough,170.0,73.0,L,,OF,N,0.161290322580645,0.23529411764705901,0.193548387096774
1345,cassipe01,3,101,382,39,98,15,1,3,48.0,11.0,17,20.0,Pete,Cassidy,165.0,70.0,R,R,SS,N,0.25654450261780104,0.28822055137844604,0.324607329842932
6908,repkoja01,7,360,700,105,157,29,4,16,67.0,27.0,52,195.0,Jason,Repko,200.0,71.0,R,R,OF,N,0.224285714285714,0.277925531914894,0.34571428571428603
6073,nilesha01,4,608,2270,279,561,58,24,12,152.0,107.0,163,202.0,Harry,Niles,175.0,68.0,R,R,OF,N,0.24713656387665198,0.29757501027538,0.309691629955947
8976,willite01,21,2292,7706,1798,2654,525,71,521,1839.0,24.0,2021,709.0,Ted,Williams,205.0,75.0,L,R,OF,Player,0.344406955618998,0.480620951989308,0.633791850506099
4322,keenbi01,0,6,7,0,0,0,0,0,0.0,0.0,1,4.0,Bill,Keen,181.0,72.0,R,R,1B,N,0.0,0.125,0.0
106,allenja02,0,86,273,23,61,10,0,4,21.0,6.0,33,52.0,Jamie,Allen,205.0,72.0,R,R,3B,N,0.223443223443223,0.30718954248366,0.30402930402930395
417,barrebo01,6,239,650,57,169,23,5,10,86.0,6.0,32,61.0,Bob,Barrett,175.0,71.0,R,R,3B,N,0.26,0.294721407624633,0.356923076923077
1065,buforda01,8,699,1853,280,448,86,9,54,218.0,56.0,173,430.0,Damon,Buford,170.0,70.0,R,R,OF,N,0.241770102536427,0.306515301085884,0.38532110091743105
8142,suttodr01,3,128,281,38,72,24,2,4,37.0,0.0,19,88.0,Drew,Sutton,200.0,75.0,B,R,2B,N,0.256227758007117,0.303333333333333,0.398576512455516
6567,pickeca01,7,95,264,37,59,10,1,14,45.0,1.0,43,91.0,Calvin,Pickering,283.0,77.0,L,L,1B,N,0.22348484848484804,0.33224755700325703,0.428030303030303
8079,stroust01,0,26,47,4,8,1,0,1,3.0,0.0,3,9.0,Steve,Stroughter,190.0,74.0,L,L,OF,N,0.170212765957447,0.22,0.25531914893617
9094,worthre01,3,292,1037,118,298,69,18,12,111.0,2.0,48,71.0,Red,Worthington,170.0,71.0,R,R,OF,N,0.28736740597878496,0.31889400921659006,0.42333654773384793
8906,whitnpi01,11,1539,5765,696,1701,303,56,93,927.0,45.0,400,438.0,Pinky,Whitney,165.0,70.0,R,R,3B,N,0.295056374674761,0.34079480940794804,0.41543798785776204
7098,rodrihe01,0,124,407,55,108,14,0,1,40.0,7.0,47,22.0,Hector,Rodriguez,165.0,68.0,R,R,3B,N,0.265356265356265,0.341409691629956,0.307125307125307
2961,gerbecr01,0,65,91,8,24,1,2,0,6.0,0.0,2,3.0,Craig,Gerber,175.0,72.0,L,R,2B,N,0.26373626373626397,0.279569892473118,0.318681318681319
9085,woodte01,2,47,109,9,20,3,0,1,7.0,0.0,11,29.0,Ted,Wood,170.0,74.0,L,L,OF,N,0.18348623853210996,0.258333333333333,0.23853211009174302
8537,valdepe01,4,53,85,7,21,7,1,1,8.0,0.0,8,15.0,Pedro,Valdes,205.0,73.0,L,L,OF,N,0.247058823529412,0.31182795698924703,0.388235294117647
8234,tayloch03,4,415,1341,203,352,82,16,39,152.0,34.0,126,405.0,Chris,Taylor,195.0,73.0,R,R,SS,N,0.262490678598061,0.325835037491479,0.434750186428039
5076,maksumi01,2,34,41,8,9,3,0,0,6.0,0.0,14,6.0,Mike,Maksudian,220.0,71.0,L,R,1B,N,0.21951219512195103,0.418181818181818,0.292682926829268
2832,gagnoch01,2,14,9,3,2,0,0,0,1.0,0.0,0,2.0,Chick,Gagnon,158.0,67.0,R,R,SS,N,0.222222222222222,0.222222222222222,0.222222222222222
2062,dejesiv01,14,1371,4602,595,1167,175,48,21,324.0,194.0,466,664.0,Ivan,de Jesus,175.0,71.0,R,R,SS,N,0.25358539765319393,0.322217837411208,0.326162538026945
4040,jacksch03,7,82,156,10,34,8,1,2,14.0,2.0,14,35.0,Chuck,Jackson,185.0,72.0,R,R,3B,N,0.21794871794871803,0.28235294117647103,0.32051282051282104
250,arundtu01,6,76,260,21,45,4,1,0,,,16,,Tug,Arundel,175.0,70.0,R,R,C,N,0.17307692307692302,0.221014492753623,0.196153846153846
6045,nichofr02,5,303,794,112,247,34,21,12,107.0,21.0,65,97.0,Fred,Nicholson,173.0,70.0,R,R,OF,N,0.311083123425693,0.363213038416764,0.452141057934509
4315,kearnte01,5,8,19,0,5,0,1,0,1.0,0.0,1,1.0,Teddy,Kearns,180.0,71.0,R,R,1B,N,0.263157894736842,0.3,0.368421052631579
5372,mcdondo01,1,15,25,3,5,2,0,0,1.0,1.0,4,7.0,Donzell,McDonald,180.0,71.0,B,R,OF,N,0.2,0.31034482758620696,0.28
1171,byrneji01,0,10,23,2,4,0,1,0,0.0,0.0,0,0.0,Jim,Byrnes,150.0,69.0,R,R,C,N,0.17391304347826098,0.17391304347826098,0.260869565217391
64,ainsmed01,14,1078,3048,299,707,108,54,22,317.0,86.0,263,,Eddie,Ainsmith,180.0,71.0,R,R,C,N,0.231955380577428,0.29296285110238596,0.324475065616798
8425,trammal01,19,2293,8288,1231,2365,412,55,185,1003.0,236.0,850,874.0,Alan,Trammell,165.0,72.0,R,R,SS,Player,0.285352316602317,0.351827533377107,0.415299227799228
469,batisra01,2,22,25,2,7,1,0,0,2.0,0.0,1,10.0,Rafael,Batista,195.0,73.0,L,L,1B,N,0.28,0.307692307692308,0.32
3739,hilleho02,1,18,30,4,5,1,1,0,2.0,0.0,2,5.0,Hob,Hiller,162.0,68.0,R,R,2B,N,0.166666666666667,0.21875,0.266666666666667
5487,mcnerje01,9,590,1423,129,337,51,6,27,163.0,3.0,119,199.0,Jerry,McNertney,180.0,72.0,R,R,C,N,0.23682361208714,0.295719844357977,0.338018271257906
2676,florejo01,2,16,7,2,1,0,0,0,0.0,1.0,2,2.0,Jose,Flores,180.0,71.0,R,R,2B,N,0.14285714285714302,0.33333333333333304,0.14285714285714302
8549,valenjo01,0,16,60,9,17,4,0,0,,,2,,John,Valentine,,,,,OF,N,0.28333333333333305,0.30645161290322603,0.35
5980,natalro01,5,120,289,13,57,10,3,4,19.0,2.0,30,68.0,Rob,Natal,190.0,71.0,R,R,C,N,0.19723183391003501,0.272727272727273,0.294117647058824
5193,martijc01,13,908,2189,189,487,82,12,32,230.0,9.0,201,299.0,J. C.,Martin,188.0,74.0,L,R,C,N,0.22247601644586604,0.287866108786611,0.31475559616263105
7889,speedho01,4,113,135,21,28,5,1,0,6.0,4.0,20,46.0,Horace,Speed,180.0,73.0,R,R,OF,N,0.20740740740740699,0.309677419354839,0.25925925925925897
5450,mckinri01,7,341,886,79,199,28,2,20,100.0,4.0,77,124.0,Rich,McKinney,185.0,71.0,R,R,3B,N,0.224604966139955,0.28660436137071604,0.32844243792325106
5427,mcgwima01,15,1874,6187,1167,1626,252,6,583,1414.0,12.0,1317,1596.0,Mark,McGwire,215.0,77.0,R,R,1B,N,0.26280911588815303,0.39219083155650303,0.5881687409083559
487,baxesji01,0,88,280,39,69,12,0,17,39.0,1.0,25,54.0,Jim,Baxes,190.0,73.0,R,R,3B,N,0.246428571428571,0.30819672131147496,0.47142857142857103
2492,estalbo02,8,310,904,126,195,49,5,48,147.0,6.0,130,290.0,Bobby,Estalella,200.0,73.0,R,R,C,N,0.21570796460177,0.31431334622824,0.440265486725664
5981,natonpe01,0,6,12,2,2,0,0,0,1.0,0.0,2,1.0,Pete,Naton,200.0,73.0,R,R,C,N,0.166666666666667,0.28571428571428603,0.166666666666667
6672,powerjo01,5,151,215,26,42,7,2,6,14.0,0.0,22,48.0,John,Powers,185.0,73.0,L,R,OF,N,0.195348837209302,0.270042194092827,0.33023255813953495
1116,burnspa01,0,7,29,3,7,2,1,0,,,3,,John,Burns,148.0,65.0,,,1B,N,0.24137931034482799,0.3125,0.37931034482758597
5869,muellwa01,4,121,345,46,95,10,7,2,49.0,4.0,13,19.0,Walter,Mueller,160.0,68.0,R,R,OF,N,0.27536231884058004,0.301675977653631,0.36231884057971003
335,bakerge01,3,126,474,45,74,6,0,0,,,14,,George,Baker,162.0,71.0,,,C,N,0.15611814345991598,0.18032786885245897,0.168776371308017
6678,powisca01,0,15,41,4,8,3,1,0,2.0,2.0,7,9.0,Carl,Powis,185.0,72.0,R,R,OF,N,0.195121951219512,0.3125,0.31707317073170693
6034,newnapa01,1,123,446,56,95,7,8,2,31.0,20.0,41,,Pat,Newnam,180.0,72.0,R,R,1B,N,0.21300448430493302,0.279260780287474,0.278026905829596
8990,wilsobi02,5,224,654,87,145,23,1,32,77.0,2.0,72,136.0,Bill,Wilson,200.0,74.0,R,R,OF,N,0.2217125382263,0.298898071625344,0.406727828746177
7599,sheldsc01,4,141,285,34,67,16,0,8,33.0,1.0,15,84.0,Scott,Sheldon,185.0,75.0,R,R,3B,N,0.235087719298246,0.27333333333333304,0.37543859649122796
5656,milleri01,14,1482,3887,552,1046,161,35,28,369.0,78.0,454,583.0,Rick,Miller,175.0,72.0,L,L,OF,N,0.269102135322871,0.34554250172771306,0.350141497298688
6079,nixja01,6,466,1305,143,277,55,2,38,130.0,36.0,108,371.0,Jayson,Nix,195.0,71.0,R,R,2B,N,0.21226053639846698,0.27246992215145105,0.34482758620689696
4452,kivlepa01,2,132,212,31,44,5,3,10,28.0,1.0,24,78.0,Patrick,Kivlehan,223.0,74.0,R,R,OF,N,0.20754716981132101,0.288135593220339,0.40094339622641495
3150,gordode01,7,852,3379,484,977,111,48,15,197.0,308.0,145,536.0,Dee,Gordon,170.0,71.0,L,R,2B,N,0.28913879846108304,0.31838819523269,0.363717076058005
911,brenlbo01,8,871,2615,321,647,119,7,91,333.0,45.0,318,438.0,Bob,Brenly,210.0,74.0,R,R,C,N,0.247418738049713,0.329014660756904,0.402676864244742
4242,jordaji01,3,376,1273,102,327,51,4,2,118.0,8.0,37,76.0,Jimmy,Jordan,157.0,69.0,R,R,2B,N,0.256873527101335,0.277862595419847,0.30793401413982696
4884,loftudi01,1,97,212,34,53,12,0,0,21.0,3.0,12,7.0,Dick,Loftus,155.0,72.0,L,R,OF,N,0.25,0.29017857142857106,0.30660377358490604
7819,smootho01,4,680,2635,308,763,102,45,15,269.0,84.0,149,300.0,Homer,Smoot,180.0,70.0,L,R,OF,N,0.28956356736242894,0.327586206896552,0.379506641366224
7554,shaffor01,16,871,3552,601,1000,164,53,11,,,227,,Orator,Shafer,165.0,69.0,L,R,OF,N,0.281531531531532,0.324689071182853,0.366835585585586
6256,orourti01,4,387,1510,272,440,43,23,1,204.0,81.0,197,,Tim,O'Rourke,170.0,70.0,L,R,3B,N,0.291390728476821,0.37316930287053296,0.352317880794702
1217,camerja01,0,18,61,3,11,0,0,0,4.0,0.0,2,12.0,Jack,Cameron,170.0,70.0,R,R,OF,N,0.18032786885245897,0.206349206349206,0.18032786885245897
584,bennefr02,3,39,97,6,27,6,0,1,7.0,0.0,7,6.0,Fred,Bennett,185.0,69.0,R,R,OF,N,0.27835051546391804,0.326923076923077,0.37113402061855705
5092,malonbi01,7,696,2476,294,585,54,42,6,177.0,155.0,162,446.0,Billy,Maloney,177.0,70.0,L,R,OF,N,0.23626817447496,0.28316906747536,0.29927302100161607
6049,nichore01,7,540,1160,156,308,63,8,22,131.0,27.0,99,149.0,Reid,Nichols,165.0,71.0,R,R,OF,N,0.26551724137931,0.32327243844320896,0.39051724137931
1654,congabu01,5,309,1172,117,342,27,13,6,131.0,32.0,57,65.0,Bunk,Congalton,190.0,71.0,L,L,OF,N,0.291808873720137,0.32465419039869803,0.352389078498294
5084,malinto01,0,35,79,7,18,2,0,0,3.0,0.0,9,11.0,Tony,Malinosky,165.0,70.0,R,R,3B,N,0.22784810126582297,0.30681818181818205,0.253164556962025
565,bellte01,1,9,4,0,0,0,0,0,0.0,0.0,2,2.0,Terry,Bell,195.0,72.0,R,R,C,N,0.0,0.33333333333333304,0.0
6078,nivarra01,2,42,121,13,27,1,2,0,12.0,5.0,4,19.0,Ramon,Nivar,185.0,70.0,R,R,OF,N,0.22314049586776896,0.248,0.264462809917355
7203,rousemi01,1,49,91,9,15,4,0,0,6.0,2.0,8,24.0,Mike,Rouse,200.0,71.0,L,R,2B,N,0.164835164835165,0.232323232323232,0.20879120879120897
6926,reynobi01,1,9,10,0,2,0,0,0,0.0,0.0,0,4.0,Bill,Reynolds,185.0,72.0,R,R,C,N,0.2,0.2,0.2
8860,wheelze01,0,29,57,6,11,0,0,2,5.0,0.0,2,12.0,Zelous,Wheeler,220.0,70.0,R,R,3B,N,0.192982456140351,0.22033898305084698,0.29824561403508804
8913,wietema01,9,1081,3791,422,953,185,5,135,519.0,8.0,353,790.0,Matt,Wieters,235.0,77.0,B,R,C,N,0.251384858876286,0.31515444015444,0.40965444473753604
6759,radboch01,11,653,2487,308,585,64,11,9,259.0,,158,244.0,Old Hoss,Radbourn,168.0,69.0,R,R,OF,Player,0.23522316043425798,0.28090737240075603,0.28065942903096097
5392,mcfaral01,0,14,42,2,7,0,0,0,1.0,1.0,8,11.0,Alex,McFarlan,165.0,69.0,,,2B,N,0.166666666666667,0.3,0.166666666666667
483,baumhfr01,10,1019,3477,450,1010,165,51,25,272.0,30.0,258,258.0,Frank,Baumholtz,175.0,70.0,L,L,OF,N,0.29048029910842704,0.339491298527443,0.388840954846132
8685,walkedi02,18,1905,6740,1037,2064,376,96,105,1023.0,59.0,817,325.0,Dixie,Walker,175.0,73.0,L,R,OF,N,0.306231454005935,0.3812359401879051,0.437240356083086
1118,burrebu01,6,122,390,42,96,13,3,3,47.0,4.0,32,37.0,Buster,Burrell,165.0,70.0,R,R,C,N,0.246153846153846,0.303317535545024,0.31794871794871804
9012,wilsone01,0,6,10,0,0,0,0,0,0.0,0.0,1,2.0,Neil,Wilson,175.0,73.0,L,R,C,N,0.0,0.0909090909090909,0.0
3280,groatdi01,15,1929,7484,829,2138,352,67,39,707.0,14.0,490,512.0,Dick,Groat,180.0,71.0,R,R,SS,N,0.28567610903260304,0.329571106094808,0.366247995724212
7972,stclaeb01,3,164,450,39,112,23,2,7,40.0,2.0,35,52.0,Ebba,St. Claire,219.0,73.0,B,R,C,N,0.248888888888889,0.30309278350515506,0.35555555555555607
7293,salmoch01,8,658,1667,202,415,70,6,31,149.0,46.0,89,233.0,Chico,Salmon,160.0,70.0,R,R,1B,N,0.248950209958008,0.287015945330296,0.353929214157169
