,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
4612,lajoina01,20,2480,9590,1504,3243,657,163,82,1599.0,380.0,516,,Nap,Lajoie,195.0,73.0,R,R,2B,Player,0.338164754953076,0.37195725311696,0.46631908237747705
3596,heidrem01,10,757,3047,468,914,108,73,16,342.0,186.0,146,202.0,Emmet,Heidrick,185.0,72.0,L,R,OF,N,0.29996718083360696,0.331976197932978,0.3990810633409911
4008,incavpe01,12,1284,4233,546,1043,194,21,206,655.0,33.0,360,1277.0,Pete,Incaviglia,225.0,73.0,R,R,OF,N,0.24639735412237196,0.305464837796647,0.44814552326954904
7322,sandera01,7,630,2182,321,597,114,19,42,329.0,8.0,328,216.0,Ray,Sanders,185.0,74.0,L,R,1B,N,0.273602199816682,0.36852589641434297,0.40100824931255696
6008,nelsoca01,18,817,3294,648,833,93,27,3,,,352,,Candy,Nelson,145.0,66.0,L,R,SS,N,0.25288403157255607,0.32501371365880394,0.30024286581663595
7164,rosalad01,10,653,1621,186,367,69,6,48,179.0,17.0,135,451.0,Adam,Rosales,200.0,74.0,R,R,2B,N,0.226403454657619,0.285876993166287,0.365206662553979
600,bergda01,6,582,1600,190,430,91,6,21,163.0,8.0,133,308.0,Dave,Berg,185.0,71.0,R,R,2B,N,0.26875,0.324870167339873,0.3725
762,boggswa01,17,2440,9180,1513,3010,578,61,118,1014.0,24.0,1412,745.0,Wade,Boggs,190.0,74.0,L,R,3B,Player,0.327886710239651,0.41748489425981894,0.44270152505446597
3974,huntebr02,9,1000,3347,500,882,146,28,25,241.0,260.0,243,581.0,Brian,Hunter,180.0,76.0,R,R,OF,N,0.263519569763968,0.313370473537604,0.34628025097101894
9121,yastrca01,22,3308,11988,1816,3419,646,59,452,1844.0,168.0,1845,1393.0,Carl,Yastrzemski,175.0,71.0,L,R,OF,Player,0.28520186853520196,0.38053929010337606,0.46204537871204493
7378,saxst01,13,1769,6940,913,1949,278,47,54,550.0,444.0,556,584.0,Steve,Sax,185.0,71.0,R,R,2B,N,0.28083573487031704,0.334178228388474,0.357780979827089
7899,spencst01,9,1112,3871,541,1090,196,60,95,575.0,21.0,520,248.0,Stan,Spence,180.0,70.0,L,L,OF,N,0.28158098682510996,0.36665907538146203,0.43683802634978003
2274,doylela01,13,1766,6509,960,1887,299,123,74,793.0,298.0,625,378.0,Larry,Doyle,165.0,70.0,L,R,2B,N,0.289906283607313,0.35211662461452203,0.407743124903979
1362,castivi02,15,1854,6822,902,1884,349,28,320,1105.0,33.0,423,1069.0,Vinny,Castilla,175.0,73.0,R,R,3B,N,0.276165347405453,0.318426501035197,0.476253298153034
7372,savagte01,9,642,1375,202,321,51,11,34,163.0,49.0,200,272.0,Ted,Savage,185.0,73.0,R,R,OF,N,0.23345454545454503,0.33079365079365103,0.36072727272727295
1117,burnsto01,12,1251,4920,722,1307,236,69,39,683.0,,270,454.0,Tom,Burns,152.0,67.0,R,R,3B,N,0.26565040650406496,0.30385356454720597,0.365447154471545
5135,maranra01,23,2670,10078,1255,2605,380,177,28,884.0,291.0,839,756.0,Rabbit,Maranville,155.0,65.0,R,R,SS,Player,0.258483826155983,0.315471283319593,0.33965072435006893
4439,kinslia01,12,1801,7165,1215,1943,404,41,248,887.0,241.0,674,992.0,Ian,Kinsler,200.0,72.0,R,R,2B,N,0.27117934403349603,0.33384360250031897,0.44284717376134003
5993,nealegr01,8,768,2661,319,688,71,50,8,200.0,139.0,201,281.0,Greasy,Neale,170.0,72.0,L,R,OF,N,0.25854941751221305,0.310621942697414,0.331830139045472
7481,scottev01,12,1654,5837,552,1455,208,58,20,551.0,69.0,243,282.0,Everett,Scott,148.0,68.0,R,R,SS,N,0.249271886242933,0.279276315789474,0.315059105704985
5670,milneed01,8,804,2395,376,607,111,28,42,195.0,145.0,286,280.0,Eddie,Milner,173.0,71.0,L,L,OF,N,0.253444676409186,0.33308466989929103,0.37578288100208795
8985,wilmowa01,10,962,3988,727,1100,152,92,58,594.0,383.0,350,233.0,Walt,Wilmot,165.0,69.0,B,R,OF,N,0.27582748244734195,0.334255417242969,0.403711133400201
1593,colbena01,10,1004,3422,481,833,141,25,173,520.0,52.0,383,902.0,Nate,Colbert,205.0,74.0,R,R,1B,N,0.24342489772063103,0.31957950065703006,0.4509059029807129
8025,stewash01,13,1386,5574,853,1653,315,41,115,580.0,196.0,504,684.0,Shannon,Stewart,175.0,72.0,R,R,OF,N,0.29655543595263695,0.35488647581441296,0.42967348403301003
4132,johnsbo02,10,874,2307,254,628,88,11,44,230.0,24.0,156,291.0,Bob,Johnson,175.0,70.0,R,R,3B,N,0.27221499783268305,0.318311002842063,0.37711313394018203
2018,davisra01,12,1419,4219,633,1106,224,43,61,379.0,415.0,266,839.0,Rajai,Davis,195.0,70.0,R,R,OF,N,0.26214742830054505,0.305908584169454,0.378999762977009
770,boleyjo01,5,540,1780,203,478,88,22,7,227.0,15.0,130,84.0,Joe,Boley,170.0,71.0,R,R,SS,N,0.26853932584269696,0.318324607329843,0.354494382022472
7134,rojekst01,10,522,1764,225,470,67,13,4,122.0,32.0,152,100.0,Stan,Rojek,170.0,70.0,R,R,SS,N,0.26643990929705197,0.324634655532359,0.325963718820862
1371,castrju01,16,1103,2627,253,601,123,13,36,234.0,5.0,149,472.0,Juan,Castro,190.0,71.0,R,R,SS,N,0.228778073848496,0.270172910662824,0.326608298439284
6049,nichore01,7,540,1160,156,308,63,8,22,131.0,27.0,99,149.0,Reid,Nichols,165.0,71.0,R,R,OF,N,0.26551724137931,0.32327243844320896,0.39051724137931
1370,castrja01,8,746,2437,293,564,139,9,73,262.0,5.0,269,755.0,Jason,Castro,215.0,75.0,L,R,C,N,0.231432088633566,0.307834441980783,0.38572014772261
2548,farrasi01,7,943,3573,497,905,157,53,18,412.0,,233,269.0,Sid,Farrar,185.0,70.0,,R,1B,N,0.253288553036664,0.299001576458224,0.342009515813042
3018,gilkebe01,11,1239,4061,606,1115,244,24,118,546.0,115.0,466,708.0,Bernard,Gilkey,170.0,72.0,R,R,OF,N,0.274562915538045,0.34923790589794607,0.43363703521300206
6762,raderda01,9,846,2405,254,619,107,12,30,235.0,8.0,245,180.0,Dave,Rader,165.0,71.0,L,R,C,N,0.257380457380457,0.326037735849057,0.349272349272349
3542,hattogr01,14,1312,4206,562,1068,166,33,91,533.0,42.0,646,430.0,Grady,Hatton,170.0,68.0,L,R,3B,N,0.253922967189729,0.35325638911789,0.373989538754161
3151,gordojo01,12,1566,5707,914,1530,264,52,253,975.0,89.0,759,702.0,Joe,Gordon,180.0,70.0,R,R,2B,Player,0.26809181706676005,0.3540055675842871,0.465568599964955
7828,snidedu01,17,2143,7161,1259,2116,358,85,407,1333.0,99.0,971,1237.0,Duke,Snider,179.0,72.0,L,R,OF,Player,0.295489456779779,0.37961141170683704,0.539729088116185
4712,lazzeto01,13,1740,6297,986,1840,334,115,178,1191.0,148.0,869,864.0,Tony,Lazzeri,170.0,71.0,R,R,2B,Player,0.292202636175957,0.37803516606195897,0.466571383198348
9190,zimmech01,19,1280,4546,617,1225,222,76,26,625.0,,390,,Chief,Zimmer,190.0,72.0,R,R,C,N,0.269467663880334,0.327188006482982,0.368895732512099
3612,heltoto01,16,2247,7962,1401,2519,592,37,369,1406.0,37.0,1335,1175.0,Todd,Helton,220.0,74.0,L,L,1B,N,0.316377794523989,0.41454232548133796,0.5390605375533789
3229,greenha01,17,1394,5193,1051,1628,379,71,331,1276.0,58.0,852,844.0,Hank,Greenberg,210.0,75.0,R,R,1B,Player,0.313498940881956,0.41025641025640996,0.605045253225496
8544,valenel01,10,894,3166,380,881,169,15,123,474.0,59.0,180,462.0,Ellis,Valentine,205.0,76.0,R,R,OF,N,0.278269109286165,0.317095038852361,0.45767530006317103
7969,statzji01,9,683,2585,376,737,114,31,17,215.0,77.0,194,211.0,Jigger,Statz,150.0,67.0,R,R,OF,N,0.28510638297872304,0.33501259445843795,0.372920696324952
3537,hatfifr01,8,722,2039,259,493,67,10,25,165.0,15.0,248,247.0,Fred,Hatfield,171.0,73.0,L,R,3B,N,0.241785188818048,0.32400524704853495,0.32123589995095597
1993,davisch02,10,1296,4619,678,1099,216,5,283,743.0,19.0,513,1696.0,Chris,Davis,230.0,75.0,L,R,1B,N,0.237930287941113,0.3141075604053,0.470664646027279
7399,schalra01,17,1762,5306,579,1345,199,49,11,594.0,177.0,638,,Ray,Schalk,165.0,69.0,R,R,C,Player,0.253486618921975,0.333613728129206,0.315680361854504
7095,rodriel01,8,775,2173,220,533,76,6,16,203.0,17.0,332,291.0,Ellie,Rodriguez,185.0,71.0,R,R,C,N,0.245283018867925,0.345309381237525,0.30786930510814503
667,biggicr01,19,2850,10876,1844,3060,668,55,291,1175.0,414.0,1160,1753.0,Craig,Biggio,185.0,71.0,R,R,2B,Player,0.281353438764252,0.35061482220006607,0.433155571901434
7973,stearec01,9,509,2025,295,491,72,36,8,,,173,,Dan,Stearns,185.0,73.0,L,R,1B,N,0.24246913580246898,0.30209281164695195,0.325432098765432
100,allenet01,12,1281,4418,623,1325,255,45,47,501.0,84.0,223,310.0,Ethan,Allen,180.0,73.0,R,R,OF,N,0.299909461294703,0.333548804137039,0.40991398822996794
5254,matthga01,15,2033,7147,1083,2011,319,51,234,978.0,183.0,940,1125.0,Gary,Matthews,185.0,74.0,R,R,OF,N,0.28137680145515603,0.36490664028687997,0.438505666713306
8425,trammal01,19,2293,8288,1231,2365,412,55,185,1003.0,236.0,850,874.0,Alan,Trammell,165.0,72.0,R,R,SS,Player,0.285352316602317,0.351827533377107,0.415299227799228
4646,laneja01,12,500,1211,165,292,64,7,61,189.0,10.0,123,258.0,Jason,Lane,225.0,74.0,R,L,OF,N,0.2411230388109,0.31109445277361303,0.456647398843931
9032,winnra01,12,1717,6186,863,1759,367,59,110,662.0,215.0,526,1010.0,Randy,Winn,175.0,74.0,B,R,OF,N,0.28435176204332396,0.340435041716329,0.416100872938894
212,ansonca01,26,2524,10281,1999,3435,582,142,97,2075.0,,984,330.0,Cap,Anson,227.0,72.0,R,R,1B,Player,0.334111467756055,0.39227696404793605,0.446649158642155
3495,harrile01,17,1903,3924,460,1055,161,21,37,369.0,131.0,279,337.0,Lenny,Harris,195.0,70.0,L,R,3B,N,0.268858307849134,0.317392338805615,0.3488786952089699
1111,burnsja02,6,890,3516,541,980,199,31,44,417.0,63.0,376,299.0,Jack,Burns,175.0,70.0,L,L,1B,N,0.27872582480090996,0.34840698869475895,0.39050056882821393
6952,ricesa01,19,2404,9269,1514,2987,498,184,34,1078.0,351.0,708,275.0,Sam,Rice,150.0,69.0,L,R,OF,Player,0.322256985651095,0.37035180916106997,0.42669112094077
8556,valoel01,21,1806,5029,768,1420,228,73,58,601.0,110.0,942,284.0,Elmer,Valo,190.0,71.0,L,R,OF,N,0.282362298667727,0.395578630045219,0.391330284350766
2183,dimagjo01,15,1736,6821,1390,2214,389,131,361,1537.0,30.0,790,369.0,Joe,DiMaggio,193.0,74.0,R,R,OF,Player,0.324585837853687,0.394691893312311,0.5788007623515611
3411,hamiljo03,8,1027,3909,609,1134,234,24,200,701.0,50.0,352,938.0,Josh,Hamilton,240.0,76.0,L,L,OF,N,0.290099769762088,0.34874442619103496,0.5157329240214891
8167,sweened01,11,644,1841,173,427,48,13,3,151.0,63.0,181,,Ed,Sweeney,200.0,73.0,R,R,C,N,0.231939163498099,0.300692383778437,0.277023356871266
5348,mccorba01,9,989,3645,433,867,110,42,15,417.0,130.0,280,439.0,Barry,McCormick,165.0,69.0,R,R,2B,N,0.237860082304527,0.292229299363057,0.30342935528120696
1641,combsea01,11,1455,5746,1186,1866,309,154,58,632.0,96.0,670,278.0,Earle,Combs,185.0,72.0,L,R,OF,Player,0.32474765053950605,0.39526184538653397,0.46240863209189
839,bowala01,15,2247,8418,987,2191,262,99,15,525.0,318.0,474,569.0,Larry,Bowa,155.0,70.0,B,R,SS,N,0.260275599904966,0.29970760233918103,0.32026609645996695
1548,clemero01,17,2433,9454,1416,3000,440,166,240,1305.0,83.0,621,1230.0,Roberto,Clemente,175.0,71.0,R,R,OF,Player,0.317325999576899,0.359404466501241,0.47514279669981
94,allenbo01,10,607,2216,338,534,77,45,14,306.0,53.0,297,221.0,Bob,Allen,175.0,71.0,R,R,SS,N,0.24097472924187696,0.330680461599682,0.33528880866426003
996,brownge01,11,1102,4300,614,1176,119,55,18,303.0,190.0,259,450.0,George,Browne,160.0,70.0,L,R,OF,N,0.273488372093023,0.314762009212547,0.339302325581395
7929,stahlja01,10,981,3425,405,894,149,87,31,437.0,178.0,221,,Jake,Stahl,195.0,74.0,R,R,1B,N,0.261021897810219,0.305814591332968,0.38248175182481803
1492,clancbu01,10,522,1796,204,504,69,26,12,198.0,19.0,111,106.0,Bud,Clancy,170.0,72.0,L,L,1B,N,0.28062360801781705,0.322496067121133,0.36804008908686
9200,ziskri01,12,1453,5144,681,1477,245,26,207,792.0,8.0,533,910.0,Richie,Zisk,200.0,73.0,R,R,OF,N,0.287130637636081,0.35406024308613704,0.465590979782271
8811,welchcu01,9,1107,4385,915,1152,215,66,16,,,381,,Curt,Welch,175.0,70.0,R,R,OF,N,0.26271379703534803,0.321653378094838,0.352793614595211
2455,englecl01,7,836,2822,373,748,101,39,12,318.0,128.0,271,,Clyde,Engle,190.0,70.0,R,R,OF,N,0.265060240963855,0.32945360491432296,0.34124734231041803
2367,dykesji01,21,2282,8046,1108,2256,453,90,108,1071.0,70.0,958,850.0,Jimmy,Dykes,185.0,69.0,R,R,3B,N,0.280387770320656,0.3569524655708571,0.39932885906040294
8146,suzukku01,11,1394,4814,515,1243,264,6,114,619.0,19.0,329,623.0,Kurt,Suzuki,210.0,71.0,R,R,C,N,0.258205234732032,0.30565817616177304,0.38658080598255107
7559,shankho01,13,1665,5699,604,1440,211,96,25,620.0,185.0,415,,Howie,Shanks,170.0,71.0,R,R,OF,N,0.25267590805404505,0.303402028132156,0.33655027197753995
4852,listapa01,5,503,1772,250,444,63,13,5,143.0,116.0,167,338.0,Pat,Listach,170.0,69.0,B,R,SS,N,0.250564334085779,0.315110881897885,0.30925507900677196
5049,mageele01,8,1015,3741,467,1031,133,54,12,277.0,186.0,265,208.0,Lee,Magee,165.0,71.0,B,R,2B,N,0.27559476075915507,0.323514727908138,0.34963913392141105
20,ackledu01,5,635,2125,261,512,94,18,46,216.0,31.0,194,419.0,Dustin,Ackley,205.0,73.0,L,R,2B,N,0.240941176470588,0.30444156964208696,0.36705882352941205
3308,guerrwi01,8,678,1678,197,473,53,30,11,127.0,42.0,64,249.0,Wilton,Guerrero,145.0,71.0,B,R,2B,N,0.281883194278903,0.30826636050516604,0.36889153754469606
5292,maynebr01,14,1279,3614,359,951,178,8,38,403.0,18.0,370,580.0,Brent,Mayne,195.0,73.0,L,R,C,N,0.263143331488655,0.331576305220884,0.348367459878251
2945,gedmari01,12,1033,3159,331,795,176,12,88,382.0,3.0,236,509.0,Rich,Gedman,210.0,72.0,L,R,C,N,0.251661918328585,0.30368188512518396,0.39854384298828704
1535,clarkto02,14,1559,4532,629,1188,233,11,251,824.0,6.0,527,1209.0,Tony,Clark,205.0,80.0,B,R,1B,N,0.26213592233009697,0.33899980233247695,0.484554280670786
171,anderbr01,14,1834,6499,1062,1661,338,67,210,761.0,315.0,960,1190.0,Brady,Anderson,170.0,73.0,L,L,OF,N,0.255577781197107,0.351387585467221,0.425142329589168
8738,wardjo01,16,1827,7656,1410,2107,231,96,26,869.0,,421,326.0,John,Ward,165.0,69.0,L,R,SS,Player,0.275208986415883,0.312987495357187,0.340647857889237
4571,kubelja01,10,1036,3480,442,913,187,19,140,564.0,12.0,355,834.0,Jason,Kubel,220.0,72.0,L,R,OF,N,0.26235632183908,0.330638852672751,0.44770114942528705
1079,burgesm01,18,1691,4471,485,1318,230,33,126,673.0,13.0,477,270.0,Smoky,Burgess,185.0,68.0,L,R,C,N,0.29478863788861603,0.362772837510105,0.44553791098188295
7713,skinnjo01,8,564,1441,119,329,62,3,17,136.0,3.0,80,387.0,Joel,Skinner,198.0,76.0,R,R,C,N,0.228313671061763,0.268902038132807,0.31089521165857004
4691,lavalmi01,11,879,2473,185,663,109,5,18,294.0,5.0,321,244.0,Mike,LaValliere,180.0,70.0,L,R,C,N,0.268095430651031,0.35218324982104493,0.338050950262839
332,bakerfr01,14,1575,5984,887,1838,315,103,96,987.0,235.0,473,,Home Run,Baker,173.0,71.0,L,R,3B,Player,0.307152406417112,0.35790614836611406,0.442346256684492
2158,dickebi01,18,1789,6300,930,1969,343,72,202,1209.0,37.0,678,289.0,Bill,Dickey,185.0,73.0,L,R,C,Player,0.312539682539683,0.379335053023789,0.48603174603174604
2513,everead01,10,880,2758,334,668,135,15,40,283.0,67.0,174,455.0,Adam,Everett,180.0,72.0,R,R,SS,N,0.242204496011603,0.287175989085948,0.345540246555475
6595,pinsova01,17,2469,9645,1365,2757,485,127,256,1169.0,305.0,574,1196.0,Vada,Pinson,170.0,71.0,L,L,OF,N,0.285847589424572,0.325961444368334,0.44209434940383596
3862,hornebo01,10,1020,3777,560,1047,169,8,218,685.0,14.0,369,512.0,Bob,Horner,195.0,73.0,R,R,3B,N,0.27720413026211305,0.341534008683068,0.499338099020387
6473,perezed02,10,564,1525,137,386,85,2,40,172.0,1.0,84,234.0,Eddie,Perez,175.0,73.0,R,R,C,N,0.25311475409836104,0.29210689869484197,0.390163934426229
2830,gagnegr01,14,1798,5673,712,1440,296,50,111,604.0,108.0,367,1121.0,Greg,Gagne,185.0,71.0,R,R,SS,N,0.253833950290851,0.299172185430464,0.38233738762559494
312,bagweje01,14,2150,7797,1517,2314,488,32,449,1529.0,202.0,1401,1558.0,Jeff,Bagwell,195.0,72.0,R,R,1B,Player,0.29678081313325605,0.403892150467493,0.540336026676927
5652,milleot01,12,927,2836,229,695,97,33,5,231.0,40.0,104,301.0,Otto,Miller,196.0,72.0,R,R,C,N,0.245063469675599,0.27176870748299303,0.307827926657264
3020,gillaco01,9,513,1424,147,357,73,14,33,158.0,1.0,107,245.0,Conor,Gillaspie,195.0,73.0,L,R,3B,N,0.25070224719101103,0.30306988896146303,0.39115168539325795
748,boccajo01,11,551,1462,117,320,56,5,26,148.0,3.0,96,246.0,John,Boccabella,195.0,73.0,R,R,1B,N,0.218878248974008,0.26700898587933203,0.317373461012312
3466,harledi01,6,741,2882,389,755,59,27,10,236.0,139.0,223,250.0,Dick,Harley,165.0,70.0,L,R,OF,N,0.261970853573907,0.314975845410628,0.31158917418459403
7185,rosepe01,23,3562,14053,2165,4256,746,135,160,1314.0,198.0,1566,1143.0,Pete,Rose,192.0,71.0,B,R,OF,N,0.30285348324201194,0.372751136436392,0.40930762114850894
3620,hemslro01,19,1593,5047,562,1321,257,72,31,555.0,29.0,357,395.0,Rollie,Hemsley,170.0,70.0,R,R,C,N,0.261739647315237,0.310510732790526,0.359619575985734
6810,raridbi01,11,982,2877,272,682,105,24,7,272.0,47.0,340,256.0,Bill,Rariden,168.0,70.0,R,R,C,N,0.23705248522766798,0.317687286291576,0.29753215154675
5951,myersbi01,6,738,2399,319,616,88,33,45,243.0,23.0,250,445.0,Billy,Myers,168.0,68.0,R,R,SS,N,0.25677365568987104,0.32691581728954305,0.377240516882034
3314,guilloz01,15,1993,6686,773,1764,275,69,28,619.0,169.0,239,511.0,Ozzie,Guillen,150.0,71.0,L,R,SS,N,0.263834878851331,0.289241877256318,0.338169309003889
8783,weathro01,14,811,2781,415,794,152,44,43,290.0,42.0,180,170.0,Roy,Weatherly,170.0,66.0,L,R,OF,N,0.28550880978065396,0.328942924687606,0.41819489392304904
5775,moranbi02,7,634,2076,242,545,88,10,28,202.0,10.0,133,218.0,Billy,Moran,185.0,71.0,R,R,2B,N,0.26252408477842004,0.30692621095518297,0.35500963391136797
2789,freylo01,15,1535,5517,848,1482,263,69,61,549.0,105.0,752,525.0,Lonny,Frey,160.0,70.0,L,R,2B,N,0.268624252311039,0.356356675705854,0.37447888345115105
1061,buechst01,10,1334,4266,501,1046,183,21,137,547.0,17.0,408,842.0,Steve,Buechele,190.0,74.0,R,R,3B,N,0.245194561650258,0.31108258451005605,0.394280356305673
2912,gardnla01,16,1923,6688,867,1931,301,129,27,934.0,165.0,654,,Larry,Gardner,165.0,68.0,L,R,3B,N,0.28872607655502397,0.352083900844457,0.38441985645933
1805,crawfsa01,18,2517,9570,1391,2961,458,309,97,1519.0,366.0,760,,Sam,Crawford,190.0,72.0,L,L,OF,Player,0.309404388714734,0.360212971926428,0.452246603970742
5511,medwijo01,16,1984,7635,1198,2471,540,113,205,1383.0,42.0,437,551.0,Joe,Medwick,187.0,70.0,R,R,OF,Player,0.323641126391618,0.36025768087215104,0.504518664047151
4482,knoblch01,11,1632,6366,1132,1839,322,64,98,615.0,407.0,804,730.0,Chuck,Knoblauch,175.0,69.0,R,R,2B,N,0.28887841658812397,0.368619246861925,0.40574929311969804
2750,francma02,4,533,1949,231,492,93,4,85,287.0,3.0,137,328.0,Maikel,Franco,215.0,73.0,R,R,3B,N,0.252437147255003,0.30153403643336496,0.43509492047203707
7250,ruthba01,21,2503,8398,2174,2873,506,136,714,2217.0,123.0,2062,1330.0,Babe,Ruth,215.0,74.0,L,L,OF,Player,0.34210526315789497,0.471797323135755,0.6898070969278399
