,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
8654,voyleph01,0,20,68,9,16,0,2,0,14.0,0.0,6,8.0,Phil,Voyles,175.0,71.0,L,R,OF,N,0.23529411764705901,0.297297297297297,0.294117647058824
5956,myershy01,16,1310,4910,555,1380,179,100,32,559.0,107.0,195,362.0,Hi,Myers,175.0,69.0,R,R,OF,N,0.28105906313645596,0.30852105778648403,0.377800407331976
8188,taborji01,9,1005,3788,473,1021,191,29,104,598.0,69.0,286,377.0,Jim,Tabor,175.0,74.0,R,R,3B,N,0.269535374868004,0.32081492390770694,0.417634635691658
5609,milancl01,15,1982,7359,1004,2100,240,105,17,617.0,495.0,685,,Clyde,Milan,168.0,69.0,L,R,OF,N,0.28536485935589095,0.34622078567876696,0.35344476151651
4559,krsnimi01,2,15,21,0,4,2,0,0,4.0,0.0,0,4.0,Mike,Krsnich,190.0,73.0,R,R,OF,N,0.19047619047619,0.19047619047619,0.28571428571428603
7177,rosemch01,8,681,2761,443,726,120,49,17,,,133,,Chief,Roseman,167.0,67.0,R,R,OF,N,0.262948207171315,0.296821008984105,0.360376675117711
3391,hallji02,7,963,2848,387,724,100,24,121,391.0,38.0,287,529.0,Jimmie,Hall,175.0,72.0,L,R,OF,N,0.254213483146067,0.322488038277512,0.43363764044943803
7698,sipinjo01,0,68,229,22,51,12,2,2,9.0,2.0,8,44.0,John,Sipin,175.0,73.0,R,R,2B,N,0.22270742358078602,0.24894514767932502,0.318777292576419
5926,murphto03,1,68,108,14,23,5,1,1,8.0,4.0,5,30.0,Tommy,Murphy,185.0,72.0,B,R,OF,N,0.21296296296296302,0.247787610619469,0.305555555555556
4896,lombage01,8,144,350,55,77,12,3,8,21.0,23.0,27,111.0,George,Lombard,208.0,72.0,L,R,OF,N,0.22,0.27586206896551696,0.34
5265,mauchge01,13,304,737,93,176,25,7,5,62.0,6.0,104,82.0,Gene,Mauch,165.0,70.0,R,R,SS,N,0.23880597014925398,0.332936979785969,0.312075983717775
1609,colesca01,0,78,194,17,49,7,3,1,25.0,6.0,5,30.0,Cad,Coles,174.0,72.0,L,R,1B,N,0.25257731958762897,0.271356783919598,0.335051546391753
8677,walczed01,0,20,57,6,12,3,0,0,2.0,0.0,6,9.0,Ed,Walczak,180.0,71.0,R,R,2B,N,0.21052631578947398,0.28571428571428603,0.263157894736842
5607,mihaljo01,2,69,217,32,53,10,3,0,22.0,5.0,33,26.0,John,Mihalic,172.0,71.0,R,R,SS,N,0.24423963133640603,0.344,0.317972350230415
588,bennepu01,1,240,919,86,228,24,9,1,55.0,27.0,77,105.0,Pug,Bennett,165.0,71.0,L,R,2B,N,0.24809575625680103,0.306224899598394,0.29706202393906395
9069,woodge01,12,1280,5371,965,1467,228,132,68,601.0,,418,547.0,George,Wood,175.0,70.0,L,R,OF,N,0.273133494693726,0.32561755052686103,0.40271830199217995
550,bellicl01,3,183,311,57,60,11,3,12,35.0,7.0,22,82.0,Clay,Bellinger,195.0,75.0,R,R,1B,N,0.19292604501607702,0.246246246246246,0.363344051446945
1365,castlfo01,4,268,662,58,136,24,3,20,65.0,4.0,35,99.0,Foster,Castleman,175.0,72.0,R,R,3B,N,0.205438066465257,0.245337159253945,0.341389728096677
2473,esaskni01,7,810,2703,336,677,120,21,122,427.0,18.0,314,712.0,Nick,Esasky,200.0,75.0,R,R,1B,N,0.250462449130596,0.32847199204507804,0.44580096189419205
2608,figueje01,0,115,198,20,50,5,0,1,11.0,2.0,14,16.0,Jesus,Figueroa,160.0,70.0,L,L,OF,N,0.25252525252525304,0.30188679245283,0.29292929292929304
3324,gustifr01,11,1261,4582,553,1214,222,47,38,480.0,60.0,369,427.0,Frankie,Gustine,175.0,72.0,R,R,3B,N,0.264949803579223,0.31973338719450606,0.358795285901353
6365,parkesa01,0,11,25,6,7,2,0,0,4.0,0.0,2,3.0,Salty,Parker,173.0,72.0,R,R,1B,N,0.28,0.33333333333333304,0.36
1323,cartwed01,7,495,1902,348,562,100,44,24,333.0,144.0,202,,Ed,Cartwright,220.0,70.0,R,R,1B,N,0.29547844374342797,0.36311787072243296,0.43217665615142
7750,smithdi02,2,76,142,18,31,6,2,0,7.0,9.0,6,42.0,Dick,Smith,205.0,74.0,R,R,OF,N,0.21830985915493,0.25,0.288732394366197
3227,greenge01,6,408,1151,130,307,49,7,46,160.0,2.0,89,185.0,Gene,Green,200.0,74.0,R,R,OF,N,0.266724587315378,0.319354838709677,0.44135534317984404
8383,tolmati01,6,132,196,21,33,10,0,5,24.0,1.0,24,31.0,Tim,Tolman,190.0,72.0,R,R,OF,N,0.168367346938776,0.259090909090909,0.29591836734693894
3583,heathsl01,0,17,25,6,10,2,0,2,8.0,0.0,2,5.0,Slade,Heathcott,205.0,73.0,L,L,OF,N,0.4,0.444444444444444,0.72
1295,carpmi01,5,318,887,97,225,51,5,27,127.0,2.0,90,243.0,Mike,Carp,210.0,72.0,L,R,1B,N,0.253664036076663,0.32241555783009196,0.41375422773393494
302,babinch01,0,28,33,5,8,3,1,0,2.0,1.0,0,4.0,Charlie,Babington,170.0,72.0,R,R,1B,N,0.24242424242424201,0.24242424242424201,0.393939393939394
4132,johnsbo02,10,874,2307,254,628,88,11,44,230.0,24.0,156,291.0,Bob,Johnson,175.0,70.0,R,R,3B,N,0.27221499783268305,0.318311002842063,0.37711313394018203
4213,joneshe01,0,34,127,24,28,3,1,0,3.0,,16,18.0,Henry,Jones,149.0,66.0,B,,2B,N,0.220472440944882,0.307692307692308,0.25984251968503896
2108,dephito01,0,35,20,0,2,1,0,0,2.0,0.0,1,5.0,Tony,DePhillips,185.0,74.0,R,R,C,N,0.1,0.14285714285714302,0.15
6627,polanjo01,4,288,1051,125,286,64,11,23,147.0,25.0,87,189.0,Jorge,Polanco,200.0,71.0,B,R,SS,N,0.272121788772598,0.327768014059754,0.419600380589914
1823,critzhu01,11,1478,5930,832,1591,195,95,38,531.0,97.0,289,257.0,Hughie,Critz,147.0,68.0,R,R,2B,N,0.268296795952782,0.302299405049043,0.352445193929174
1144,butersa01,8,359,801,63,182,24,3,8,76.0,0.0,86,85.0,Sal,Butera,190.0,72.0,R,R,C,N,0.22721598002496898,0.302142051860203,0.294631710362047
3445,hannipa01,0,10,20,4,5,0,0,0,2.0,4.0,1,2.0,Pat,Hannivan,,,B,L,2B,N,0.25,0.28571428571428603,0.25
2970,gernedi01,10,835,2493,357,632,104,8,103,402.0,10.0,363,462.0,Dick,Gernert,209.0,75.0,R,R,1B,N,0.25350982751704804,0.348389355742297,0.42559165663858795
5906,murphda02,15,1496,5399,705,1563,289,102,44,702.0,193.0,335,,Danny,Murphy,175.0,69.0,R,R,2B,N,0.289498055195407,0.33100802232298604,0.40526023337655104
3947,hugheke01,6,93,201,18,41,6,2,2,24.0,1.0,23,44.0,Keith,Hughes,210.0,75.0,L,L,OF,N,0.203980099502488,0.28571428571428603,0.283582089552239
4575,kubskgi01,0,22,63,11,16,3,0,0,6.0,1.0,6,10.0,Gil,Kubski,185.0,75.0,L,R,OF,N,0.253968253968254,0.318840579710145,0.301587301587302
6294,ottme01,21,2730,9456,1859,2876,488,72,511,1860.0,89.0,1708,896.0,Mel,Ott,170.0,69.0,L,R,OF,Player,0.30414551607445,0.410605517735579,0.533100676818951
2682,floweja01,11,583,1693,229,433,75,18,16,201.0,58.0,190,139.0,Jake,Flowers,170.0,71.0,R,R,2B,N,0.255759007678677,0.330855018587361,0.34967513290017704
4363,keltyjo01,0,59,207,24,49,10,2,1,27.0,10.0,22,42.0,John,Kelty,175.0,70.0,,,OF,N,0.236714975845411,0.310043668122271,0.318840579710145
6118,novotru01,0,22,67,4,18,2,1,0,6.0,0.0,3,11.0,Rube,Novotney,187.0,72.0,R,R,C,N,0.26865671641791,0.3,0.328358208955224
5387,mcelvpr01,2,171,502,42,105,16,4,4,56.0,12.0,36,94.0,Pryor,McElveen,168.0,70.0,R,R,2B,N,0.20916334661354602,0.262081784386617,0.28087649402390397
7510,segrika01,3,20,32,4,4,0,0,0,1.0,0.0,5,1.0,Kal,Segrist,180.0,72.0,R,R,2B,N,0.125,0.24324324324324303,0.125
6403,pattobi01,0,9,10,1,3,1,0,0,2.0,0.0,2,3.0,Bill,Patton,180.0,74.0,R,R,C,N,0.3,0.4166666666666671,0.4
7760,smithel01,15,1237,4693,913,1456,197,136,37,665.0,233.0,639,,Mike,Smith,178.0,71.0,L,L,OF,N,0.31024930747922397,0.39291072768192,0.43383763051353097
4141,johnsda02,13,1435,4797,564,1252,242,18,136,609.0,33.0,559,675.0,Davey,Johnson,170.0,73.0,R,R,2B,N,0.260996456118407,0.338125466766243,0.40400250156347706
4988,lutzkru01,4,572,1876,216,468,87,18,4,223.0,23.0,179,196.0,Rube,Lutzke,175.0,71.0,R,R,3B,N,0.249466950959488,0.314841849148419,0.32142857142857106
5710,molinya01,14,1870,6551,656,1850,355,7,146,859.0,60.0,484,724.0,Yadier,Molina,205.0,71.0,R,R,C,N,0.282399633643719,0.33176972281449896,0.405586933292627
5035,macrima01,0,18,34,3,11,1,0,1,4.0,1.0,2,10.0,Matt,Macri,215.0,74.0,R,R,1B,N,0.323529411764706,0.36111111111111105,0.44117647058823495
819,bossha01,5,155,519,64,139,19,8,1,61.0,2.0,30,34.0,Harley,Boss,185.0,71.0,L,L,1B,N,0.267822736030829,0.307832422586521,0.34104046242774605
6760,radcljo01,4,157,812,198,229,32,9,2,113.0,9.0,13,5.0,John,Radcliff,140.0,66.0,,,SS,N,0.282019704433498,0.293333333333333,0.35098522167487706
719,blankla02,5,461,1050,176,233,48,3,9,92.0,54.0,200,218.0,Lance,Blankenship,190.0,72.0,R,R,2B,N,0.22190476190476197,0.3464,0.29904761904761895
6111,northro01,15,1084,3172,385,874,172,28,108,513.0,7.0,361,297.0,Ron,Northey,195.0,70.0,L,R,OF,N,0.27553593947036603,0.34956127936597803,0.44955863808322793
2014,daviski01,12,575,1824,281,515,112,16,19,171.0,32.0,142,141.0,Kiddo,Davis,178.0,71.0,R,R,OF,N,0.28234649122807,0.334181078331638,0.392543859649123
8619,victosh01,12,1299,4630,731,1274,231,70,108,489.0,231.0,381,626.0,Shane,Victorino,190.0,69.0,R,R,OF,N,0.27516198704103695,0.33027339852324894,0.425269978401728
5790,morenom01,11,1382,4992,699,1257,171,87,37,386.0,487.0,387,885.0,Omar,Moreno,180.0,74.0,L,L,OF,N,0.251802884615385,0.305633017289459,0.34314903846153805
8586,vazquch01,4,291,922,103,227,46,3,10,80.0,11.0,59,177.0,Christian,Vazquez,195.0,69.0,R,R,C,N,0.246203904555315,0.2915392456676861,0.335140997830803
5547,menkede01,12,1598,5071,605,1270,225,40,101,606.0,34.0,698,853.0,Denis,Menke,185.0,72.0,R,R,3B,N,0.250443699467561,0.3411336453458139,0.370341155590613
5274,maxweju01,8,441,1057,145,233,48,9,41,133.0,28.0,115,371.0,Justin,Maxwell,225.0,76.0,R,R,OF,N,0.22043519394512803,0.29692832764505106,0.399243140964995
2985,giavojo01,6,360,1246,148,318,65,11,14,125.0,15.0,65,178.0,Johnny,Giavotella,185.0,68.0,R,R,2B,N,0.255216693418941,0.29214340198321903,0.35874799357945397
3177,grabojo01,7,296,816,84,206,25,8,3,86.0,1.0,47,84.0,Johnny,Grabowski,185.0,70.0,R,R,C,N,0.25245098039215697,0.293163383545771,0.313725490196078
2449,encared01,13,1807,6463,999,1705,347,10,380,1156.0,61.0,829,1269.0,Edwin,Encarnacion,230.0,73.0,R,R,3B,N,0.263809376450565,0.347504114097641,0.496982825313322
3973,huntebr01,9,699,1555,187,364,90,7,67,259.0,4.0,141,335.0,Brian,Hunter,195.0,72.0,R,L,1B,N,0.23408360128617398,0.297759433962264,0.4302250803858521
7134,rojekst01,10,522,1764,225,470,67,13,4,122.0,32.0,152,100.0,Stan,Rojek,170.0,70.0,R,R,SS,N,0.26643990929705197,0.324634655532359,0.325963718820862
5322,mccanbr01,13,1670,5790,714,1521,285,5,270,973.0,25.0,609,1001.0,Brian,McCann,225.0,75.0,L,R,C,N,0.262694300518135,0.3328645100797,0.453540587219344
183,anderha02,4,484,1586,199,419,82,16,60,242.0,3.0,159,291.0,Harry,Anderson,205.0,75.0,L,R,OF,N,0.26418663303909196,0.331232091690544,0.44955863808322793
1798,crawfca02,14,1716,6655,998,1931,309,123,136,766.0,480.0,377,1067.0,Carl,Crawford,230.0,74.0,L,L,OF,N,0.290157776108189,0.328213879408419,0.434861006761833
8974,willire03,5,414,844,146,218,35,1,0,58.0,40.0,129,169.0,Reggie,Willits,185.0,71.0,B,R,OF,N,0.25829383886255897,0.35662898252826297,0.30213270142180104
3482,harribi04,1,43,101,11,22,6,1,0,3.0,2.0,8,23.0,Billy,Harris,175.0,72.0,L,R,2B,N,0.21782178217821804,0.275229357798165,0.297029702970297
3950,hughero01,11,763,2582,396,705,105,27,5,205.0,80.0,222,175.0,Roy,Hughes,167.0,70.0,R,R,2B,N,0.27304415182029396,0.330599144079886,0.340433772269558
9126,yeldier01,4,368,993,122,242,27,7,3,67.0,89.0,70,177.0,Eric,Yelding,170.0,71.0,R,R,OF,N,0.24370594159113798,0.29350893697083696,0.294058408862034
3284,grossga01,6,657,1461,203,349,78,8,40,186.0,22.0,199,349.0,Gabe,Gross,200.0,75.0,L,R,OF,N,0.238877481177276,0.330120481927711,0.38535249828884294
203,andrubi01,6,6,9,0,0,0,0,0,1.0,0.0,0,3.0,Bill,Andrus,185.0,72.0,R,R,3B,N,0.0,0.0,0.0
5343,mccleha01,5,344,1162,130,257,54,8,4,98.0,23.0,68,103.0,Hervey,McClellan,143.0,69.0,R,R,SS,N,0.221170395869191,0.26422764227642304,0.291738382099828
6079,nixja01,6,466,1305,143,277,55,2,38,130.0,36.0,108,371.0,Jayson,Nix,195.0,71.0,R,R,2B,N,0.21226053639846698,0.27246992215145105,0.34482758620689696
1221,camillo01,3,107,151,7,22,4,0,0,3.0,0.0,13,23.0,Lou,Camilli,170.0,70.0,B,R,2B,N,0.145695364238411,0.21341463414634101,0.17218543046357598
5704,molefe01,0,10,27,2,5,2,1,0,2.0,0.0,3,5.0,Fenton,Mole,200.0,73.0,L,L,1B,N,0.185185185185185,0.266666666666667,0.33333333333333304
3531,hassljo01,2,37,46,9,11,2,0,0,4.0,0.0,2,7.0,Joe,Hassler,165.0,72.0,R,R,SS,N,0.23913043478260898,0.27083333333333304,0.282608695652174
329,bakerdo01,6,136,246,38,51,11,2,0,22.0,3.0,18,62.0,Doug,Baker,165.0,69.0,B,R,2B,N,0.207317073170732,0.261363636363636,0.26829268292682895
4101,jenkige01,10,1349,4700,688,1293,303,22,221,733.0,32.0,418,1186.0,Geoff,Jenkins,205.0,73.0,L,R,OF,N,0.27510638297872303,0.33431027745213004,0.49
6214,olsoniv01,13,1574,6111,730,1575,191,69,13,446.0,156.0,285,,Ivy,Olson,175.0,70.0,R,R,SS,N,0.257731958762887,0.29080675422138796,0.317951235477009
768,bolaned01,10,57,136,11,35,5,1,0,23.0,2.0,4,14.0,Ed,Boland,165.0,70.0,L,L,OF,N,0.257352941176471,0.27857142857142897,0.308823529411765
884,brancal01,6,282,930,117,199,37,11,4,80.0,5.0,96,92.0,Al,Brancato,188.0,69.0,R,R,SS,N,0.213978494623656,0.28752436647173496,0.29032258064516103
3615,hemonsc01,6,298,607,79,132,30,0,12,58.0,23.0,65,162.0,Scott,Hemond,205.0,72.0,R,R,C,N,0.217462932454695,0.293154761904762,0.32619439868204303
8473,turbije01,0,13,49,5,11,4,0,0,,,3,,Jerry,Turbidy,165.0,68.0,R,R,SS,N,0.224489795918367,0.269230769230769,0.306122448979592
1956,darinro01,1,12,27,4,4,1,0,0,0.0,0.0,10,7.0,Rolla,Daringer,155.0,70.0,L,R,SS,N,0.148148148148148,0.378378378378378,0.185185185185185
7073,robinra01,7,206,700,71,156,23,14,1,58.0,30.0,63,50.0,Rabbit,Robinson,148.0,66.0,R,R,3B,N,0.22285714285714303,0.287024901703801,0.3
5774,moranbi01,3,39,136,10,20,3,1,1,14.0,2.0,5,14.0,Bill,Moran,175.0,70.0,,,C,N,0.147058823529412,0.177304964539007,0.20588235294117604
5062,mahlbgr01,1,8,18,2,2,0,0,1,1.0,0.0,2,4.0,Greg,Mahlberg,180.0,70.0,R,R,C,N,0.111111111111111,0.2,0.277777777777778
5933,murraed02,20,3026,11336,1627,3255,560,35,504,1917.0,110.0,1333,1516.0,Eddie,Murray,190.0,74.0,B,R,1B,Player,0.287138320395201,0.362143815612913,0.476093860268172
1931,dalledo01,10,746,1945,242,520,110,23,22,303.0,16.0,310,150.0,Dom,Dallessandro,168.0,66.0,L,L,OF,N,0.267352185089974,0.368070953436807,0.38149100257069396
4033,jablora01,7,808,2562,297,687,126,11,83,438.0,16.0,196,330.0,Ray,Jablonski,175.0,70.0,R,R,3B,N,0.268149882903981,0.320159535895576,0.42310694769711205
2182,dimagdo01,13,1399,5640,1046,1680,308,57,87,618.0,100.0,750,571.0,Dom,DiMaggio,168.0,69.0,R,R,OF,N,0.29787234042553196,0.38028169014084495,0.41897163120567404
623,bernica01,0,105,310,48,66,7,8,3,31.0,15.0,51,53.0,Carlos,Bernier,180.0,69.0,R,R,OF,N,0.212903225806452,0.32409972299169,0.316129032258064
7389,schaapa01,10,1128,3555,436,869,132,26,57,323.0,43.0,516,466.0,Paul,Schaal,165.0,71.0,R,R,3B,N,0.24444444444444396,0.34021125030704996,0.34430379746835404
4684,laudebi01,5,485,1837,211,478,64,14,5,253.0,59.0,77,138.0,Billy,Lauder,160.0,70.0,R,R,3B,N,0.260206859009254,0.28996865203761796,0.318454001088732
7844,snydeje01,6,266,630,60,145,18,2,3,47.0,7.0,46,59.0,Jerry,Snyder,170.0,72.0,R,R,2B,N,0.23015873015873,0.28254437869822496,0.279365079365079
7943,stankan01,6,429,844,105,203,45,3,4,59.0,17.0,80,141.0,Andy,Stankiewicz,165.0,69.0,R,R,2B,N,0.24052132701421802,0.30627705627705604,0.31516587677725105
5553,mercejo03,6,821,2710,291,693,150,15,55,277.0,13.0,222,496.0,Jordy,Mercer,210.0,75.0,R,R,SS,N,0.255719557195572,0.312073669849932,0.383025830258303
6037,ngoepgi01,1,41,72,12,13,2,1,0,6.0,0.0,9,38.0,Gift,Ngoepe,200.0,68.0,R,R,2B,N,0.18055555555555605,0.271604938271605,0.236111111111111
6238,onsloja01,5,45,77,8,13,2,0,0,4.0,1.0,10,,Jack,Onslow,180.0,71.0,R,R,C,N,0.168831168831169,0.264367816091954,0.194805194805195
9075,woodke01,5,342,995,110,223,52,7,34,143.0,1.0,102,141.0,Ken,Wood,200.0,72.0,R,R,OF,N,0.22412060301507503,0.29626253418413895,0.39296482412060296
5725,montaed01,4,220,615,105,161,18,7,2,69.0,7.0,85,91.0,Ed,Montague,165.0,70.0,R,R,SS,N,0.26178861788617896,0.35142857142857103,0.32357723577235803
8438,treanma01,8,468,1272,120,281,45,4,18,129.0,5.0,147,286.0,Matt,Treanor,200.0,72.0,R,R,C,N,0.22091194968553501,0.30162085976039504,0.30503144654088
8414,towneba01,0,14,36,3,10,0,0,0,6.0,0.0,7,4.0,Babe,Towne,180.0,70.0,R,R,C,N,0.277777777777778,0.39534883720930203,0.277777777777778
57,agnewsa01,6,563,1537,105,314,41,14,2,98.0,29.0,102,216.0,Sam,Agnew,185.0,71.0,R,R,C,N,0.204294079375407,0.253813300793167,0.253090435914118
7578,shawch01,0,22,54,2,10,2,0,1,7.0,1.0,7,23.0,Chris,Shaw,226.0,75.0,L,R,OF,N,0.185185185185185,0.278688524590164,0.277777777777778
722,blatnjo01,2,138,447,59,113,27,8,6,46.0,3.0,40,83.0,Johnny,Blatnik,195.0,72.0,R,R,OF,N,0.25279642058165497,0.314168377823409,0.38926174496644295
3038,ginteke01,5,325,971,120,236,52,4,38,140.0,9.0,105,230.0,Keith,Ginter,190.0,70.0,R,R,3B,N,0.243048403707518,0.316914498141264,0.422245108135942
4297,kappehe01,2,105,394,54,106,14,11,4,51.0,33.0,25,78.0,Heinie,Kappel,160.0,68.0,R,R,3B,N,0.26903553299492394,0.31264916467780396,0.390862944162437
3751,hiltoda01,3,161,506,40,108,19,3,6,33.0,6.0,35,69.0,Dave,Hilton,191.0,71.0,R,R,3B,N,0.21343873517786605,0.264325323475046,0.29841897233201603
1387,cecchga01,1,13,35,6,8,3,0,1,4.0,0.0,3,14.0,Garin,Cecchini,220.0,75.0,L,R,3B,N,0.22857142857142898,0.289473684210526,0.4
1017,brownra02,1,18,29,3,4,1,0,0,0.0,0.0,6,1.0,Randy,Brown,170.0,67.0,L,R,C,N,0.137931034482759,0.28571428571428603,0.172413793103448
3908,howarwi01,5,466,1068,149,267,37,11,6,71.0,60.0,45,175.0,Wilbur,Howard,170.0,74.0,B,R,OF,N,0.25,0.280323450134771,0.322097378277154
6251,orourji01,32,1999,8503,1729,2639,468,149,62,1208.0,,513,362.0,Jim,O'Rourke,185.0,68.0,R,R,C,Player,0.310361049041515,0.349600709849157,0.422321533576385
2232,donovje01,0,61,166,11,33,4,0,0,15.0,2.0,6,14.0,Jerry,Donovan,,,R,R,C,N,0.19879518072289198,0.22674418604651198,0.22289156626506001
7207,rowdowa01,4,78,157,14,34,6,2,1,16.0,3.0,14,35.0,Wade,Rowdon,170.0,74.0,R,R,3B,N,0.21656050955414,0.280701754385965,0.299363057324841
6805,ranewme01,7,269,594,68,147,20,9,8,54.0,3.0,42,120.0,Merritt,Ranew,170.0,71.0,L,R,C,N,0.24747474747474696,0.297169811320755,0.351851851851852
6815,raudmbo01,1,16,55,1,11,2,0,0,3.0,0.0,2,8.0,Bob,Raudman,185.0,69.0,L,L,OF,N,0.2,0.228070175438596,0.23636363636363603
1674,connone01,0,7,33,6,7,0,0,0,2.0,0.0,0,0.0,Ned,Connor,156.0,69.0,,,1B,N,0.212121212121212,0.212121212121212,0.212121212121212
4245,jordari02,8,677,2104,261,592,116,10,55,304.0,10.0,77,303.0,Ricky,Jordan,210.0,77.0,R,R,1B,N,0.281368821292776,0.30674002751031604,0.424429657794677
3819,holdsji01,12,319,1484,221,432,38,22,0,,,8,,Jim,Holdsworth,195.0,72.0,R,R,OF,N,0.291105121293801,0.294906166219839,0.346361185983827
6058,niehaal01,0,68,211,23,58,18,2,0,21.0,1.0,14,15.0,Al,Niehaus,175.0,71.0,R,R,1B,N,0.27488151658767795,0.32,0.37914691943128004
8614,veryzto01,11,996,2848,250,687,84,12,14,231.0,9.0,143,329.0,Tom,Veryzer,175.0,73.0,R,R,SS,N,0.24122191011235997,0.277499164159144,0.293890449438202
1041,brutobi01,11,1610,6056,937,1651,241,102,94,545.0,207.0,482,793.0,Bill,Bruton,169.0,72.0,L,R,OF,N,0.272622192866579,0.326246558580606,0.392668428005284
4660,laporfr01,10,1194,4212,501,1185,198,79,15,560.0,101.0,288,,Frank,LaPorte,175.0,68.0,R,R,2B,N,0.281339031339031,0.32733333333333303,0.376543209876543
3219,greenan01,5,140,230,33,46,7,1,2,12.0,2.0,26,41.0,Andy,Green,165.0,69.0,R,R,2B,N,0.2,0.28125,0.265217391304348
5332,mccarjo02,1,16,39,3,9,2,0,0,2.0,0.0,2,5.0,Joe,McCarthy,,,R,R,C,N,0.23076923076923103,0.26829268292682895,0.282051282051282
4587,kusnyar01,8,139,313,21,55,6,1,3,21.0,1.0,21,61.0,Art,Kusnyer,197.0,74.0,R,R,C,N,0.175718849840256,0.227544910179641,0.23003194888178896
8594,velasgu01,1,94,166,8,37,2,0,4,25.0,0.0,14,42.0,Guillermo,Velasquez,220.0,75.0,L,R,1B,N,0.22289156626506001,0.28333333333333305,0.307228915662651
8189,tackeje01,3,136,327,35,71,14,2,7,42.0,0.0,37,71.0,Jeff,Tackett,200.0,74.0,R,R,C,N,0.217125382262997,0.29670329670329704,0.336391437308869
2257,dowdto01,10,1321,5514,903,1493,163,88,24,501.0,368.0,370,274.0,Tommy,Dowd,173.0,68.0,R,R,OF,N,0.270765324628219,0.31662134602311404,0.345302865433442
5766,moraan01,4,235,700,71,156,27,2,27,83.0,1.0,31,149.0,Andres,Mora,180.0,72.0,R,R,OF,N,0.22285714285714303,0.255813953488372,0.3828571428571429
2080,delisju01,0,54,132,12,25,3,1,0,11.0,1.0,3,15.0,Juan,Delis,170.0,71.0,R,R,2B,N,0.189393939393939,0.20740740740740699,0.22727272727272702
6947,ricede01,16,1309,3826,342,908,177,20,79,441.0,2.0,382,522.0,Del,Rice,190.0,74.0,R,R,C,N,0.23732357553580802,0.306558935361217,0.35598536330371094
6841,redmoja01,0,22,34,8,6,1,0,1,7.0,0.0,3,1.0,Jack,Redmond,185.0,71.0,L,R,C,N,0.17647058823529396,0.24324324324324303,0.294117647058824
3382,hallbi03,10,1054,3334,450,827,210,21,125,440.0,62.0,286,971.0,Bill,Hall,210.0,72.0,R,R,3B,N,0.24805038992201603,0.307458563535912,0.436112777444511
