,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
1440,chaveen01,13,1151,3149,385,849,140,34,30,266.0,106.0,180,356.0,Endy,Chavez,170.0,71.0,L,L,OF,N,0.269609399809463,0.309101832382097,0.36424261670371505
4101,jenkige01,10,1349,4700,688,1293,303,22,221,733.0,32.0,418,1186.0,Geoff,Jenkins,205.0,73.0,L,R,OF,N,0.27510638297872303,0.33431027745213004,0.49
5702,mohrdu01,6,504,1367,203,340,78,6,49,156.0,13.0,141,393.0,Dustan,Mohr,210.0,72.0,R,R,OF,N,0.248719824433065,0.318965517241379,0.42209217264081894
3254,grichra01,4,528,1715,239,425,115,15,91,243.0,18.0,108,537.0,Randal,Grichuk,205.0,73.0,R,R,OF,N,0.24781341107871696,0.292375205704882,0.491545189504373
2789,freylo01,15,1535,5517,848,1482,263,69,61,549.0,105.0,752,525.0,Lonny,Frey,160.0,70.0,L,R,2B,N,0.268624252311039,0.356356675705854,0.37447888345115105
9081,woodsga01,9,525,1032,117,251,50,4,13,110.0,19.0,86,187.0,Gary,Woods,185.0,74.0,R,R,OF,N,0.24321705426356602,0.30143112701252195,0.337209302325581
8248,tayloto02,18,2195,7680,1005,2007,298,86,75,598.0,234.0,613,1083.0,Tony,Taylor,170.0,69.0,R,R,2B,N,0.261328125,0.315929096828651,0.35182291666666704
7887,speaktr01,21,2789,10195,1882,3514,792,222,117,1529.0,432.0,1381,,Tris,Speaker,193.0,71.0,L,L,OF,Player,0.344678764100049,0.422857636489288,0.500343305541932
4321,keenaji01,16,527,1881,254,451,60,36,22,,,177,,Jim,Keenan,186.0,70.0,R,R,C,N,0.23976608187134502,0.30515063168124396,0.34502923976608196
4201,jonesch06,19,2499,8984,1619,2726,549,38,468,1623.0,150.0,1512,1409.0,Chipper,Jones,210.0,76.0,B,R,3B,Player,0.303428317008014,0.403772865853659,0.5292742653606409
8853,wheatza01,18,2410,9106,1289,2884,476,172,132,1248.0,205.0,650,572.0,Zack,Wheat,170.0,70.0,L,R,OF,Player,0.31671425433779904,0.36223862238622395,0.450252580716011
6717,puntoni01,13,1163,3253,421,798,141,27,19,263.0,104.0,386,651.0,Nick,Punto,195.0,69.0,B,R,SS,N,0.245312019674147,0.325364111019511,0.32277897325545696
100,allenet01,12,1281,4418,623,1325,255,45,47,501.0,84.0,223,310.0,Ethan,Allen,180.0,73.0,R,R,OF,N,0.299909461294703,0.333548804137039,0.40991398822996794
553,belliro01,12,1484,5045,685,1377,328,24,114,601.0,43.0,488,797.0,Ronnie,Belliard,210.0,69.0,R,R,2B,N,0.272943508424182,0.33706849810229494,0.41526263627353793
831,boudrlo01,14,1646,6029,861,1779,385,66,68,789.0,51.0,796,309.0,Lou,Boudreau,185.0,71.0,R,R,SS,Player,0.295073809918726,0.377289377289377,0.414662464753691
759,bogarti01,8,701,1516,180,345,69,9,24,161.0,13.0,143,272.0,Tim,Bogar,198.0,74.0,R,R,3B,N,0.227572559366755,0.294153104279687,0.33245382585752004
7056,robinaa01,8,610,1839,208,478,74,11,61,272.0,0.0,337,194.0,Aaron,Robinson,205.0,74.0,L,R,C,N,0.259923871669386,0.37454044117647106,0.411636759108211
2859,galvifr01,6,804,2867,298,704,123,25,65,300.0,51.0,173,601.0,Freddy,Galvis,185.0,70.0,B,R,SS,N,0.24555284269270997,0.288486842105263,0.37391001046390004
219,applilu01,20,2422,8856,1319,2749,440,102,45,1116.0,179.0,1302,528.0,Luke,Appling,183.0,70.0,R,R,SS,Player,0.310411020776874,0.398798976176413,0.398373983739837
8870,whitede01,19,1560,6624,1140,2067,270,98,24,988.0,,308,221.0,Deacon,White,175.0,71.0,L,R,3B,Player,0.312047101449275,0.34261396422388896,0.39326690821256
8789,webbsk01,16,699,2274,216,498,73,15,3,166.0,33.0,132,215.0,Skeeter,Webb,150.0,69.0,R,R,SS,N,0.21899736147757298,0.261845386533666,0.268249780123131
1168,byrdsa01,7,745,1700,304,465,101,10,38,220.0,17.0,198,178.0,Samuel,Byrd,175.0,70.0,R,R,OF,N,0.273529411764706,0.34931506849315097,0.411764705882353
2499,ettenni01,9,937,3320,426,921,167,25,89,526.0,22.0,480,199.0,Nick,Etten,198.0,74.0,L,L,1B,N,0.277409638554217,0.368684210526316,0.423192771084337
6119,nunamle01,11,716,1990,194,533,75,30,2,216.0,36.0,176,,Les,Nunamaker,190.0,74.0,R,R,C,N,0.26783919597989997,0.32733148661126504,0.338693467336683
1414,chancfr01,16,1288,4299,798,1274,200,79,20,596.0,403.0,556,320.0,Frank,Chance,190.0,72.0,R,R,1B,Player,0.296347987904164,0.37693099897013393,0.393579902302861
3264,griffke02,21,2671,9801,1662,2781,524,38,630,1836.0,184.0,1312,1779.0,Ken,Griffey,195.0,75.0,L,L,OF,Player,0.28374655647382896,0.368307387744084,0.5378022650749921
1258,cansejo01,16,1887,7057,1186,1877,340,14,462,1407.0,200.0,906,1942.0,Jose,Canseco,240.0,76.0,R,R,OF,N,0.265977044069718,0.349491397714429,0.514524585517925
3612,heltoto01,16,2247,7962,1401,2519,592,37,369,1406.0,37.0,1335,1175.0,Todd,Helton,220.0,74.0,L,L,1B,N,0.316377794523989,0.41454232548133796,0.5390605375533789
8585,vaughmo01,12,1512,5532,861,1620,270,10,328,1064.0,30.0,725,1429.0,Mo,Vaughn,225.0,73.0,L,R,1B,N,0.292841648590022,0.37478024612434097,0.5231381055676071
2369,dykstle01,11,1278,4559,802,1298,281,43,81,404.0,285.0,640,503.0,Lenny,Dykstra,160.0,70.0,L,L,OF,N,0.284711559552533,0.37276399307559105,0.418512831761351
7565,shannsp01,4,694,2613,383,677,49,15,3,183.0,145.0,286,288.0,Spike,Shannon,180.0,71.0,L,R,OF,N,0.259089169536931,0.33218351155570897,0.292766934557979
8468,tucketh01,9,701,2231,325,570,79,24,9,179.0,77.0,291,237.0,Thurman,Tucker,165.0,70.0,L,R,OF,N,0.25549081129538304,0.341395717684377,0.324518153294487
4210,jonesfi01,19,1788,6747,1180,1920,206,75,21,631.0,359.0,817,422.0,Fielder,Jones,180.0,71.0,L,R,OF,N,0.28457092040907106,0.361845584346906,0.346672595227509
3150,gordode01,7,852,3379,484,977,111,48,15,197.0,308.0,145,536.0,Dee,Gordon,170.0,71.0,L,R,2B,N,0.28913879846108304,0.31838819523269,0.363717076058005
5945,musiast01,22,3026,10972,1949,3630,725,177,475,1951.0,78.0,1599,696.0,Stan,Musial,175.0,72.0,L,L,OF,Player,0.330842143638352,0.41595736218280205,0.559059423988334
1561,clingbi01,13,820,2854,413,700,86,32,8,302.0,98.0,303,303.0,Billy,Clingman,150.0,71.0,B,R,SS,N,0.24526979677645397,0.317706683560342,0.306236860546601
5420,mcguide01,28,1781,6291,770,1750,300,79,45,,,515,,Deacon,McGuire,185.0,73.0,R,R,C,N,0.278175170879034,0.33279459300617104,0.37243681449689997
3472,harpebr01,16,1001,3151,339,931,186,7,63,428.0,8.0,133,188.0,Brian,Harper,195.0,74.0,R,R,C,N,0.295461758172009,0.323995127892814,0.41891463027610293
2309,duffyhu01,18,1737,7044,1554,2293,325,119,106,1302.0,574.0,664,268.0,Hugh,Duffy,168.0,67.0,R,R,OF,Player,0.325525269733106,0.38362740010378793,0.4505962521294721
8804,weisal01,9,800,1578,195,346,45,11,7,115.0,55.0,117,299.0,Al,Weis,160.0,72.0,B,R,2B,N,0.219264892268695,0.27315634218289103,0.275031685678074
3825,hollida01,12,983,3346,578,870,166,17,112,482.0,47.0,464,687.0,Dave,Hollins,195.0,73.0,B,R,3B,N,0.260011954572624,0.350131233595801,0.420203227734608
7490,scottro01,7,690,2132,316,504,43,26,3,150.0,205.0,281,291.0,Rodney,Scott,160.0,72.0,B,R,2B,N,0.23639774859287102,0.325321176958143,0.285178236397749
6436,peitzhe01,21,1235,4124,532,1117,191,66,16,560.0,91.0,410,261.0,Heinie,Peitz,165.0,71.0,R,R,C,N,0.270853540252182,0.33678870754300805,0.360814742967992
2121,desmoia01,9,1338,4999,660,1319,246,33,161,646.0,178.0,353,1283.0,Ian,Desmond,215.0,75.0,R,R,SS,N,0.26385277055411105,0.312406576980568,0.42288457691538295
3606,heldwo01,15,1390,4019,524,963,150,22,179,559.0,14.0,508,944.0,Woodie,Held,167.0,70.0,R,R,3B,N,0.23961184374222402,0.324939253368677,0.42149788504603103
6740,quinnjo02,17,1772,6897,895,1804,228,70,30,,,366,,Joe,Quinn,158.0,67.0,R,R,2B,N,0.261562998405104,0.298774611042269,0.32796868203566804
5914,murphed02,14,761,2373,411,680,66,32,4,195.0,111.0,294,,Eddie,Murphy,155.0,69.0,L,R,OF,N,0.286557100716393,0.365204349456318,0.346396965865992
5287,mayle01,17,2071,7609,959,2031,340,31,354,1244.0,39.0,487,1570.0,Lee,May,195.0,75.0,R,R,1B,N,0.266920751741359,0.31101778656126505,0.45932448416349103
3911,howelja02,14,941,2639,345,632,129,16,108,337.0,14.0,300,626.0,Jack,Howell,180.0,72.0,L,R,3B,N,0.23948465327775698,0.31711466485199,0.42326638878363
6303,owenmi01,17,1209,3649,338,929,163,21,14,378.0,36.0,326,181.0,Mickey,Owen,190.0,70.0,R,R,C,N,0.254590298711976,0.315723270440252,0.32228007673335196
5193,martijc01,13,908,2189,189,487,82,12,32,230.0,9.0,201,299.0,J. C.,Martin,188.0,74.0,L,R,C,N,0.22247601644586604,0.287866108786611,0.31475559616263105
8042,stonege01,7,848,3271,426,984,106,68,23,268.0,132.0,282,425.0,George,Stone,175.0,69.0,L,L,OF,N,0.300825435646591,0.356318603996623,0.395903393457658
6759,radboch01,11,653,2487,308,585,64,11,9,259.0,,158,244.0,Old Hoss,Radbourn,168.0,69.0,R,R,OF,Player,0.23522316043425798,0.28090737240075603,0.28065942903096097
8897,whitfte01,12,730,1913,233,537,93,12,33,179.0,18.0,138,288.0,Terry,Whitfield,197.0,73.0,L,R,OF,N,0.28071092524830105,0.32910775231594297,0.39362258233141706
2292,driesda01,14,1732,5479,746,1464,282,23,153,763.0,154.0,761,719.0,Dan,Driessen,187.0,71.0,L,R,1B,N,0.267202044168644,0.35657051282051294,0.410841394415039
3552,hawpebr01,9,910,2934,400,806,176,23,124,492.0,13.0,430,810.0,Brad,Hawpe,190.0,74.0,L,L,OF,N,0.274710293115201,0.367419738406659,0.477164280845262
7910,spikech01,8,670,2039,240,502,72,12,65,256.0,27.0,154,388.0,Charlie,Spikes,215.0,75.0,R,R,OF,N,0.246199117214321,0.299133606931145,0.388916135360471
6762,raderda01,9,846,2405,254,619,107,12,30,235.0,8.0,245,180.0,Dave,Rader,165.0,71.0,L,R,C,N,0.257380457380457,0.326037735849057,0.349272349272349
7854,sogarer01,8,584,1556,182,370,70,8,11,125.0,35.0,149,229.0,Eric,Sogard,180.0,69.0,L,R,2B,N,0.23778920308483303,0.30439882697947196,0.31426735218509005
2994,gibsoki01,16,1635,5798,985,1553,260,54,255,870.0,284.0,718,1285.0,Kirk,Gibson,215.0,75.0,L,L,OF,N,0.26785098309762,0.348526703499079,0.463263194204898
5433,mcinnst01,18,2128,7822,872,2405,312,101,20,1063.0,172.0,380,,Stuffy,McInnis,162.0,69.0,R,R,1B,N,0.30746612119662503,0.33955132894415996,0.3808488877524929
1103,burnije01,13,1694,5710,917,1447,298,29,315,981.0,74.0,739,1376.0,Jeromy,Burnitz,190.0,72.0,L,R,OF,N,0.25341506129597197,0.33896728174910806,0.481260945709282
3511,hartlgr01,23,569,1319,135,353,60,11,3,144.0,29.0,127,97.0,Grover,Hartley,175.0,71.0,R,R,C,N,0.26762699014404895,0.33195020746888,0.336618650492798
4969,lumleha01,6,730,2653,300,728,109,66,38,305.0,110.0,204,394.0,Harry,Lumley,183.0,70.0,L,L,OF,N,0.274406332453826,0.326216310815541,0.408217112702601
8798,weeksri01,14,1324,4417,733,1087,219,33,161,474.0,132.0,533,1230.0,Rickie,Weeks,210.0,72.0,R,R,2B,N,0.246094634367218,0.327272727272727,0.41996830427892207
3669,hernake01,16,2088,7370,1124,2182,426,60,162,1071.0,98.0,1070,1012.0,Keith,Hernandez,180.0,72.0,L,L,1B,N,0.29606512890095005,0.38530805687203795,0.43609226594301204
3691,herrmed01,11,922,2729,247,654,92,4,80,320.0,6.0,260,361.0,Ed,Herrmann,195.0,73.0,L,R,C,N,0.239648222792232,0.305787888926062,0.364235983876878
1595,coleal01,6,573,1760,286,493,58,26,5,117.0,148.0,217,296.0,Alex,Cole,170.0,74.0,L,L,OF,N,0.280113636363636,0.359129994941831,0.351136363636364
6945,rhyneha01,7,655,2031,252,508,98,22,2,192.0,13.0,184,127.0,Hal,Rhyne,163.0,68.0,R,R,SS,N,0.250123092072871,0.312415349887133,0.322993599212211
9022,wilsowi02,18,2154,7731,1169,2207,281,147,41,585.0,668.0,425,1144.0,Willie,Wilson,190.0,75.0,B,R,OF,N,0.285474065450783,0.32270720941638104,0.37575992756435106
5996,needhto01,10,523,1491,113,311,50,10,8,117.0,20.0,109,187.0,Tom,Needham,180.0,70.0,R,R,C,N,0.20858484238765898,0.2625,0.271629778672032
2010,davisjo02,9,1082,3585,364,877,164,11,127,490.0,7.0,333,712.0,Jody,Davis,192.0,76.0,R,R,C,N,0.24463040446304002,0.308831036242981,0.40278940027894
621,bernato01,12,1071,3700,523,970,177,30,75,391.0,113.0,428,606.0,Tony,Bernazard,150.0,69.0,B,R,2B,N,0.262162162162162,0.338662790697674,0.387027027027027
8924,wilkebr01,7,972,3187,500,788,193,28,122,399.0,53.0,492,947.0,Brad,Wilkerson,200.0,72.0,L,L,OF,N,0.247254471289614,0.34792063060614303,0.440225917791026
7916,spohral01,7,756,2218,213,575,103,25,6,199.0,13.0,124,166.0,Al,Spohrer,175.0,70.0,R,R,C,N,0.259242560865645,0.298462852263023,0.336339044183949
3229,greenha01,17,1394,5193,1051,1628,379,71,331,1276.0,58.0,852,844.0,Hank,Greenberg,210.0,75.0,R,R,1B,Player,0.313498940881956,0.41025641025640996,0.605045253225496
3820,holkewa01,11,1212,4456,464,1278,153,58,24,487.0,81.0,191,304.0,Walter,Holke,185.0,73.0,B,L,1B,N,0.286804308797127,0.316117925543361,0.363330341113106
5498,mcreyke01,11,1502,5423,727,1439,284,35,211,807.0,93.0,522,707.0,Kevin,McReynolds,205.0,72.0,R,R,OF,N,0.265351281578462,0.32985702270815803,0.44735386317536396
4065,jacobmi02,7,569,1949,248,493,116,6,100,312.0,5.0,170,492.0,Mike,Jacobs,210.0,75.0,L,R,1B,N,0.252950230887635,0.31288343558282206,0.47255002565418197
2087,delsiji01,12,822,2461,322,627,112,21,40,286.0,15.0,299,251.0,Jim,Delsing,175.0,70.0,L,R,OF,N,0.25477448191792,0.335507246376812,0.366111336854937
632,berrych02,13,709,2018,196,539,88,29,23,256.0,13.0,160,196.0,Charlie,Berry,185.0,72.0,R,R,C,N,0.267096134786918,0.32093663911845693,0.37363726461843394
6580,pierzaj01,18,2059,7290,807,2043,407,24,188,909.0,15.0,308,895.0,A. J.,Pierzynski,250.0,75.0,L,R,C,N,0.280246913580247,0.309423532508555,0.42002743484224997
645,betanyu01,8,1156,4052,437,1057,218,29,80,457.0,30.0,143,435.0,Yuniesky,Betancourt,205.0,70.0,R,R,SS,N,0.260858835143139,0.286054827175209,0.388203356367226
4752,leibeha01,9,813,2805,410,808,137,24,101,518.0,5.0,274,319.0,Hank,Leiber,205.0,73.0,R,R,OF,N,0.288057040998217,0.35141279636245504,0.462032085561497
7891,speiech01,18,2260,7156,770,1759,302,50,112,720.0,42.0,847,988.0,Chris,Speier,175.0,73.0,R,R,SS,N,0.24580771380659602,0.32562788954142197,0.34893795416433804
796,booneaa01,12,1152,3871,519,1017,216,17,126,555.0,107.0,303,707.0,Aaron,Boone,190.0,74.0,R,R,3B,N,0.262722810643245,0.316243411595592,0.42495479204340003
1787,craftha01,5,566,2104,237,533,85,25,44,267.0,14.0,110,203.0,Harry,Craft,185.0,73.0,R,R,OF,N,0.253326996197719,0.29042457091237606,0.3802281368821289
4567,krukjo01,9,1200,3897,582,1170,199,34,100,592.0,58.0,649,701.0,John,Kruk,170.0,70.0,L,L,1B,N,0.30023094688221696,0.40013198416190104,0.44572748267898404
3029,gilliji01,13,1956,7119,1163,1889,304,71,65,558.0,203.0,1036,416.0,Jim,Gilliam,175.0,70.0,B,R,2B,N,0.26534625649669896,0.35867565910484395,0.355386992555134
2649,flagsir01,13,1218,4139,644,1202,262,50,40,450.0,71.0,467,288.0,Ira,Flagstead,165.0,69.0,R,R,OF,N,0.29040831118627697,0.362353452019106,0.40686156076346897
4526,koscoan01,9,658,1963,204,464,75,8,73,267.0,5.0,99,350.0,Andy,Kosco,205.0,75.0,R,R,OF,N,0.236372898624554,0.273035887487876,0.39429444727458
8127,summaho01,10,840,3001,414,905,166,34,18,361.0,44.0,166,88.0,Homer,Summa,170.0,70.0,L,R,OF,N,0.30156614461846004,0.338174928954847,0.397534155281573
3515,hartnga01,19,1990,6432,867,1912,396,64,236,1179.0,28.0,703,697.0,Gabby,Hartnett,195.0,73.0,R,R,C,Player,0.29726368159204,0.36650315346881607,0.488805970149254
8178,swishni01,11,1527,5369,805,1338,307,11,245,803.0,13.0,817,1373.0,Nick,Swisher,195.0,72.0,B,L,OF,N,0.24920841869994398,0.34836728095700004,0.44738312534922703
5355,mccovwi01,21,2588,8197,1229,2211,353,46,521,1555.0,26.0,1345,1550.0,Willie,McCovey,198.0,76.0,L,L,1B,Player,0.269732829083811,0.372668203730874,0.514700500182994
758,bogaexa01,5,759,2931,432,832,176,14,74,386.0,49.0,245,593.0,Xander,Bogaerts,210.0,73.0,R,R,SS,N,0.283862163084272,0.339105793450882,0.42920504947117
5982,navada01,7,589,1701,224,452,103,2,29,206.0,10.0,196,387.0,Daniel,Nava,195.0,70.0,B,L,OF,N,0.265726043503821,0.341591987348445,0.37977660199882396
8627,vinafe01,11,1148,4240,627,1196,194,49,40,343.0,116.0,288,292.0,Fernando,Vina,170.0,69.0,L,R,2B,N,0.28207547169811303,0.32773851590106,0.37924528301886795
7099,rodrihe02,10,950,3031,389,784,176,9,160,523.0,10.0,276,803.0,Henry,Rodriguez,180.0,73.0,L,L,OF,N,0.25866050808314106,0.320532204414878,0.48102936324645296
1838,crookja01,9,795,2783,537,671,74,44,21,314.0,220.0,612,,Jack,Crooks,170.0,70.0,R,R,2B,N,0.24110671936758898,0.37790868924889504,0.32195472511678
471,batteea01,12,1141,3586,393,969,150,17,104,449.0,13.0,421,470.0,Earl,Battey,205.0,73.0,R,R,C,N,0.27021751254880105,0.346892937359621,0.40853318460680393
5529,melenlu01,7,641,1477,167,366,50,13,9,122.0,18.0,109,175.0,Luis,Melendez,165.0,72.0,R,R,OF,N,0.247799593771158,0.29949558638083196,0.317535545023697
1745,coscape01,8,864,2992,399,728,129,22,28,269.0,34.0,295,361.0,Pete,Coscarart,175.0,71.0,R,R,2B,N,0.24331550802139001,0.311226041983572,0.32921122994652396
3679,herndla01,14,1537,4877,605,1334,186,76,107,550.0,92.0,353,793.0,Larry,Herndon,190.0,75.0,R,R,OF,N,0.273528808693869,0.322562141491396,0.40865286036497794
175,anderda02,9,873,2026,244,490,73,12,19,143.0,49.0,206,331.0,Dave,Anderson,185.0,74.0,R,R,3B,N,0.24185587364264605,0.31182795698924703,0.31786771964462
5865,muelldo01,11,1245,4364,499,1292,139,37,65,520.0,11.0,167,146.0,Don,Mueller,185.0,72.0,L,R,OF,N,0.296058661778185,0.32200397263297303,0.38955087076077
8730,wanerpa01,19,2549,9459,1627,3152,605,191,113,1309.0,104.0,1091,376.0,Paul,Waner,153.0,68.0,L,L,OF,Player,0.333227613912676,0.40218009478672995,0.47341156570461995
4381,kennejo03,12,856,2110,237,475,77,17,32,185.0,14.0,142,461.0,John,Kennedy,185.0,72.0,R,R,3B,N,0.225118483412322,0.273978685612789,0.323222748815166
6778,ramiral03,8,1371,5134,601,1387,249,17,115,590.0,143.0,263,650.0,Alexei,Ramirez,180.0,74.0,R,R,SS,N,0.270159719516946,0.30572540300166806,0.392481495909622
7448,schoojo01,5,681,2484,322,640,130,2,110,333.0,7.0,98,597.0,Jonathan,Schoop,225.0,73.0,R,R,2B,N,0.25764895330112697,0.2858249419055,0.444444444444444
9117,wyrosjo01,12,1221,4240,525,1149,209,45,58,481.0,33.0,482,437.0,Johnny,Wyrostek,180.0,74.0,L,R,OF,N,0.270990566037736,0.345404489623041,0.38254716981132103
7001,ripkeca01,20,3001,11551,1647,3184,603,44,431,1695.0,36.0,1129,1305.0,Cal,Ripken,200.0,76.0,R,R,SS,Player,0.275647130118604,0.340141955835962,0.44740715089602595
7231,ruizch01,7,565,1150,133,276,37,10,2,69.0,34.0,58,164.0,Chico,Ruiz,169.0,72.0,B,R,3B,N,0.24,0.27649006622516603,0.294782608695652
8023,stewaji01,10,777,1420,164,336,45,14,8,112.0,38.0,139,218.0,Jimmy,Stewart,165.0,72.0,B,R,2B,N,0.23661971830985895,0.30468248877485604,0.304929577464789
4456,kleinch01,16,1753,6486,1168,2076,398,74,300,1201.0,79.0,601,521.0,Chuck,Klein,185.0,72.0,L,R,OF,Player,0.320074005550416,0.377733878933258,0.5430157261794629
6832,reddijo01,9,1054,3568,503,934,178,29,126,475.0,55.0,331,652.0,Josh,Reddick,195.0,74.0,L,R,OF,N,0.26177130044843,0.324442164657605,0.433856502242152
319,bailobo01,10,955,2937,339,775,107,23,9,222.0,90.0,187,164.0,Bob,Bailor,170.0,71.0,R,R,SS,N,0.263874702076949,0.307938540332907,0.325161729656112
7238,runnepe01,13,1799,6373,876,1854,282,64,49,630.0,37.0,844,627.0,Pete,Runnels,170.0,72.0,L,R,2B,N,0.290914796798996,0.37383954551752796,0.37831476541660103
797,boonebo01,18,2264,7245,679,1838,303,26,105,826.0,38.0,663,608.0,Bob,Boone,195.0,74.0,R,R,C,N,0.253692201518288,0.31626201315123903,0.346169772256729
2744,foyjo01,5,716,2484,355,615,102,16,58,291.0,99.0,390,405.0,Joe,Foy,215.0,72.0,R,R,3B,N,0.247584541062802,0.349686847599165,0.37157809983896894
4562,kruegot01,6,507,1704,230,427,40,33,5,196.0,48.0,160,147.0,Otto,Krueger,165.0,67.0,R,R,3B,N,0.250586854460094,0.314914163090129,0.321596244131455
1169,byrnebo01,10,1283,4831,667,1225,186,60,10,329.0,176.0,456,401.0,Bobby,Byrne,145.0,67.0,R,R,3B,N,0.25357068929828197,0.31794968791375106,0.323121506934382
509,beaumgi01,11,1463,5660,955,1759,182,82,39,617.0,254.0,425,314.0,Ginger,Beaumont,190.0,68.0,L,R,OF,N,0.310777385159011,0.35891536565324605,0.39257950530035296
7587,sheckji01,16,2122,7605,1296,2084,354,136,56,813.0,465.0,1135,849.0,Jimmy,Sheckard,175.0,69.0,L,R,OF,N,0.274030243261012,0.368306636155606,0.378435239973701
929,bridwal01,10,1252,4169,457,1064,95,32,2,348.0,136.0,557,210.0,Al,Bridwell,170.0,69.0,L,R,SS,N,0.255217078436076,0.342996191282268,0.294794914847685
6208,oliveto01,3,514,1931,202,534,101,11,0,176.0,12.0,105,61.0,Tom,Oliver,168.0,72.0,R,R,OF,N,0.27654065251165194,0.31385068762278995,0.340238218539617
1377,caterda01,11,1289,4451,491,1229,191,29,66,519.0,26.0,254,406.0,Danny,Cater,170.0,72.0,R,R,1B,N,0.276117726353628,0.31519659936238004,0.3765445967198379
8342,thornan01,14,1565,5291,792,1342,244,22,253,895.0,48.0,876,851.0,Andre,Thornton,200.0,75.0,R,R,1B,N,0.253638253638254,0.359656234798119,0.451521451521452
2238,doranbi02,11,1453,5131,727,1366,220,39,84,497.0,209.0,709,600.0,Bill,Doran,175.0,71.0,B,R,2B,N,0.266224907425453,0.35530821917808203,0.37341648801403204
3734,hillaa01,12,1559,5646,736,1501,325,22,162,695.0,74.0,443,847.0,Aaron,Hill,200.0,71.0,R,R,2B,N,0.26585193057031503,0.319264247002792,0.41728657456606394
7928,stahlch01,9,1304,5069,858,1546,219,118,36,622.0,189.0,470,270.0,Chick,Stahl,160.0,70.0,L,L,OF,N,0.30499112250937105,0.363964614551363,0.416058394160584
