,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
5775,moranbi02,7,634,2076,242,545,88,10,28,202.0,10.0,133,218.0,Billy,Moran,185.0,71.0,R,R,2B,N,0.26252408477842004,0.30692621095518297,0.35500963391136797
915,bresnro01,18,1446,4481,682,1252,218,71,26,530.0,212.0,714,403.0,Roger,Bresnahan,200.0,69.0,R,R,C,Player,0.279401919214461,0.37844080846968203,0.37714795804507895
8581,vaughfa01,13,915,3454,474,946,147,53,21,525.0,92.0,151,,Farmer,Vaughn,177.0,75.0,R,R,C,N,0.273885350318471,0.304299583911234,0.36537348002316206
1800,crawfgl01,1,87,306,41,89,13,2,2,24.0,5.0,37,15.0,Glenn,Crawford,165.0,69.0,L,R,OF,N,0.290849673202614,0.36734693877551006,0.36601307189542504
6914,retteme01,12,1023,2555,393,693,114,16,66,329.0,68.0,445,382.0,Merv,Rettenmund,190.0,70.0,R,R,OF,N,0.271232876712329,0.3793333333333329,0.40587084148728003
2244,dorsebr01,9,163,411,38,92,15,0,9,51.0,0.0,32,73.0,Brian,Dorsett,215.0,75.0,R,R,C,N,0.22384428223844302,0.279909706546275,0.326034063260341
7281,sagmoma01,0,21,43,2,6,2,0,1,4.0,0.0,2,13.0,Marc,Sagmoen,185.0,71.0,L,L,1B,N,0.13953488372093,0.17777777777777803,0.255813953488372
2302,duceyro01,14,703,1279,190,309,78,13,31,146.0,22.0,166,346.0,Rob,Ducey,175.0,74.0,L,R,OF,N,0.241594996090696,0.328719723183391,0.395621579358874
3025,gillesa01,4,78,276,32,70,10,3,0,27.0,2.0,35,24.0,Sam,Gillen,,68.0,,,SS,N,0.253623188405797,0.337620578778135,0.31159420289855105
2992,gibsofr01,14,471,1155,121,317,57,19,8,146.0,12.0,55,127.0,Frank,Gibson,172.0,72.0,B,R,C,N,0.27445887445887396,0.307438016528926,0.377489177489177
5179,martica01,8,1003,2906,350,713,134,7,108,424.0,10.0,404,528.0,Carmelo,Martinez,190.0,74.0,R,R,1B,N,0.24535443909153498,0.33746223564954697,0.40777701307639397
6155,obrieto03,7,293,714,110,198,30,14,8,78.0,2.0,70,66.0,Tommy,O'Brien,195.0,71.0,R,R,OF,N,0.27731092436974797,0.341836734693878,0.3921568627450979
5870,muldomi01,4,495,1932,254,450,88,28,10,187.0,,92,,Mike,Muldoon,165.0,68.0,,,3B,N,0.232919254658385,0.267786561264822,0.322981366459627
119,allisbo01,12,1541,5032,811,1281,216,53,256,796.0,84.0,795,1033.0,Bob,Allison,205.0,75.0,R,R,OF,N,0.25457074721780604,0.35627252445512303,0.471184419713831
2383,eastero01,0,17,33,1,7,2,0,1,2.0,0.0,1,11.0,Roy,Easterwood,196.0,72.0,R,R,C,N,0.212121212121212,0.23529411764705901,0.36363636363636404
2518,eversjo01,27,1784,6137,919,1659,216,70,12,538.0,324.0,778,293.0,Johnny,Evers,125.0,69.0,L,R,2B,Player,0.27032752159035395,0.352422270426609,0.334202379012547
1252,canizja01,6,195,596,73,149,35,3,10,68.0,5.0,44,119.0,Jay,Canizaro,170.0,69.0,R,R,2B,N,0.25,0.3015625,0.369127516778524
2776,freemmi01,2,57,82,7,11,3,0,1,2.0,0.0,8,26.0,Mike,Freeman,195.0,72.0,L,R,2B,N,0.134146341463415,0.211111111111111,0.207317073170732
3252,greybi01,8,292,1033,126,250,44,14,1,141.0,23.0,71,70.0,Bill,Gray,175.0,71.0,,,3B,N,0.24201355275895498,0.29076086956521696,0.314617618586641
2935,gathrjo01,7,452,1175,178,309,30,7,1,96.0,81.0,97,212.0,Joey,Gathright,175.0,70.0,L,R,OF,N,0.262978723404255,0.319182389937107,0.30297872340425497
4457,kleinlo01,8,305,1037,162,269,48,15,16,101.0,10.0,105,119.0,Lou,Klein,167.0,71.0,R,R,2B,N,0.259402121504339,0.327495621716287,0.38090646094503405
5116,mannke01,1,18,52,3,9,3,0,1,3.0,0.0,0,12.0,Kelly,Mann,215.0,75.0,R,R,C,N,0.17307692307692302,0.17307692307692302,0.28846153846153805
8703,wallabr01,6,494,1284,143,305,68,3,40,138.0,2.0,119,432.0,Brett,Wallace,250.0,74.0,L,R,1B,N,0.237538940809969,0.302209550962224,0.38862928348909703
8217,taubeed01,10,975,2874,351,784,151,9,94,419.0,11.0,255,574.0,Ed,Taubensee,205.0,76.0,L,R,C,N,0.272790535838553,0.332054969638862,0.429714683368128
4269,judgejo01,19,2171,7898,1184,2352,433,159,71,1034.0,213.0,965,478.0,Joe,Judge,155.0,68.0,L,L,1B,N,0.297796910610281,0.37425251043664703,0.419853127374019
2330,dundoed01,1,52,179,14,27,3,2,0,,,8,,Ed,Dundon,170.0,72.0,,R,OF,N,0.150837988826816,0.18716577540107002,0.189944134078212
1142,butchha01,1,64,215,30,48,11,4,2,21.0,10.0,17,,Hank,Butcher,180.0,70.0,R,R,OF,N,0.22325581395348804,0.28017241379310304,0.33953488372093
2547,farmeky01,1,59,88,2,22,5,1,0,11.0,0.0,5,18.0,Kyle,Farmer,214.0,72.0,R,R,1B,N,0.25,0.29032258064516103,0.32954545454545503
2969,germaes01,9,409,1016,159,284,54,15,8,111.0,34.0,117,187.0,Esteban,German,195.0,69.0,R,R,2B,N,0.27952755905511795,0.353927625772286,0.38582677165354295
5117,mannle01,15,1498,4716,677,1332,203,106,44,503.0,129.0,324,464.0,Les,Mann,172.0,69.0,R,R,OF,N,0.282442748091603,0.32857142857142896,0.3984308736217129
3395,hallme01,15,1276,4237,568,1171,229,25,134,620.0,31.0,267,575.0,Mel,Hall,185.0,72.0,L,L,OF,N,0.27637479348595695,0.319271758436945,0.43710172291715793
3629,hendrja01,1,42,145,11,30,3,4,0,4.0,5.0,15,16.0,Jack,Hendricks,160.0,71.0,L,L,OF,N,0.206896551724138,0.28125,0.282758620689655
3874,hostech01,1,132,309,45,86,12,2,0,22.0,4.0,28,39.0,Chuck,Hostetler,175.0,72.0,L,R,OF,N,0.27831715210356,0.338278931750742,0.330097087378641
130,alomaro01,16,2379,9073,1508,2724,504,80,210,1134.0,474.0,1032,1140.0,Roberto,Alomar,184.0,72.0,B,R,2B,Player,0.300231455968257,0.371697179614052,0.442852419265954
8865,whitast01,4,266,758,73,174,20,6,24,85.0,4.0,54,174.0,Steve,Whitaker,180.0,72.0,L,R,OF,N,0.229551451187335,0.28078817733990097,0.366754617414248
8301,thomafr02,2,247,859,88,193,19,14,4,45.0,24.0,84,90.0,Fred,Thomas,160.0,70.0,R,R,3B,N,0.224679860302678,0.293743372216331,0.29336437718277103
3482,harribi04,1,43,101,11,22,6,1,0,3.0,2.0,8,23.0,Billy,Harris,175.0,72.0,L,R,2B,N,0.21782178217821804,0.275229357798165,0.297029702970297
6238,onsloja01,5,45,77,8,13,2,0,0,4.0,1.0,10,,Jack,Onslow,180.0,71.0,R,R,C,N,0.168831168831169,0.264367816091954,0.194805194805195
1396,cepedor01,16,2124,7927,1131,2351,417,27,379,1365.0,142.0,588,1169.0,Orlando,Cepeda,210.0,74.0,R,R,1B,Player,0.29658130440267405,0.345155607751028,0.49943231991926296
2573,fennefr01,6,786,3042,609,781,102,82,34,,,378,,Frank,Fennelly,168.0,68.0,R,R,SS,N,0.25673898750821805,0.33888888888888896,0.377712031558185
2856,gallois01,0,43,64,7,13,3,0,3,7.0,1.0,9,21.0,Isaac,Galloway,205.0,74.0,R,R,OF,N,0.203125,0.301369863013699,0.390625
8403,torrera01,1,42,102,13,23,4,0,0,5.0,1.0,5,15.0,Ramon,Torres,190.0,71.0,B,R,2B,N,0.22549019607843104,0.261682242990654,0.264705882352941
9092,worthcr01,8,393,1234,126,284,50,0,33,144.0,3.0,162,264.0,Craig,Worthington,160.0,72.0,R,R,3B,N,0.23014586709886498,0.31948424068767894,0.35089141004862207
5538,melusmi01,5,155,414,56,117,24,0,15,75.0,2.0,68,89.0,Mitch,Meluskey,185.0,72.0,B,R,C,N,0.282608695652174,0.38381742738589203,0.449275362318841
8817,wellmbo01,2,15,25,2,7,0,1,1,1.0,0.0,3,5.0,Bob,Wellman,210.0,76.0,R,R,OF,N,0.28,0.3571428571428571,0.48
9205,zuberjo01,2,68,136,13,34,7,1,3,16.0,1.0,12,20.0,Jon,Zuber,190.0,73.0,L,L,1B,N,0.25,0.310810810810811,0.38235294117647106
83,alexama02,14,594,1271,166,293,50,12,15,115.0,37.0,86,276.0,Manny,Alexander,150.0,70.0,R,R,SS,N,0.230527143981117,0.279292557111275,0.324154209284028
7374,sawatca01,15,633,1449,133,351,46,5,58,213.0,2.0,191,251.0,Carl,Sawatski,210.0,70.0,L,R,C,N,0.242236024844721,0.330487804878049,0.40096618357487895
4874,lockhke01,9,979,2268,290,591,117,17,44,268.0,30.0,195,268.0,Keith,Lockhart,170.0,70.0,L,R,2B,N,0.260582010582011,0.319123020706456,0.38536155202821903
3103,gomezra01,0,14,30,0,5,1,0,0,0.0,0.0,8,3.0,Randy,Gomez,185.0,70.0,R,R,C,N,0.166666666666667,0.34210526315789497,0.2
2309,duffyhu01,18,1737,7044,1554,2293,325,119,106,1302.0,574.0,664,268.0,Hugh,Duffy,168.0,67.0,R,R,OF,Player,0.325525269733106,0.38362740010378793,0.4505962521294721
2588,ferrami01,6,162,500,28,116,18,2,2,30.0,0.0,23,61.0,Mike,Ferraro,175.0,71.0,R,R,3B,N,0.23199999999999998,0.265774378585086,0.28800000000000003
7398,schalge01,1,52,131,9,33,7,1,2,15.0,0.0,18,31.0,Gene,Schall,190.0,75.0,R,R,1B,N,0.25190839694656497,0.34228187919463104,0.36641221374045796
8121,sullima02,5,137,360,37,67,11,0,5,28.0,0.0,18,92.0,Marc,Sullivan,205.0,76.0,R,R,C,N,0.186111111111111,0.224867724867725,0.258333333333333
708,blancan01,13,536,1191,137,305,73,9,18,109.0,5.0,79,202.0,Andres,Blanco,192.0,70.0,B,R,SS,N,0.256087321578505,0.302362204724409,0.377833753148615
8954,willihu01,3,31,42,7,10,2,1,1,3.0,0.0,4,10.0,Hugh,Willingham,180.0,72.0,R,R,2B,N,0.23809523809523803,0.304347826086957,0.404761904761905
2667,flickel01,12,1483,5597,950,1752,268,164,48,756.0,330.0,597,567.0,Elmer,Flick,168.0,69.0,L,R,OF,Player,0.313024834732893,0.37923797223119105,0.445238520636055
616,bergowi01,0,17,38,3,5,0,0,0,1.0,0.0,0,10.0,William,Bergolla,195.0,70.0,R,R,2B,N,0.131578947368421,0.131578947368421,0.131578947368421
533,belanma01,17,2016,5784,676,1316,175,33,20,389.0,167.0,576,839.0,Mark,Belanger,170.0,73.0,R,R,SS,N,0.22752420470262802,0.29748427672956,0.27956431535269705
8921,wilhesp01,0,7,7,1,2,1,0,0,0.0,0.0,0,3.0,Spider,Wilhelm,170.0,69.0,R,R,SS,N,0.28571428571428603,0.28571428571428603,0.42857142857142894
584,bennefr02,3,39,97,6,27,6,0,1,7.0,0.0,7,6.0,Fred,Bennett,185.0,69.0,R,R,OF,N,0.27835051546391804,0.326923076923077,0.37113402061855705
37,adamsma01,6,707,2026,248,539,113,6,96,332.0,4.0,139,501.0,Matt,Adams,245.0,75.0,L,R,1B,N,0.26604146100691,0.313163972286374,0.46989141164856896
664,bigbeca01,10,1147,4192,629,1205,139,75,17,324.0,182.0,344,161.0,Carson,Bigbee,157.0,69.0,L,R,OF,N,0.287452290076336,0.341490299823633,0.368559160305344
7615,shielpe01,0,23,72,4,15,6,0,0,6.0,3.0,4,14.0,Pete,Shields,175.0,72.0,R,R,1B,N,0.208333333333333,0.25,0.29166666666666696
5865,muelldo01,11,1245,4364,499,1292,139,37,65,520.0,11.0,167,146.0,Don,Mueller,185.0,72.0,L,R,OF,N,0.296058661778185,0.32200397263297303,0.38955087076077
1962,darrmi02,2,188,542,63,148,28,5,5,67.0,17.0,67,135.0,Mike,Darr,205.0,75.0,L,R,OF,N,0.273062730627306,0.35303776683087,0.370848708487085
786,bonilju01,6,429,1462,145,375,50,9,7,101.0,7.0,116,108.0,Juan,Bonilla,170.0,69.0,R,R,2B,N,0.256497948016416,0.31115335868187605,0.317373461012312
2063,dejesiv02,5,228,495,43,120,23,2,5,53.0,4.0,41,130.0,Ivan,De Jesus,200.0,71.0,R,R,2B,N,0.24242424242424201,0.30037313432835805,0.327272727272727
1148,butlebi03,9,1414,5105,592,1479,322,5,147,728.0,5.0,500,840.0,Billy,Butler,260.0,72.0,R,R,1B,N,0.28971596474045097,0.353077609277431,0.44113614103819804
6086,noblera01,2,107,243,31,53,6,1,9,40.0,1.0,25,41.0,Ray,Noble,210.0,71.0,R,R,C,N,0.218106995884774,0.291044776119403,0.362139917695473
4995,lynchje01,12,1184,2879,364,798,123,34,115,470.0,12.0,224,416.0,Jerry,Lynch,185.0,73.0,L,R,OF,N,0.27717957624175105,0.32935868514341,0.4633553317124
3054,gleasbi03,5,40,118,9,26,1,1,0,8.0,1.0,11,11.0,Billy,Gleason,157.0,66.0,R,R,2B,N,0.22033898305084698,0.286821705426357,0.24576271186440699
3788,hoffest01,2,136,408,30,88,11,1,4,51.0,1.0,28,22.0,Stew,Hofferth,195.0,74.0,R,R,C,N,0.215686274509804,0.26605504587156004,0.276960784313726
4493,knowlji01,8,357,1388,185,334,40,28,9,,,89,,Jimmy,Knowles,160.0,69.0,R,,3B,N,0.24063400576368899,0.286391333784699,0.329250720461095
5205,martimi02,6,295,571,67,111,16,2,6,42.0,4.0,37,131.0,Michael,Martinez,180.0,69.0,B,R,OF,N,0.19439579684763603,0.24342105263157895,0.26094570928196104
1015,brownpe01,12,1183,4820,954,1646,295,85,46,,,466,,Pete,Browning,180.0,72.0,R,R,OF,N,0.34149377593360997,0.39954597048808205,0.46659751037344394
5240,mathejo01,4,32,99,10,27,3,0,0,6.0,1.0,9,,Joe,Mathes,180.0,72.0,B,R,2B,N,0.272727272727273,0.33333333333333304,0.303030303030303
3779,hodgegi01,20,2071,7030,1105,1921,295,48,370,1274.0,63.0,943,1137.0,Gil,Hodges,200.0,73.0,R,R,1B,N,0.27325746799431,0.35921234165307897,0.486770981507824
8137,sutclsy01,8,344,1322,177,381,43,24,6,174.0,,92,87.0,Sy,Sutcliffe,170.0,74.0,L,L,C,N,0.28819969742813895,0.334512022630835,0.37065052950075605
2734,fowledu01,1,70,192,19,43,3,2,6,23.0,6.0,8,47.0,Dustin,Fowler,195.0,72.0,L,L,OF,N,0.223958333333333,0.255,0.3541666666666671
7806,smithse01,10,1249,3582,525,934,224,31,126,458.0,22.0,431,797.0,Seth,Smith,210.0,75.0,L,L,OF,N,0.260748185371301,0.340144530276601,0.4461194863204911
6986,riggash01,3,64,188,27,38,8,0,7,28.0,0.0,16,41.0,Shawn,Riggans,200.0,74.0,R,R,C,N,0.20212765957446802,0.264705882352941,0.35638297872340396
4366,kempma01,12,1687,6188,928,1768,333,37,280,1005.0,183.0,502,1581.0,Matt,Kemp,210.0,76.0,R,R,OF,N,0.28571428571428603,0.33931240657698103,0.487233354880414
9111,wuestya01,1,83,217,18,41,4,2,0,19.0,1.0,15,41.0,Yats,Wuestling,167.0,71.0,R,R,SS,N,0.18894009216589897,0.24137931034482799,0.22580645161290303
4974,lunddo01,9,281,753,91,181,36,8,15,86.0,5.0,65,113.0,Don,Lund,200.0,72.0,R,R,OF,N,0.240371845949535,0.300733496332518,0.36918990703851295
3390,hallji01,3,16,69,9,20,0,2,0,7.0,0.0,1,1.0,Jim,Hall,,,,,2B,N,0.289855072463768,0.3,0.34782608695652195
6626,polanhu01,5,83,211,8,39,10,1,0,19.0,0.0,6,16.0,Hugh,Poland,185.0,71.0,L,R,C,N,0.184834123222749,0.207373271889401,0.24170616113744103
5159,marshfr01,7,465,1236,148,296,43,8,10,96.0,13.0,125,171.0,Fred,Marsh,180.0,70.0,R,R,SS,N,0.239482200647249,0.309331373989713,0.311488673139159
3369,hairssc01,10,923,2431,300,589,133,17,106,313.0,36.0,175,577.0,Scott,Hairston,200.0,72.0,R,R,OF,N,0.24228712464006602,0.293169608595549,0.44179350061703004
1257,canoro01,13,2078,8112,1188,2470,534,33,311,1233.0,51.0,582,1096.0,Robinson,Cano,210.0,72.0,L,R,2B,N,0.30448717948717896,0.351046698872786,0.493466469428008
6182,oharaki01,0,8,29,3,6,0,0,0,0.0,1.0,4,4.0,Kid,O'Hara,152.0,67.0,B,R,OF,N,0.206896551724138,0.303030303030303,0.206896551724138
6713,puigya01,5,712,2460,365,686,129,19,108,331.0,60.0,253,548.0,Yasiel,Puig,240.0,74.0,R,R,OF,N,0.27886178861788596,0.34611131588647304,0.478455284552846
6486,perezto01,22,2777,9778,1272,2732,505,79,379,1652.0,49.0,925,1867.0,Tony,Perez,175.0,74.0,R,R,1B,Player,0.279402740846799,0.341679902830982,0.463489466148497
723,blattbu01,7,272,713,112,176,34,8,16,84.0,18.0,102,96.0,Buddy,Blattner,180.0,72.0,R,R,2B,N,0.246844319775596,0.34110429447852797,0.38429172510518894
3336,guzmaro01,0,123,387,46,91,18,2,16,58.0,1.0,33,121.0,Ronald,Guzman,225.0,77.0,L,L,1B,N,0.23514211886304898,0.29523809523809497,0.416020671834625
5043,madisar01,4,53,152,26,44,5,4,0,27.0,5.0,12,12.0,Art,Madison,165.0,69.0,R,R,2B,N,0.289473684210526,0.34146341463414603,0.375
2788,frencwa01,6,397,981,142,297,45,12,2,109.0,13.0,44,62.0,Walt,French,155.0,67.0,L,R,OF,N,0.302752293577982,0.332682926829268,0.37920489296636106
8715,walshco02,0,38,47,4,4,1,0,0,2.0,0.0,15,22.0,Colin,Walsh,200.0,73.0,B,R,2B,N,0.0851063829787234,0.30645161290322603,0.10638297872340399
2062,dejesiv01,14,1371,4602,595,1167,175,48,21,324.0,194.0,466,664.0,Ivan,de Jesus,175.0,71.0,R,R,SS,N,0.25358539765319393,0.322217837411208,0.326162538026945
6691,priceja01,0,7,13,1,3,0,0,0,0.0,0.0,0,0.0,Jackie,Price,150.0,70.0,L,R,SS,N,0.23076923076923103,0.23076923076923103,0.23076923076923103
8485,tuttlbi01,11,1270,4268,578,1105,149,47,67,443.0,38.0,480,416.0,Bill,Tuttle,190.0,72.0,R,R,OF,N,0.25890346766635397,0.333824768323505,0.3629334582942829
9118,yancyhu01,4,7,19,0,2,1,0,0,0.0,0.0,0,3.0,Hugh,Yancy,170.0,71.0,R,R,3B,N,0.10526315789473699,0.10526315789473699,0.157894736842105
3238,greensc01,3,117,168,30,36,1,1,0,10.0,10.0,13,33.0,Scarborough,Green,170.0,70.0,B,R,OF,N,0.214285714285714,0.270718232044199,0.23214285714285698
5453,mclarar01,0,9,23,2,3,1,0,0,3.0,0.0,1,3.0,Art,McLarney,168.0,72.0,B,R,SS,N,0.130434782608696,0.166666666666667,0.17391304347826098
7171,rosarvi01,0,9,7,3,1,0,0,0,0.0,0.0,1,1.0,Victor,Rosario,155.0,71.0,R,R,2B,N,0.14285714285714302,0.25,0.14285714285714302
3293,grovero01,3,207,690,67,156,17,9,0,50.0,19.0,60,79.0,Roy,Grover,150.0,68.0,R,R,2B,N,0.226086956521739,0.28800000000000003,0.276811594202899
6461,pennywi01,2,40,46,6,9,1,0,0,2.0,0.0,0,6.0,Will,Pennyfeather,195.0,74.0,R,R,OF,N,0.195652173913043,0.195652173913043,0.21739130434782603
3989,hurleje02,6,10,23,1,1,0,0,0,0.0,1.0,2,7.0,Jerry,Hurley,,,R,R,C,N,0.0434782608695652,0.12,0.0434782608695652
5267,mauldma01,0,10,38,3,10,2,0,1,3.0,0.0,0,3.0,Mark,Mauldin,170.0,71.0,R,R,3B,N,0.263157894736842,0.263157894736842,0.39473684210526294
2509,evansph01,1,34,54,5,13,2,0,0,2.0,1.0,6,16.0,Phillip,Evans,223.0,70.0,R,R,2B,N,0.24074074074074103,0.316666666666667,0.277777777777778
7577,shawbe01,1,23,38,5,7,1,0,0,2.0,0.0,2,2.0,Ben,Shaw,190.0,71.0,R,R,1B,N,0.18421052631578896,0.225,0.21052631578947398
5987,navarti01,0,12,17,1,1,0,0,0,1.0,0.0,0,4.0,Tito,Navarro,165.0,70.0,B,R,SS,N,0.0588235294117647,0.0588235294117647,0.0588235294117647
4526,koscoan01,9,658,1963,204,464,75,8,73,267.0,5.0,99,350.0,Andy,Kosco,205.0,75.0,R,R,OF,N,0.236372898624554,0.273035887487876,0.39429444727458
3814,holbebi01,12,623,2335,182,486,41,7,0,,,58,,Bill,Holbert,197.0,,R,R,C,N,0.20813704496788,0.22732971165900498,0.23169164882227
8888,whitemi01,0,104,415,63,86,15,1,1,,,8,,Milt,Whitehead,154.0,68.0,B,R,2B,N,0.20722891566265098,0.222222222222222,0.255421686746988
