,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
7120,rogerfr01,1,47,215,41,60,8,1,1,31.0,2.0,1,6.0,Fraley,Rogers,184.0,68.0,,,1B,N,0.27906976744186,0.282407407407407,0.33953488372093
1173,cabalpu01,8,322,658,81,150,21,3,1,40.0,10.0,41,34.0,Putsy,Caballero,170.0,70.0,R,R,3B,N,0.22796352583586604,0.273247496423462,0.27355623100303894
4112,jensewo01,8,738,2720,392,774,114,37,26,235.0,20.0,69,100.0,Woody,Jensen,160.0,70.0,L,L,OF,N,0.284558823529412,0.30225887414844,0.38235294117647106
5504,meachbo01,5,457,1371,202,324,58,8,8,114.0,58.0,140,276.0,Bob,Meacham,175.0,73.0,B,R,SS,N,0.236323851203501,0.307081403044342,0.307804522246535
2589,ferreri01,18,1884,6028,687,1692,324,45,28,734.0,29.0,931,277.0,Rick,Ferrell,160.0,70.0,R,R,C,Player,0.280690112806901,0.376921971547636,0.363304578633046
7628,shirlmu01,1,44,100,14,21,3,2,0,18.0,0.0,4,14.0,Mule,Shirley,180.0,71.0,L,L,1B,N,0.21,0.240384615384615,0.28
5755,mooreji02,1,80,232,32,59,10,1,4,35.0,1.0,19,20.0,Jimmy,Moore,187.0,72.0,R,R,OF,N,0.254310344827586,0.31075697211155395,0.357758620689655
493,bayledi01,0,19,71,7,16,1,0,1,3.0,0.0,6,12.0,Dick,Bayless,178.0,69.0,L,R,OF,N,0.22535211267605604,0.28571428571428603,0.28169014084507
4504,koellbr01,0,7,15,2,1,0,0,0,0.0,0.0,0,2.0,Brian,Koelling,187.0,73.0,R,R,2B,N,0.0666666666666667,0.0666666666666667,0.0666666666666667
1175,cabreal02,0,31,80,10,21,2,1,5,14.0,0.0,4,21.0,Alex,Cabrera,217.0,74.0,R,R,1B,N,0.2625,0.297619047619048,0.5
2039,deasljo01,0,44,174,23,36,3,1,0,,,5,,John,Deasley,,,,,SS,N,0.206896551724138,0.22905027932960897,0.23563218390804605
9023,winceed01,1,32,67,6,14,3,0,1,8.0,0.0,3,12.0,Ed,Winceniak,165.0,69.0,R,R,2B,N,0.20895522388059698,0.24285714285714302,0.298507462686567
2607,figueco01,2,48,77,8,16,4,1,0,9.0,1.0,5,6.0,Cole,Figueroa,185.0,70.0,L,R,2B,N,0.207792207792208,0.25609756097561,0.28571428571428603
3970,huntdi01,0,11,46,10,15,1,1,0,4.0,0.0,1,0.0,Dick,Hunt,145.0,69.0,,,2B,N,0.326086956521739,0.340425531914894,0.39130434782608703
9016,wilsore01,9,602,1765,206,455,84,8,24,189.0,25.0,215,163.0,Red,Wilson,200.0,72.0,R,R,C,N,0.257790368271955,0.338383838383838,0.355240793201133
4815,libkeal01,1,254,880,73,236,45,6,9,95.0,6.0,77,112.0,Al,Libke,215.0,76.0,L,R,OF,N,0.26818181818181797,0.327063740856844,0.36363636363636404
5706,molinbo01,8,401,803,106,212,25,11,14,90.0,46.0,65,57.0,Bob,Molinaro,190.0,72.0,L,R,OF,N,0.2640099626401,0.319124423963134,0.374844333748443
4484,knodera01,3,109,207,32,55,7,1,2,23.0,6.0,18,12.0,Ray,Knode,160.0,70.0,L,L,1B,N,0.265700483091787,0.324444444444444,0.33816425120772897
7608,sherlmo01,0,92,299,51,97,18,2,0,38.0,0.0,27,28.0,Monk,Sherlock,175.0,70.0,R,R,1B,N,0.32441471571906394,0.380368098159509,0.397993311036789
5777,moranco01,2,160,449,53,122,20,2,12,63.0,0.0,41,91.0,Colin,Moran,205.0,76.0,L,R,3B,N,0.27171492204899805,0.33265306122449,0.40534521158129205
5933,murraed02,20,3026,11336,1627,3255,560,35,504,1917.0,110.0,1333,1516.0,Eddie,Murray,190.0,74.0,B,R,1B,Player,0.287138320395201,0.362143815612913,0.476093860268172
7246,russejo02,9,448,1087,113,245,50,3,34,129.0,3.0,84,355.0,John,Russell,200.0,72.0,R,R,C,N,0.22539098436062602,0.280956447480786,0.370745170193192
9038,wiseca01,3,126,321,37,56,6,3,3,17.0,2.0,29,36.0,Casey,Wise,170.0,72.0,B,R,2B,N,0.17445482866043602,0.24285714285714302,0.23987538940810002
9128,yellear01,2,87,199,12,32,4,0,0,7.0,2.0,15,19.0,Archie,Yelle,170.0,70.0,R,R,C,N,0.16080402010050301,0.21962616822429898,0.18090452261306503
1243,canalge01,2,44,73,15,12,4,0,4,13.0,0.0,12,15.0,George,Canale,190.0,73.0,L,R,1B,N,0.164383561643836,0.28235294117647103,0.38356164383561603
4168,johnspa01,1,66,199,23,55,6,2,1,15.0,1.0,13,25.0,Paul,Johnson,160.0,68.0,R,R,OF,N,0.276381909547739,0.320754716981132,0.341708542713568
5118,mannodo01,1,25,37,3,7,1,0,1,8.0,0.0,3,9.0,Don,Manno,190.0,73.0,R,R,OF,N,0.189189189189189,0.25,0.297297297297297
3797,hoffmra01,0,7,19,2,1,0,0,0,2.0,0.0,1,1.0,Ray,Hoffman,175.0,72.0,L,R,3B,N,0.0526315789473684,0.1,0.0526315789473684
6278,osborbo02,6,359,763,93,157,30,2,17,86.0,2.0,104,171.0,Bobo,Osborne,205.0,73.0,L,R,1B,N,0.20576671035386604,0.301038062283737,0.317169069462647
7624,shipkbi01,3,186,552,59,110,11,10,1,29.0,21.0,55,96.0,Bill,Shipke,145.0,67.0,R,R,3B,N,0.199275362318841,0.271828665568369,0.260869565217391
1403,ceyro01,16,2073,7162,977,1868,328,21,316,1139.0,24.0,1012,1235.0,Ron,Cey,185.0,70.0,R,R,3B,N,0.260820999720748,0.352336677269391,0.44484780787489503
4091,javiest01,17,1763,5047,781,1358,225,40,57,503.0,246.0,578,839.0,Stan,Javier,185.0,72.0,B,R,OF,N,0.26907073509015306,0.34417777777777797,0.363384188626907
4671,larocgr01,3,39,88,16,23,6,1,0,6.0,1.0,8,11.0,Greg,LaRocca,185.0,71.0,R,R,3B,N,0.261363636363636,0.32291666666666696,0.352272727272727
1301,carrema01,9,738,2012,246,557,108,5,69,289.0,12.0,140,246.0,Mark,Carreon,170.0,72.0,R,L,OF,N,0.27683896620278303,0.323884758364312,0.43836978131212706
5816,morriha02,12,1246,3998,535,1216,246,21,76,513.0,45.0,356,548.0,Hal,Morris,200.0,75.0,L,L,1B,N,0.30415207603801897,0.36104731281580205,0.43321660830415204
5123,mantife01,10,969,2707,360,707,97,10,89,330.0,27.0,256,352.0,Felix,Mantilla,160.0,72.0,R,R,2B,N,0.26117473217584,0.325008437394533,0.403029183598079
6220,omallsh01,2,124,268,37,62,10,2,3,25.0,11.0,30,81.0,Shawn,O'Malley,175.0,71.0,B,R,OF,N,0.23134328358209,0.30872483221476504,0.31716417910447803
8871,whitede03,16,1941,7344,1125,1934,378,71,208,846.0,346.0,541,1526.0,Devon,White,170.0,73.0,B,R,OF,N,0.26334422657952106,0.313887127457197,0.419117647058824
8410,tosonre01,0,60,172,20,35,7,1,5,22.0,0.0,14,42.0,Rene,Tosoni,195.0,72.0,L,R,OF,N,0.20348837209302303,0.263440860215054,0.343023255813953
1733,coreyma01,2,59,57,10,12,2,0,1,3.0,1.0,7,13.0,Mark,Corey,200.0,74.0,R,R,OF,N,0.21052631578947398,0.296875,0.29824561403508804
3640,henrito01,13,1284,4603,901,1297,269,73,183,795.0,37.0,712,383.0,Tommy,Henrich,180.0,72.0,L,L,OF,N,0.281772756897675,0.377986829727187,0.491201390397567
2242,dormare01,0,25,77,12,28,6,0,0,11.0,1.0,9,6.0,Red,Dorman,180.0,70.0,R,R,OF,N,0.36363636363636404,0.430232558139535,0.44155844155844204
8590,vealco01,5,247,611,75,141,26,3,1,51.0,2.0,56,69.0,Coot,Veal,165.0,73.0,R,R,SS,N,0.23076923076923103,0.29535232383808097,0.28805237315875604
8123,sullipa01,0,31,114,15,22,3,1,0,,,4,,Pat,Sullivan,165.0,71.0,,R,3B,N,0.192982456140351,0.22033898305084698,0.23684210526315802
6240,oquenjo01,12,1190,3202,339,821,104,24,14,254.0,35.0,448,376.0,Jose,Oquendo,160.0,70.0,B,R,SS,N,0.256402248594628,0.34767123287671203,0.316989381636477
7979,stefejo01,4,79,187,20,44,3,0,3,20.0,0.0,22,44.0,John,Stefero,185.0,68.0,L,R,C,N,0.23529411764705901,0.315789473684211,0.299465240641711
4467,klusmbi01,2,43,172,18,36,8,1,3,22.0,4.0,6,,Billy,Klusman,185.0,70.0,R,R,2B,N,0.209302325581395,0.235955056179775,0.319767441860465
3517,hartsro01,2,265,976,138,266,30,7,13,59.0,14.0,73,146.0,Roy,Hartsfield,165.0,69.0,R,R,2B,N,0.272540983606557,0.323164918970448,0.357581967213115
2410,eibelha01,8,30,46,4,8,2,0,0,6.0,1.0,3,,Hack,Eibel,220.0,71.0,L,L,OF,N,0.17391304347826098,0.224489795918367,0.21739130434782603
2531,faheyfr01,0,10,17,2,3,1,0,0,1.0,0.0,0,3.0,Frank,Fahey,190.0,73.0,B,R,OF,N,0.17647058823529396,0.17647058823529396,0.23529411764705901
4764,lemasjo01,12,1039,3191,320,709,109,19,22,229.0,94.0,241,564.0,Johnnie,LeMaster,165.0,74.0,R,R,SS,N,0.22218740206831697,0.27680652680652695,0.28893763710435605
1851,croucfr01,3,296,935,94,235,37,5,7,86.0,4.0,56,128.0,Frank,Croucher,165.0,71.0,R,R,2B,N,0.251336898395722,0.29364278506559005,0.32406417112299496
7478,sconida01,4,234,637,83,169,30,5,15,84.0,7.0,48,87.0,Daryl,Sconiers,185.0,74.0,L,L,1B,N,0.26530612244898005,0.31678832116788297,0.39874411302982704
9117,wyrosjo01,12,1221,4240,525,1149,209,45,58,481.0,33.0,482,437.0,Johnny,Wyrostek,180.0,74.0,L,R,OF,N,0.270990566037736,0.345404489623041,0.38254716981132103
8985,wilmowa01,10,962,3988,727,1100,152,92,58,594.0,383.0,350,233.0,Walt,Wilmot,165.0,69.0,B,R,OF,N,0.27582748244734195,0.334255417242969,0.403711133400201
5738,moonwa01,11,1457,4843,737,1399,212,60,142,661.0,89.0,644,591.0,Wally,Moon,169.0,72.0,L,R,OF,N,0.28887053479248403,0.37233460907599797,0.445385091885195
6141,obrieed01,5,231,554,64,131,10,4,0,25.0,11.0,37,45.0,Eddie,O'Brien,165.0,69.0,R,R,SS,N,0.23646209386281603,0.284263959390863,0.26895306859205803
5596,michaca01,11,1288,4367,508,1142,147,46,53,501.0,64.0,566,406.0,Cass,Michaels,175.0,71.0,R,R,2B,N,0.261506755209526,0.34623961078451193,0.35264483627204
3382,hallbi03,10,1054,3334,450,827,210,21,125,440.0,62.0,286,971.0,Bill,Hall,210.0,72.0,R,R,3B,N,0.24805038992201603,0.307458563535912,0.436112777444511
374,barbawa01,8,500,1777,173,462,52,21,1,156.0,37.0,88,121.0,Walter,Barbare,162.0,72.0,R,R,3B,N,0.259988745075971,0.294906166219839,0.31457512661789505
8722,walteke01,3,259,681,71,157,20,2,11,58.0,6.0,25,89.0,Ken,Walters,180.0,73.0,R,R,OF,N,0.230543318649046,0.257790368271955,0.31424375917768
4380,kenneji01,0,12,24,1,3,0,0,0,0.0,0.0,0,0.0,Jim,Kennedy,160.0,69.0,L,R,2B,N,0.125,0.125,0.125
5300,mazerbi01,16,2163,7755,769,2016,294,62,138,853.0,27.0,447,706.0,Bill,Mazeroski,183.0,71.0,R,R,2B,Player,0.259961315280464,0.300292611558157,0.36724693745970294
8480,turnest01,0,37,82,4,11,3,0,2,7.0,0.0,5,22.0,Stuart,Turner,220.0,74.0,R,R,C,N,0.134146341463415,0.18390804597701102,0.24390243902439002
1191,cahiljo01,3,252,936,93,192,24,12,1,,,24,,John,Cahill,168.0,67.0,R,R,OF,N,0.20512820512820498,0.225,0.259615384615385
2260,downere01,0,19,78,7,20,1,0,0,8.0,4.0,2,6.0,Red,Downey,174.0,71.0,L,L,OF,N,0.25641025641025605,0.275,0.269230769230769
1987,davisbo02,8,290,665,50,131,19,3,6,51.0,0.0,40,118.0,Bob,Davis,180.0,72.0,R,R,C,N,0.196992481203008,0.242553191489362,0.26165413533834603
1422,chapmgl01,0,67,93,19,26,5,1,1,10.0,1.0,7,19.0,Glenn,Chapman,170.0,71.0,R,R,2B,N,0.279569892473118,0.33,0.387096774193548
6552,phillja02,10,343,892,111,252,42,16,9,101.0,5.0,85,86.0,Jack,Phillips,193.0,76.0,R,R,1B,N,0.282511210762332,0.34493346980552697,0.395739910313901
153,alvarpe01,8,910,2980,365,704,131,6,162,472.0,15.0,314,952.0,Pedro,Alvarez,250.0,75.0,L,R,3B,N,0.236241610738255,0.30904675166970197,0.447315436241611
2295,driscji01,2,36,70,2,10,0,0,1,2.0,0.0,4,18.0,Jim,Driscoll,175.0,71.0,L,R,2B,N,0.14285714285714302,0.189189189189189,0.185714285714286
8012,stevele01,12,1012,3332,440,847,185,15,144,531.0,9.0,345,832.0,Lee,Stevens,205.0,76.0,L,L,1B,N,0.254201680672269,0.324177318466141,0.44837935174069604
3233,greenle01,11,1136,2956,461,788,138,27,47,253.0,78.0,368,260.0,Lenny,Green,170.0,71.0,L,L,OF,N,0.266576454668471,0.34777376654633,0.379228687415426
4138,johnsch05,7,839,2811,256,773,154,10,63,339.0,18.0,144,753.0,Chris,Johnson,225.0,75.0,R,R,3B,N,0.27499110636784097,0.310321489001692,0.404126645321949
3055,gleasha01,4,274,944,88,206,24,11,3,90.0,31.0,48,83.0,Harry,Gleason,160.0,66.0,R,R,3B,N,0.21822033898305104,0.25604838709677397,0.276483050847458
4068,jahajo01,9,826,2775,470,730,126,5,141,490.0,36.0,430,686.0,John,Jaha,195.0,73.0,R,R,1B,N,0.26306306306306304,0.36193447737909495,0.464504504504504
663,biesest01,1,60,80,18,20,4,0,0,5.0,2.0,9,22.0,Steve,Bieser,170.0,70.0,L,R,OF,N,0.25,0.325842696629214,0.3
3309,guevagi01,2,26,29,6,6,4,0,0,2.0,1.0,4,8.0,Giomar,Guevara,150.0,68.0,B,R,SS,N,0.206896551724138,0.303030303030303,0.34482758620689696
998,brownja02,0,41,43,6,9,3,0,0,4.0,0.0,5,13.0,Jake,Brown,200.0,74.0,R,R,OF,N,0.209302325581395,0.29166666666666696,0.27906976744186
6161,oconnji01,1,139,356,66,96,13,4,8,57.0,9.0,45,48.0,Jimmy,O'Connell,175.0,70.0,L,R,OF,N,0.269662921348315,0.351620947630923,0.39606741573033705
3882,housech02,2,150,579,68,145,25,10,4,,,16,,Charlie,Householder,158.0,71.0,L,L,1B,N,0.25043177892918805,0.270588235294118,0.348877374784111
3710,hickmji01,4,253,727,84,158,26,13,8,70.0,27.0,37,128.0,Jim,Hickman,170.0,67.0,R,R,OF,N,0.21733149931224202,0.25523560209424107,0.321870701513067
7787,smithke03,1,6,4,1,0,0,0,0,0.0,0.0,0,2.0,Keith,Smith,175.0,73.0,B,R,SS,N,0.0,0.0,0.0
3586,hechaad01,6,811,2809,270,714,101,35,28,238.0,32.0,145,490.0,Adeiny,Hechavarria,195.0,72.0,R,R,SS,N,0.254182983268067,0.29079214624238303,0.344962620149519
7214,roych01,0,8,7,0,0,0,0,0,0.0,0.0,0,1.0,Charlie,Roy,190.0,70.0,R,R,1B,N,0.0,0.0,0.0
5636,millege01,7,17,57,10,11,2,1,0,6.0,,6,,George,Miller,160.0,65.0,R,R,C,N,0.192982456140351,0.26984126984127,0.263157894736842
1000,brownje01,9,982,3190,431,866,135,25,23,288.0,73.0,393,325.0,Jerry,Browne,140.0,70.0,B,R,2B,N,0.271473354231975,0.35138152386268495,0.351097178683386
7983,steinha01,13,1647,5900,759,1578,284,90,27,762.0,202.0,471,479.0,Harry,Steinfeldt,180.0,69.0,R,R,3B,N,0.26745762711864396,0.321613561450322,0.3598305084745759
2481,escobjo01,0,10,15,0,3,0,0,0,1.0,0.0,1,4.0,Jose,Escobar,140.0,70.0,R,R,2B,N,0.2,0.25,0.2
5704,molefe01,0,10,27,2,5,2,1,0,2.0,0.0,3,5.0,Fenton,Mole,200.0,73.0,L,L,1B,N,0.185185185185185,0.266666666666667,0.33333333333333304
6670,powelra01,11,875,3324,467,890,117,67,35,276.0,51.0,321,461.0,Ray,Powell,160.0,69.0,L,R,OF,N,0.267749699157641,0.332235939643347,0.37484957882069797
817,bosetri01,6,445,1543,172,385,70,8,17,133.0,30.0,79,188.0,Rick,Bosetti,185.0,71.0,R,R,OF,N,0.24951393389501,0.286066584463625,0.338302009073234
3174,gowdyha01,20,1050,2735,270,738,124,27,21,322.0,59.0,311,247.0,Hank,Gowdy,182.0,74.0,R,R,C,N,0.269835466179159,0.344386080105056,0.357952468007313
7210,roweja01,11,1044,4386,764,1256,202,88,28,644.0,,224,177.0,Jack,Rowe,170.0,68.0,L,R,SS,N,0.28636570907432696,0.321041214750542,0.39170086639306895
7690,sinatma01,11,140,252,20,48,6,1,1,21.0,2.0,17,35.0,Matt,Sinatro,174.0,69.0,R,R,C,N,0.19047619047619,0.241635687732342,0.234126984126984
4445,kirklwi01,8,1149,3494,443,837,134,29,148,509.0,52.0,323,648.0,Willie,Kirkland,206.0,73.0,L,R,OF,N,0.23955352032054997,0.303903589206183,0.42157985117344
7978,steerge01,0,10,39,3,8,0,0,0,4.0,2.0,2,1.0,Gene,Steere,,,,,SS,N,0.20512820512820498,0.24390243902439002,0.20512820512820498
1836,croniji01,0,25,56,7,13,2,1,0,4.0,0.0,5,7.0,Jim,Cronin,150.0,70.0,B,R,2B,N,0.23214285714285698,0.29508196721311497,0.30357142857142894
3401,haltesh01,7,690,1899,201,468,93,18,45,197.0,17.0,146,414.0,Shane,Halter,160.0,70.0,R,R,SS,N,0.246445497630332,0.30024449877750603,0.38546603475513397
2175,dillapa01,0,57,183,24,42,5,2,0,12.0,7.0,13,17.0,Pat,Dillard,180.0,72.0,L,R,3B,N,0.22950819672131098,0.280612244897959,0.278688524590164
3630,hendrti01,10,416,1291,152,356,68,22,6,192.0,26.0,185,,Tim,Hendryx,170.0,69.0,R,R,OF,N,0.275755228505035,0.3665311653116529,0.376452362509682
671,billidi01,7,400,1231,101,280,44,1,16,142.0,6.0,87,207.0,Dick,Billings,195.0,73.0,R,R,OF,N,0.227457351746548,0.27845220030349,0.30381803411860303
7522,selleru01,0,12,32,3,5,0,0,0,2.0,1.0,6,5.0,Rube,Sellers,180.0,70.0,R,R,OF,N,0.15625,0.289473684210526,0.15625
840,bowcobe01,0,14,50,7,16,3,1,1,10.0,1.0,3,15.0,Benny,Bowcock,150.0,67.0,R,R,2B,N,0.32,0.358490566037736,0.48
2560,fazioer01,4,141,274,37,50,10,4,2,8.0,5.0,33,85.0,Ernie,Fazio,165.0,67.0,R,R,SS,N,0.182481751824818,0.270358306188925,0.27007299270073
4259,josepri01,6,270,633,69,154,26,1,13,65.0,2.0,51,141.0,Rick,Joseph,192.0,73.0,R,R,1B,N,0.24328593996840397,0.29970760233918103,0.34913112164297
4322,keenbi01,0,6,7,0,0,0,0,0,0.0,0.0,1,4.0,Bill,Keen,181.0,72.0,R,R,1B,N,0.0,0.125,0.0
7807,smithsk01,0,58,206,27,49,9,4,1,31.0,5.0,24,32.0,Skyrocket,Smith,170.0,74.0,R,,1B,N,0.237864077669903,0.317391304347826,0.33495145631067996
8500,ugglada01,9,1346,4759,759,1149,238,18,235,706.0,26.0,626,1341.0,Dan,Uggla,210.0,71.0,R,R,2B,N,0.241437276738811,0.329619312906221,0.447152763185543
4699,lawrebi01,0,25,46,10,10,1,0,0,3.0,0.0,5,5.0,Bill,Lawrence,194.0,76.0,R,R,OF,N,0.21739130434782603,0.294117647058824,0.23913043478260898
2967,gerkege01,1,44,129,17,29,7,2,0,11.0,3.0,13,25.0,George,Gerken,175.0,71.0,R,R,OF,N,0.224806201550388,0.295774647887324,0.31007751937984496
9157,youngke01,11,1205,3897,536,1007,235,17,144,606.0,83.0,336,882.0,Kevin,Young,210.0,75.0,R,R,1B,N,0.25840390043623296,0.317269076305221,0.438285860918655
8999,wilsoed01,1,88,227,39,72,12,2,4,33.0,4.0,31,39.0,Eddie,Wilson,165.0,71.0,L,L,OF,N,0.317180616740088,0.39922480620155,0.44052863436123296
7063,robincr01,5,292,718,80,157,15,6,0,42.0,12.0,42,107.0,Craig,Robinson,165.0,70.0,R,R,SS,N,0.21866295264624,0.261842105263158,0.256267409470752
1295,carpmi01,5,318,887,97,225,51,5,27,127.0,2.0,90,243.0,Mike,Carp,210.0,72.0,L,R,1B,N,0.253664036076663,0.32241555783009196,0.41375422773393494
9045,withrfr01,2,58,153,11,31,6,1,0,15.0,0.0,11,31.0,Frank,Withrow,187.0,71.0,R,R,C,N,0.20261437908496696,0.25609756097561,0.254901960784314
1230,campbda01,7,428,1252,128,267,54,4,20,89.0,29.0,102,254.0,Dave,Campbell,180.0,73.0,R,R,2B,N,0.213258785942492,0.272525849335303,0.31070287539936103
4200,jonesch05,9,548,1021,155,257,43,11,30,131.0,26.0,74,287.0,Chris,Jones,200.0,74.0,R,R,OF,N,0.251714005876592,0.302283105022831,0.403525954946131
1722,corbicl01,4,215,630,60,153,22,1,1,37.0,8.0,47,30.0,Claude,Corbitt,170.0,70.0,R,R,3B,N,0.24285714285714302,0.295420974889217,0.28571428571428603
5968,nancedo01,4,189,657,110,182,34,8,7,99.0,14.0,83,53.0,Kid,Nance,165.0,67.0,R,R,OF,N,0.27701674277016697,0.35810810810810795,0.38508371385083706
7113,roeniga01,12,1064,2708,367,670,135,4,121,410.0,16.0,406,428.0,Gary,Roenicke,205.0,75.0,R,R,OF,N,0.247415066469719,0.34553628773281997,0.434268833087149
5875,mullemo01,0,118,464,51,124,9,4,0,31.0,4.0,28,32.0,Moon,Mullen,165.0,69.0,L,R,2B,N,0.26724137931034503,0.308943089430894,0.303879310344828
1524,clarkma02,0,16,27,4,5,0,0,3,7.0,0.0,2,8.0,Matt,Clark,230.0,77.0,L,R,1B,N,0.185185185185185,0.24137931034482799,0.5185185185185179
4458,kleinre01,7,584,1665,146,354,45,20,3,135.0,42.0,153,,Red,Kleinow,165.0,70.0,R,R,C,N,0.212612612612613,0.278877887788779,0.26906906906906897
7545,sextoch01,1,70,159,18,35,4,1,1,17.0,8.0,24,22.0,Chris,Sexton,180.0,71.0,R,R,2B,N,0.220125786163522,0.322404371584699,0.276729559748428
6565,picinva01,17,1037,2877,298,743,166,26,26,298.0,31.0,314,382.0,Val,Picinich,165.0,69.0,R,R,C,N,0.258255126868266,0.331244124099029,0.361140076468544
4545,kravida01,4,215,552,52,130,22,7,10,54.0,1.0,35,64.0,Danny,Kravitz,195.0,71.0,L,R,C,N,0.23550724637681197,0.281090289608177,0.355072463768116
4944,lowenjo01,15,1368,3476,510,881,137,18,116,441.0,128.0,446,596.0,John,Lowenstein,175.0,72.0,L,R,OF,N,0.253452243958573,0.338347781744008,0.403337169159954
3402,haltose01,0,42,101,9,24,4,0,4,17.0,0.0,5,31.0,Sean,Halton,260.0,76.0,R,R,1B,N,0.237623762376238,0.273584905660377,0.396039603960396
2988,gibbsja01,9,538,1639,157,382,53,8,25,146.0,28.0,120,231.0,Jake,Gibbs,180.0,72.0,L,R,C,N,0.23306894447834,0.28538942581011895,0.320927394752898
7625,shiplcr01,12,582,1345,155,364,63,6,20,138.0,33.0,47,191.0,Craig,Shipley,175.0,73.0,R,R,SS,N,0.27063197026022306,0.295258620689655,0.37100371747211897
487,baxesji01,0,88,280,39,69,12,0,17,39.0,1.0,25,54.0,Jim,Baxes,190.0,73.0,R,R,3B,N,0.246428571428571,0.30819672131147496,0.47142857142857103
8457,trubych01,3,263,819,78,189,42,9,23,107.0,5.0,38,205.0,Chris,Truby,190.0,74.0,R,R,3B,N,0.23076923076923103,0.26487747957993,0.38827838827838795
7388,scarsst01,7,350,830,103,198,44,4,20,86.0,7.0,70,266.0,Steve,Scarsone,170.0,74.0,R,R,2B,N,0.23855421686747,0.29777777777777803,0.373493975903614
3643,henryjo02,8,687,1920,161,397,54,15,2,171.0,55.0,244,,John,Henry,180.0,72.0,R,R,C,N,0.20677083333333302,0.29621072088724604,0.253645833333333
7064,robinda01,1,22,44,5,12,2,0,2,6.0,2.0,6,7.0,Dave,Robinson,186.0,73.0,B,L,OF,N,0.272727272727273,0.36,0.45454545454545503
6344,palysst01,3,138,333,42,79,17,0,10,43.0,2.0,26,54.0,Stan,Palys,190.0,74.0,R,R,OF,N,0.237237237237237,0.292479108635098,0.378378378378378
7049,robermi01,2,39,58,3,11,3,1,0,4.0,1.0,0,9.0,Mike,Robertson,180.0,72.0,L,L,1B,N,0.18965517241379298,0.18965517241379298,0.27586206896551696
7758,smithed02,0,30,115,10,25,5,3,0,16.0,,5,11.0,Edgar,Smith,200.0,72.0,,R,C,N,0.21739130434782603,0.25,0.31304347826087
838,bourqpa01,3,201,405,36,87,17,2,12,61.0,1.0,58,73.0,Pat,Bourque,210.0,72.0,L,L,1B,N,0.21481481481481499,0.31317494600432,0.35555555555555607
