,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
7364,saucifr01,0,18,14,4,1,1,0,0,1.0,0.0,3,4.0,Frank,Saucier,180.0,73.0,L,R,OF,N,0.0714285714285714,0.23529411764705901,0.14285714285714302
7548,sextoto01,0,12,47,9,11,2,0,0,,,4,,Tom,Sexton,,,L,,SS,N,0.23404255319148898,0.294117647058824,0.276595744680851
3495,harrile01,17,1903,3924,460,1055,161,21,37,369.0,131.0,279,337.0,Lenny,Harris,195.0,70.0,L,R,3B,N,0.268858307849134,0.317392338805615,0.3488786952089699
8509,umphlto01,2,361,1160,108,285,45,8,6,111.0,7.0,75,107.0,Tom,Umphlett,180.0,74.0,R,R,OF,N,0.24568965517241395,0.291497975708502,0.313793103448276
805,borboju01,7,294,802,112,219,19,8,8,76.0,47.0,49,121.0,Julio,Borbon,195.0,72.0,L,L,OF,N,0.273067331670823,0.314923619271445,0.34663341645885304
1955,darincl01,0,64,160,12,42,2,1,0,16.0,9.0,11,7.0,Cliff,Daringer,155.0,67.0,L,R,2B,N,0.2625,0.309941520467836,0.2875
7342,santada01,4,364,1095,152,280,60,16,13,100.0,48.0,48,273.0,Danny,Santana,185.0,71.0,B,R,OF,N,0.255707762557078,0.286964129483815,0.375342465753425
7684,simonsy01,1,24,33,5,8,1,1,0,6.0,0.0,3,5.0,Syl,Simon,170.0,70.0,R,R,3B,N,0.24242424242424201,0.305555555555556,0.33333333333333304
3786,hoeslj01,3,112,308,37,73,12,2,4,22.0,7.0,23,69.0,L. J.,Hoes,200.0,72.0,R,R,OF,N,0.23701298701298698,0.29003021148036306,0.327922077922078
5021,macheda01,1,29,48,14,11,2,0,1,4.0,0.0,5,3.0,Dave,Machemer,180.0,71.0,R,R,2B,N,0.229166666666667,0.30188679245283,0.33333333333333304
1829,cromedt01,1,85,104,14,32,7,0,7,20.0,0.0,4,33.0,D. T.,Cromer,190.0,74.0,L,L,1B,N,0.307692307692308,0.33333333333333304,0.576923076923077
455,bassra01,5,130,325,24,69,6,2,9,42.0,0.0,30,51.0,Randy,Bass,210.0,73.0,L,R,1B,N,0.21230769230769198,0.27887323943662,0.326153846153846
5913,murphdw01,11,1360,4347,648,1069,139,20,166,609.0,100.0,747,953.0,Dwayne,Murphy,185.0,73.0,L,R,OF,N,0.245916724177594,0.356497840596781,0.40165631469979296
7565,shannsp01,4,694,2613,383,677,49,15,3,183.0,145.0,286,288.0,Spike,Shannon,180.0,71.0,L,R,OF,N,0.259089169536931,0.33218351155570897,0.292766934557979
4528,koshocl01,1,99,323,27,84,17,0,0,15.0,4.0,26,40.0,Clem,Koshorek,165.0,64.0,R,R,2B,N,0.26006191950464397,0.31518624641833803,0.312693498452012
6992,rikarcu01,6,153,396,64,107,19,5,4,37.0,1.0,58,48.0,Culley,Rikard,183.0,71.0,L,R,OF,N,0.27020202020202,0.36343612334801795,0.3737373737373739
3453,harbibi01,9,378,1510,200,373,47,16,2,,,80,,Bill,Harbridge,162.0,,L,L,OF,N,0.24701986754966895,0.28490566037735804,0.30331125827814603
6841,redmoja01,0,22,34,8,6,1,0,1,7.0,0.0,3,1.0,Jack,Redmond,185.0,71.0,L,R,C,N,0.17647058823529396,0.24324324324324303,0.294117647058824
478,bauerja01,0,96,323,48,65,22,2,11,48.0,6.0,54,104.0,Jake,Bauers,195.0,73.0,L,L,1B,N,0.201238390092879,0.315649867374005,0.38390092879257
1052,bucheje01,7,421,1177,96,259,35,11,22,108.0,5.0,75,312.0,Jerry,Buchek,185.0,71.0,R,R,SS,N,0.22005097706032298,0.266773162939297,0.32455395072217497
2370,dysonja01,8,728,1917,296,481,65,34,14,143.0,220.0,181,348.0,Jarrod,Dyson,165.0,70.0,L,R,OF,N,0.250912884715702,0.315538608198284,0.34220135628586307
8026,stewast01,13,176,265,74,63,14,3,1,18.0,21.0,17,32.0,Stuffy,Stewart,160.0,69.0,R,R,2B,N,0.23773584905660397,0.28368794326241104,0.324528301886792
8721,waltefr01,0,40,93,2,16,2,0,0,5.0,1.0,10,9.0,Fred,Walters,210.0,73.0,R,R,C,N,0.17204301075268802,0.252427184466019,0.193548387096774
921,brewero01,3,172,288,30,80,15,0,2,33.0,1.0,25,47.0,Rod,Brewer,210.0,75.0,L,L,1B,N,0.277777777777778,0.33546325878594296,0.350694444444444
6641,popeda01,4,230,551,75,146,19,7,12,73.0,7.0,40,113.0,Dave,Pope,170.0,70.0,L,R,OF,N,0.26497277676951003,0.314720812182741,0.39019963702359295
7287,salazje01,3,168,298,44,69,15,4,4,31.0,5.0,44,83.0,Jeff,Salazar,195.0,72.0,L,L,OF,N,0.23154362416107396,0.330409356725146,0.34899328859060397
2825,fussele01,1,43,71,6,12,4,0,1,3.0,0.0,0,9.0,Les,Fusselman,195.0,73.0,R,R,C,N,0.16901408450704197,0.16901408450704197,0.267605633802817
2525,faatzja01,6,298,1135,159,274,24,12,3,,,39,,Jay,Faatz,196.0,76.0,R,R,1B,N,0.24140969162995604,0.266609880749574,0.291629955947137
2577,fergujo01,13,1013,3001,407,719,121,11,122,445.0,22.0,562,607.0,Joe,Ferguson,200.0,74.0,R,R,C,N,0.239586804398534,0.3595284872298621,0.40919693435521504
715,blandal01,0,69,128,14,30,4,0,1,8.0,0.0,13,41.0,Alex,Blandino,190.0,72.0,R,R,1B,N,0.234375,0.304964539007092,0.2890625
1841,crosbbu01,3,205,250,32,54,5,2,4,20.0,9.0,10,51.0,Bubba,Crosby,180.0,71.0,L,L,OF,N,0.21600000000000003,0.246153846153846,0.3
6118,novotru01,0,22,67,4,18,2,1,0,6.0,0.0,3,11.0,Rube,Novotney,187.0,72.0,R,R,C,N,0.26865671641791,0.3,0.328358208955224
6629,polcoke01,1,165,457,55,107,28,1,4,35.0,6.0,36,78.0,Kevin,Polcovich,170.0,69.0,R,R,2B,N,0.234135667396061,0.29006085192697806,0.326039387308534
2277,doziehu01,2,110,381,40,87,20,4,11,35.0,2.0,26,117.0,Hunter,Dozier,220.0,76.0,R,R,OF,N,0.22834645669291298,0.277641277641278,0.38845144356955397
6555,phillky01,2,41,94,10,18,6,0,2,12.0,0.0,8,23.0,Kyle,Phillips,225.0,73.0,L,R,C,N,0.19148936170212802,0.254901960784314,0.319148936170213
6157,ochoaiv01,0,47,120,7,24,8,0,0,3.0,0.0,4,28.0,Ivan,Ochoa,160.0,69.0,R,R,2B,N,0.2,0.22580645161290303,0.266666666666667
3725,higgike01,0,71,181,17,40,4,1,0,13.0,0.0,16,17.0,Kevin,Higgins,175.0,71.0,L,R,1B,N,0.22099447513812198,0.284263959390863,0.25414364640884
2200,doddto01,0,8,13,1,3,0,0,1,2.0,0.0,2,2.0,Tom,Dodd,190.0,72.0,R,R,3B,N,0.23076923076923103,0.33333333333333304,0.46153846153846206
2006,davisja01,0,48,75,9,16,0,1,1,6.0,1.0,4,20.0,Jacke,Davis,160.0,71.0,R,R,OF,N,0.21333333333333301,0.253164556962025,0.28
2634,fishesh01,9,138,340,62,114,21,6,8,71.0,6.0,37,35.0,Showboat,Fisher,170.0,70.0,L,R,OF,N,0.33529411764705896,0.40053050397878004,0.5029411764705879
1464,chrisjo02,4,132,294,36,66,16,2,5,33.0,3.0,35,58.0,John,Christensen,205.0,75.0,R,R,OF,N,0.224489795918367,0.30699088145896697,0.343537414965986
2776,freemmi01,2,57,82,7,11,3,0,1,2.0,0.0,8,26.0,Mike,Freeman,195.0,72.0,L,R,2B,N,0.134146341463415,0.211111111111111,0.207317073170732
4809,lewisjo01,3,266,771,97,175,24,6,22,74.0,8.0,95,194.0,Johnny,Lewis,189.0,73.0,L,R,OF,N,0.22697795071335897,0.311778290993072,0.35927367055771703
4296,kaplega01,12,1104,2983,443,799,176,16,82,386.0,77.0,269,480.0,Gabe,Kapler,190.0,74.0,R,R,OF,N,0.267851156553805,0.328413284132841,0.42004693261817
8036,stiveja01,10,601,1992,348,593,84,46,35,357.0,31.0,133,,Jack,Stivetts,185.0,74.0,R,R,OF,N,0.297690763052209,0.34164705882352897,0.4387550200803211
1706,cooneji01,2,324,1302,221,315,35,14,4,118.0,77.0,148,48.0,Jimmy,Cooney,155.0,69.0,B,R,SS,N,0.241935483870968,0.319310344827586,0.299539170506912
1600,colemda01,0,11,12,1,0,0,0,0,0.0,0.0,1,3.0,Dave,Coleman,195.0,75.0,R,R,OF,N,0.0,0.0769230769230769,0.0
85,alexawa01,5,162,405,26,76,18,3,1,24.0,5.0,42,,Walt,Alexander,165.0,70.0,R,R,C,N,0.187654320987654,0.263982102908277,0.254320987654321
8108,sullich01,3,112,442,55,114,10,5,0,24.0,,7,15.0,Chub,Sullivan,164.0,72.0,R,R,1B,N,0.25791855203619896,0.26948775055679297,0.30316742081447995
6008,nelsoca01,18,817,3294,648,833,93,27,3,,,352,,Candy,Nelson,145.0,66.0,L,R,SS,N,0.25288403157255607,0.32501371365880394,0.30024286581663595
5194,martijd02,7,922,3397,502,993,205,15,195,606.0,22.0,317,932.0,J. D.,Martinez,220.0,75.0,R,R,OF,N,0.292316750073594,0.35271943995692,0.533706211362967
2591,ferriho01,8,1279,4797,472,1145,192,89,40,550.0,89.0,160,550.0,Hobe,Ferris,162.0,68.0,R,R,2B,N,0.23869084844694602,0.263264071010692,0.340838023764853
998,brownja02,0,41,43,6,9,3,0,0,4.0,0.0,5,13.0,Jake,Brown,200.0,74.0,R,R,OF,N,0.209302325581395,0.29166666666666696,0.27906976744186
1194,cairomi01,16,1490,3956,504,1044,193,34,41,394.0,139.0,243,482.0,Miguel,Cairo,225.0,73.0,R,R,2B,N,0.263902932254803,0.30650154798761603,0.3609706774519721
6007,nelsobr02,1,28,28,0,2,2,0,0,0.0,0.0,3,9.0,Brad,Nelson,255.0,74.0,L,R,1B,N,0.0714285714285714,0.161290322580645,0.14285714285714302
1850,crottjo01,4,87,308,34,56,7,3,1,,,11,,Joe,Crotty,,,R,R,C,N,0.18181818181818202,0.210031347962382,0.23376623376623398
6689,preslji01,7,959,3546,413,875,181,14,135,495.0,9.0,210,859.0,Jim,Presley,200.0,73.0,R,R,3B,N,0.246756909193457,0.288871139510117,0.41990975747320897
3521,hartzro01,10,1290,4548,503,1146,112,55,12,397.0,182.0,455,,Roy,Hartzell,155.0,68.0,L,R,OF,N,0.25197889182058,0.320007995202878,0.30870712401055395
5922,murphle01,0,31,41,4,4,0,0,0,4.0,0.0,4,12.0,Leo,Murphy,179.0,73.0,R,R,C,N,0.0975609756097561,0.17777777777777803,0.0975609756097561
8880,whitege01,11,86,258,32,70,17,1,1,31.0,11.0,27,15.0,George,Whiteman,160.0,67.0,R,R,OF,N,0.271317829457364,0.340350877192982,0.35658914728682206
287,averiea01,12,1668,6353,1224,2019,401,128,238,1164.0,70.0,774,518.0,Earl,Averill,172.0,69.0,L,R,OF,Player,0.317802612938769,0.39188999579065503,0.533606170313238
6375,parrila02,18,1988,7067,856,1782,305,27,324,1070.0,28.0,612,1527.0,Lance,Parrish,210.0,75.0,R,R,C,N,0.252157917079383,0.31175934366454,0.44049808971274895
4398,kessike01,0,11,27,4,7,1,0,1,3.0,0.0,4,4.0,Keith,Kessinger,185.0,74.0,B,R,SS,N,0.25925925925925897,0.354838709677419,0.407407407407407
2773,freemch01,2,151,285,45,64,10,6,3,29.0,6.0,28,68.0,Choo,Freeman,200.0,74.0,R,R,OF,N,0.224561403508772,0.29392971246006394,0.33333333333333304
4503,koehlpi01,0,12,2,1,0,0,0,0,0.0,0.0,0,1.0,Pip,Koehler,165.0,70.0,R,R,OF,N,0.0,0.0,0.0
3592,heffndo01,10,743,2526,275,610,99,19,6,248.0,18.0,270,218.0,Don,Heffner,155.0,70.0,R,R,2B,N,0.241488519398258,0.31473533619456395,0.302850356294537
8697,walkeos01,10,282,1128,155,287,46,23,11,,,34,,Oscar,Walker,166.0,70.0,L,L,1B,N,0.254432624113475,0.276247848537005,0.36524822695035497
538,bellast01,2,60,275,52,69,9,3,0,43.0,5.0,11,2.0,Steve,Bellan,154.0,68.0,,,3B,N,0.250909090909091,0.27972027972028,0.305454545454545
5366,mcdante01,0,23,29,3,6,1,0,0,2.0,2.0,1,11.0,Terry,McDaniel,195.0,69.0,B,R,OF,N,0.206896551724138,0.23333333333333303,0.24137931034482799
8892,whitero02,14,1474,5357,756,1519,296,34,198,768.0,94.0,360,925.0,Rondell,White,193.0,73.0,R,R,OF,N,0.28355422811275,0.328668882280917,0.462385663617696
1341,caskied01,7,482,1871,229,427,50,10,2,163.0,,82,170.0,Ed,Caskin,165.0,69.0,R,R,SS,N,0.22822020309994698,0.260624679979519,0.268840192410476
769,bolesca01,0,19,24,4,9,0,0,0,1.0,0.0,0,6.0,Carl,Boles,185.0,71.0,R,R,OF,N,0.375,0.375,0.375
2305,duffech01,4,508,1943,314,518,67,33,35,281.0,110.0,180,,Charlie,Duffee,151.0,65.0,R,R,OF,N,0.266598044261451,0.328780028261894,0.389089037570767
6335,pagnoma01,5,43,92,8,25,2,0,1,13.0,0.0,5,21.0,Matt,Pagnozzi,215.0,74.0,R,R,C,N,0.27173913043478304,0.309278350515464,0.326086956521739
993,brownfr01,1,9,20,2,4,1,0,0,2.0,0.0,0,2.0,Fred,Brown,190.0,70.0,R,R,OF,N,0.2,0.2,0.25
6624,pointaa01,4,40,101,11,21,5,0,2,15.0,2.0,18,33.0,Aaron,Pointer,185.0,74.0,R,R,OF,N,0.20792079207920802,0.32773109243697496,0.316831683168317
1549,clemewa01,1,111,379,35,96,11,4,0,18.0,13.0,18,41.0,Wally,Clement,175.0,71.0,L,R,OF,N,0.25329815303430103,0.287153652392947,0.30343007915567305
574,benchjo01,16,2158,7658,1091,2048,381,24,389,1376.0,68.0,891,1278.0,Johnny,Bench,197.0,73.0,R,R,C,Player,0.267432750065291,0.34378289858462996,0.475842256463829
6032,newmaje01,8,735,2123,189,475,85,4,63,233.0,7.0,116,369.0,Jeff,Newman,215.0,74.0,R,R,C,N,0.223739990579369,0.263957123715945,0.35657089024964705
4092,jayjo02,8,1131,3609,513,1030,176,25,36,327.0,55.0,274,672.0,Jon,Jay,195.0,71.0,L,L,OF,N,0.28539761706844,0.33582281740922,0.3779440288168471
2702,fondyde01,7,967,3502,437,1000,144,47,69,373.0,84.0,203,526.0,Dee,Fondy,195.0,75.0,L,L,1B,N,0.28555111364934305,0.32469635627530397,0.41262135922330107
31,adamsda02,0,43,140,10,27,5,1,2,13.0,0.0,9,43.0,David,Adams,205.0,74.0,R,R,1B,N,0.19285714285714303,0.241610738255034,0.28571428571428603
5308,mcatebu01,1,51,261,64,65,11,3,0,25.0,5.0,8,4.0,Bub,McAtee,160.0,73.0,,R,1B,N,0.24904214559386997,0.271375464684015,0.314176245210728
9120,yaryaya01,1,81,173,20,45,10,2,2,24.0,1.0,15,26.0,Yam,Yaryan,180.0,70.0,R,R,C,N,0.26011560693641606,0.319148936170213,0.375722543352601
522,beckhgo01,9,986,3180,391,759,174,5,74,336.0,32.0,253,602.0,Gordon,Beckham,190.0,72.0,R,R,2B,N,0.23867924528301898,0.294785901543839,0.36635220125786205
7576,shawal02,8,474,1547,235,434,74,28,14,170.0,64.0,173,241.0,Al,Shaw,165.0,68.0,L,R,OF,N,0.280542986425339,0.3529069767441861,0.391725921137686
852,bowmabi01,0,15,45,2,4,1,0,0,5.0,0.0,5,9.0,Bill,Bowman,180.0,71.0,,,C,N,0.0888888888888889,0.18,0.111111111111111
8783,weathro01,14,811,2781,415,794,152,44,43,290.0,42.0,180,170.0,Roy,Weatherly,170.0,66.0,L,R,OF,N,0.28550880978065396,0.328942924687606,0.41819489392304904
1536,clarkwi01,4,350,1280,188,366,54,35,2,199.0,38.0,114,75.0,Willie,Clark,195.0,72.0,L,L,1B,N,0.2859375,0.34433285509325706,0.3875
6478,perezma01,9,931,3131,313,771,108,22,22,241.0,11.0,245,369.0,Marty,Perez,160.0,71.0,R,R,SS,N,0.246247205365698,0.300947867298578,0.31587352283615505
5478,mcnaier01,13,1251,4519,592,1240,229,29,82,633.0,59.0,261,328.0,Eric,McNair,160.0,68.0,R,R,SS,N,0.274396990484621,0.314016736401674,0.392343438813897
4085,jaramja01,2,119,336,23,79,19,0,4,38.0,2.0,27,59.0,Jason,Jaramillo,215.0,72.0,B,R,C,N,0.23511904761904803,0.292011019283747,0.327380952380952
1660,connabr01,1,35,109,13,28,6,1,0,8.0,1.0,6,11.0,Bruce,Connatser,170.0,71.0,R,R,1B,N,0.256880733944954,0.29565217391304305,0.330275229357798
3325,gutiece01,4,223,545,61,128,13,6,0,26.0,7.0,30,51.0,Cesar,Gutierrez,155.0,69.0,R,R,SS,N,0.234862385321101,0.27478260869565196,0.280733944954128
2287,drewca01,0,7,16,1,3,0,1,0,1.0,0.0,0,1.0,Cameron,Drew,230.0,77.0,L,R,OF,N,0.1875,0.1875,0.3125
6240,oquenjo01,12,1190,3202,339,821,104,24,14,254.0,35.0,448,376.0,Jose,Oquendo,160.0,70.0,B,R,SS,N,0.256402248594628,0.34767123287671203,0.316989381636477
5002,lyonsbi01,1,88,133,16,26,4,1,0,6.0,6.0,10,24.0,Bill,Lyons,175.0,73.0,R,R,2B,N,0.19548872180451102,0.251748251748252,0.240601503759398
6761,radclri01,9,1081,4074,598,1267,205,50,42,533.0,40.0,310,141.0,Rip,Radcliff,170.0,70.0,L,L,OF,N,0.310996563573883,0.3597171532846721,0.416789396170839
6378,parsoca01,6,63,53,9,10,1,0,2,10.0,0.0,3,11.0,Casey,Parsons,180.0,73.0,L,R,OF,N,0.188679245283019,0.23214285714285698,0.320754716981132
452,bassjo01,6,25,100,19,29,2,10,3,19.0,,3,4.0,John,Bass,150.0,66.0,,,OF,N,0.29,0.31067961165048497,0.6
8742,wardpi01,11,221,780,172,223,23,16,1,90.0,,156,73.0,Piggy,Ward,196.0,69.0,B,R,OF,N,0.28589743589743605,0.40491452991453,0.3602564102564099
4366,kempma01,12,1687,6188,928,1768,333,37,280,1005.0,183.0,502,1581.0,Matt,Kemp,210.0,76.0,R,R,OF,N,0.28571428571428603,0.33931240657698103,0.487233354880414
6902,renicri01,4,276,553,71,122,20,2,20,71.0,0.0,63,142.0,Rick,Renick,188.0,72.0,R,R,SS,N,0.22061482820976502,0.300324675324675,0.37251356238697997
8931,willaje01,10,346,783,82,195,29,1,25,114.0,1.0,83,161.0,Jerry,Willard,195.0,74.0,L,R,C,N,0.24904214559386997,0.321016166281755,0.384418901660281
7601,sheltbe01,0,15,24,3,6,1,0,2,7.0,0.0,3,3.0,Ben,Shelton,215.0,75.0,R,L,1B,N,0.25,0.33333333333333304,0.5416666666666671
4105,jennide01,6,567,2076,311,508,99,22,55,191.0,95.0,219,481.0,Desmond,Jennings,210.0,74.0,R,R,OF,N,0.24470134874759197,0.31677559912854,0.393063583815029
3855,hopkido01,1,85,6,25,1,0,0,0,0.0,21.0,2,0.0,Don,Hopkins,175.0,72.0,L,R,OF,N,0.166666666666667,0.375,0.166666666666667
6794,ramoswi01,8,760,2726,282,745,121,2,109,426.0,0.0,182,502.0,Wilson,Ramos,245.0,73.0,R,R,C,N,0.273294203961849,0.31877579092159597,0.439104915627293
8495,tyronji01,5,177,405,52,92,11,3,8,32.0,6.0,32,77.0,Jim,Tyrone,185.0,73.0,R,R,OF,N,0.22716049382716,0.28375286041189896,0.32839506172839505
1641,combsea01,11,1455,5746,1186,1866,309,154,58,632.0,96.0,670,278.0,Earle,Combs,185.0,72.0,L,R,OF,Player,0.32474765053950605,0.39526184538653397,0.46240863209189
6364,parkeri01,6,163,225,36,55,9,0,2,24.0,9.0,16,36.0,Rick,Parker,185.0,72.0,R,R,OF,N,0.24444444444444396,0.29460580912863105,0.311111111111111
6774,rajsiga01,3,149,296,28,70,17,3,3,27.0,1.0,39,64.0,Gary,Rajsich,210.0,74.0,L,L,1B,N,0.23648648648648601,0.325373134328358,0.34459459459459496
3956,hulettu01,1,45,67,6,13,1,0,1,3.0,0.0,6,23.0,Tug,Hulett,185.0,70.0,L,R,2B,N,0.19402985074626897,0.26027397260274,0.253731343283582
1772,cowenal01,12,1584,5534,704,1494,276,68,108,717.0,120.0,389,659.0,Al,Cowens,197.0,73.0,R,R,OF,N,0.269967473798338,0.317913219652203,0.40296349837369
5112,manniji01,5,364,1384,188,298,39,25,8,149.0,,107,168.0,Jim,Manning,157.0,67.0,B,R,SS,N,0.21531791907514397,0.271629778672032,0.296965317919075
5324,mccanja01,1,128,437,52,95,6,8,5,35.0,9.0,44,99.0,Jack,McCandless,170.0,72.0,L,R,OF,N,0.21739130434782603,0.288981288981289,0.302059496567506
8716,walshde01,2,89,226,22,44,5,1,0,12.0,10.0,22,40.0,Dee,Walsh,165.0,69.0,B,R,SS,N,0.19469026548672602,0.266129032258065,0.225663716814159
9047,witteje01,1,52,172,11,28,4,1,4,16.0,0.0,11,40.0,Jerry,Witte,190.0,73.0,R,R,1B,N,0.162790697674419,0.21311475409836103,0.26744186046511603
7313,sanchhe01,6,347,783,60,186,38,0,21,120.0,0.0,34,207.0,Hector,Sanchez,255.0,73.0,B,R,C,N,0.237547892720307,0.269277845777234,0.36653895274584897
1855,crowetr01,4,265,818,94,196,41,7,4,68.0,35.0,60,160.0,Trevor,Crowe,190.0,70.0,B,R,OF,N,0.23960880195598996,0.291571753986333,0.321515892420538
9005,wilsoha01,11,1348,4760,884,1461,266,67,244,1063.0,52.0,674,713.0,Hack,Wilson,190.0,66.0,R,R,OF,Player,0.30693277310924394,0.39289657710710296,0.544747899159664
8954,willihu01,3,31,42,7,10,2,1,1,3.0,0.0,4,10.0,Hugh,Willingham,180.0,72.0,R,R,2B,N,0.23809523809523803,0.304347826086957,0.404761904761905
80,alexaga01,6,432,1276,169,293,45,11,55,202.0,8.0,154,381.0,Gary,Alexander,195.0,74.0,R,R,C,N,0.229623824451411,0.312587412587413,0.41144200626959204
2949,gehrilo01,16,2164,8001,1888,2721,534,163,493,1995.0,102.0,1508,790.0,Lou,Gehrig,200.0,72.0,L,L,1B,Player,0.340082489688789,0.444736565359133,0.6324209473815771
2798,friscfr01,18,2311,9112,1532,2880,466,138,105,1244.0,419.0,728,272.0,Frankie,Frisch,165.0,71.0,B,R,2B,Player,0.316066725197542,0.3666666666666671,0.43206760316066706
8984,willsma01,13,1942,7588,1067,2134,177,71,20,458.0,586.0,552,684.0,Maury,Wills,170.0,71.0,B,R,SS,N,0.281233526620981,0.32997542997543,0.331180811808118
2207,dolanco02,13,379,1187,210,299,43,21,6,111.0,102.0,121,,Cozy,Dolan,160.0,70.0,R,R,3B,N,0.251895534962089,0.321100917431193,0.33866891322662207
9161,youngpe01,12,730,2466,274,645,128,34,32,347.0,18.0,152,312.0,Pep,Young,162.0,69.0,R,R,2B,N,0.261557177615572,0.304430863254393,0.379967558799676
2248,dottedu01,4,107,299,27,74,15,0,5,33.0,0.0,35,44.0,Dutch,Dotterer,209.0,72.0,R,R,C,N,0.24749163879598698,0.32634730538922196,0.34782608695652195
1321,cartejo01,15,2189,8422,1170,2184,432,53,396,1445.0,231.0,527,1387.0,Joe,Carter,215.0,75.0,R,R,OF,N,0.25932082640702897,0.30293887585205,0.464260270719544
7643,shuckja01,7,434,1125,133,275,39,9,8,84.0,24.0,79,132.0,JB,Shuck,195.0,71.0,L,L,OF,N,0.24444444444444396,0.29401993355481704,0.316444444444444
8519,urbanlu01,1,50,128,11,35,5,0,0,12.0,1.0,3,7.0,Luke,Urban,168.0,68.0,R,R,C,N,0.2734375,0.290076335877863,0.3125
6963,richake01,4,12,35,2,4,1,0,0,2.0,0.0,2,2.0,Ken,Richardson,187.0,70.0,R,R,1B,N,0.11428571428571402,0.162162162162162,0.14285714285714302
5173,martest01,6,821,3108,458,888,161,36,85,338.0,214.0,171,718.0,Starling,Marte,190.0,73.0,R,R,OF,N,0.28571428571428603,0.322964318389753,0.442728442728443
7354,sappeda01,2,95,251,28,63,17,0,2,17.0,4.0,17,40.0,Dave,Sappelt,195.0,69.0,R,R,OF,N,0.25099601593625503,0.298507462686567,0.342629482071713
1760,coughde01,0,8,37,5,11,1,0,0,7.0,0.0,0,0.0,Dennis,Coughlin,,,,,1B,N,0.297297297297297,0.297297297297297,0.324324324324324
5393,mcfared01,15,894,3007,398,826,146,49,13,383.0,65.0,254,174.0,Ed,McFarland,180.0,70.0,R,R,C,N,0.274692384436315,0.331186752529899,0.36880611905553706
2632,fishene01,0,9,26,0,3,1,0,0,0.0,1.0,0,9.0,Ike,Fisher,171.0,69.0,R,R,3B,N,0.115384615384615,0.115384615384615,0.153846153846154
436,barteki01,5,243,416,69,90,12,5,4,33.0,36.0,36,141.0,Kimera,Bartee,175.0,72.0,B,R,OF,N,0.216346153846154,0.27876106194690303,0.298076923076923
5855,motzfr01,4,62,227,25,54,11,1,2,37.0,6.0,29,12.0,Frank,Motz,160.0,72.0,,,1B,N,0.237885462555066,0.32421875,0.3215859030837
2871,gantro01,16,1832,6449,1080,1651,302,50,321,1008.0,243.0,770,1411.0,Ron,Gant,172.0,72.0,R,R,OF,N,0.256008683516824,0.33536500900401695,0.467669406109474
8718,walshji02,5,541,1771,235,410,71,31,6,150.0,92.0,249,,Jimmy,Walsh,170.0,70.0,R,R,OF,N,0.23150762281197101,0.32623762376237603,0.316770186335404
