,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
4352,kellymi02,5,327,684,111,165,45,6,22,86.0,30.0,54,187.0,Mike,Kelly,195.0,76.0,R,R,OF,N,0.241228070175439,0.296747967479675,0.421052631578947
5496,mcraebr01,9,1354,5114,734,1336,264,58,103,532.0,196.0,488,824.0,Brian,McRae,175.0,72.0,B,R,OF,N,0.26124364489636304,0.325598000714031,0.395971842002346
4850,lisiri01,0,9,16,6,5,0,0,0,1.0,0.0,4,0.0,Rick,Lisi,175.0,72.0,R,R,OF,N,0.3125,0.45,0.3125
8425,trammal01,19,2293,8288,1231,2365,412,55,185,1003.0,236.0,850,874.0,Alan,Trammell,165.0,72.0,R,R,SS,Player,0.285352316602317,0.351827533377107,0.415299227799228
5031,mackra01,9,791,2707,273,629,113,24,34,278.0,35.0,261,365.0,Ray,Mack,200.0,72.0,R,R,2B,N,0.232360546730698,0.29986522911051194,0.329516069449575
507,beaslle01,0,25,32,5,7,1,0,0,3.0,1.0,2,2.0,Lew,Beasley,172.0,70.0,L,R,OF,N,0.21875,0.264705882352941,0.25
3426,hancoga01,6,273,570,57,141,21,3,12,64.0,2.0,12,42.0,Garry,Hancock,175.0,72.0,L,L,OF,N,0.247368421052632,0.262886597938144,0.35789473684210504
7959,stargwi01,20,2360,7927,1194,2232,423,55,475,1540.0,17.0,937,1936.0,Willie,Stargell,188.0,74.0,L,L,1B,Player,0.281569320045414,0.35751353790613705,0.528573230730415
3817,holdebi01,1,79,246,20,52,6,3,0,21.0,2.0,27,36.0,Bill,Holden,170.0,72.0,R,R,OF,N,0.211382113821138,0.289377289377289,0.260162601626016
362,bandoch01,8,498,1284,134,292,46,2,27,142.0,1.0,138,197.0,Chris,Bando,195.0,72.0,B,R,C,N,0.22741433021806895,0.30239099859353,0.329439252336449
2150,diazjo02,2,35,55,6,8,1,0,0,6.0,1.0,4,17.0,Jonathan,Diaz,155.0,69.0,R,R,2B,N,0.14545454545454503,0.203389830508475,0.163636363636364
8778,watsoar01,1,53,95,17,32,5,4,2,17.0,0.0,4,14.0,Art,Watson,175.0,70.0,L,R,C,N,0.336842105263158,0.36363636363636404,0.5368421052631579
6912,restedi01,2,93,270,42,65,12,0,13,43.0,3.0,37,30.0,Dino,Restelli,191.0,73.0,R,R,OF,N,0.24074074074074103,0.33224755700325703,0.42962962962962997
255,ashburi01,14,2189,8365,1322,2574,317,109,29,586.0,234.0,1198,571.0,Richie,Ashburn,170.0,70.0,L,R,OF,Player,0.30771069934249895,0.394436892188644,0.3820681410639571
7466,schulwe02,3,429,1442,169,417,73,20,27,192.0,7.0,118,197.0,Wes,Schulmerich,210.0,71.0,R,R,OF,N,0.289181692094313,0.342948717948718,0.42371705963939005
7723,slaugen01,21,2380,7946,1247,2383,413,148,169,1304.0,71.0,1018,538.0,Enos,Slaughter,180.0,69.0,L,R,OF,Player,0.299899320412786,0.379406514948684,0.45293229297759896
5997,neeltr01,2,230,758,110,212,37,0,37,120.0,5.0,92,177.0,Troy,Neel,210.0,76.0,L,R,1B,N,0.27968337730870696,0.357647058823529,0.4749340369393139
7158,roofge01,2,48,90,17,24,8,0,0,6.0,7.0,14,23.0,Gene,Roof,180.0,74.0,B,R,OF,N,0.266666666666667,0.365384615384615,0.35555555555555607
8026,stewast01,13,176,265,74,63,14,3,1,18.0,21.0,17,32.0,Stuffy,Stewart,160.0,69.0,R,R,2B,N,0.23773584905660397,0.28368794326241104,0.324528301886792
342,bakopa01,11,789,2202,195,508,98,11,24,195.0,4.0,233,589.0,Paul,Bako,205.0,74.0,L,R,C,N,0.23069936421435103,0.30431211498973304,0.31789282470481395
517,beckejo01,1,40,83,8,20,5,2,1,13.0,0.0,8,8.0,Joe,Becker,180.0,73.0,R,R,C,N,0.240963855421687,0.307692307692308,0.385542168674699
6428,pedrodu01,12,1506,6011,921,1803,394,15,140,724.0,138.0,623,652.0,Dustin,Pedroia,175.0,69.0,R,R,2B,N,0.299950091498919,0.36569189026228494,0.44035934120778597
7892,spencbe01,0,8,21,2,6,1,1,0,2.0,0.0,2,4.0,Ben,Spencer,160.0,68.0,L,L,OF,N,0.28571428571428603,0.34782608695652195,0.42857142857142894
8074,stripjo01,10,1146,4211,575,1238,219,43,24,464.0,50.0,280,226.0,Joe,Stripp,175.0,71.0,R,R,3B,N,0.29399192590833506,0.33800935203740806,0.3835193540726671
144,altmage01,8,991,3091,409,832,132,34,101,403.0,52.0,268,572.0,George,Altman,200.0,76.0,L,R,OF,N,0.26916855386606303,0.327478416195296,0.4318990617923
4065,jacobmi02,7,569,1949,248,493,116,6,100,312.0,5.0,170,492.0,Mike,Jacobs,210.0,75.0,L,R,1B,N,0.252950230887635,0.31288343558282206,0.47255002565418197
4904,longhe01,15,1875,7678,1456,2129,342,97,91,1055.0,537.0,612,462.0,Herman,Long,160.0,68.0,L,R,SS,N,0.277285751497786,0.33063932448733396,0.382651732221933
7933,staintu01,12,817,2261,284,585,90,14,17,204.0,27.0,64,213.0,Tuck,Stainback,175.0,71.0,R,R,OF,N,0.258735072976559,0.279139784946237,0.333480760725343
2645,fitzmsh01,0,9,13,2,2,0,0,0,0.0,1.0,2,6.0,Shaun,Fitzmaurice,180.0,72.0,R,R,OF,N,0.153846153846154,0.266666666666667,0.153846153846154
1140,bussera01,3,68,155,12,23,8,2,2,9.0,0.0,11,54.0,Ray,Busse,175.0,76.0,R,R,3B,N,0.148387096774194,0.20481927710843398,0.26451612903225796
2096,demonle01,0,26,70,8,17,3,1,0,7.0,3.0,8,15.0,Lee,DeMontreville,140.0,67.0,R,R,2B,N,0.24285714285714302,0.32051282051282104,0.314285714285714
4235,jonestr01,5,493,1303,173,356,56,6,27,164.0,62.0,100,140.0,Tracy,Jones,180.0,75.0,R,R,OF,N,0.273215656178051,0.325017818959373,0.38756715272448206
1013,brownol02,12,1221,3642,404,964,144,11,102,454.0,30.0,314,616.0,Ollie,Brown,178.0,74.0,R,R,OF,N,0.264689730917079,0.323053589484328,0.3942888522789679
5784,morehra01,3,177,487,82,131,21,7,1,49.0,10.0,57,40.0,Ray,Morehart,157.0,69.0,L,R,2B,N,0.26899383983572894,0.34558823529411803,0.34702258726899393
6588,pillbr01,2,111,240,28,56,10,2,9,32.0,1.0,13,44.0,Brett,Pill,225.0,76.0,R,R,1B,N,0.23333333333333303,0.272727272727273,0.40416666666666706
6708,pryorgr01,10,789,1883,204,471,85,9,14,146.0,11.0,104,185.0,Greg,Pryor,180.0,72.0,R,R,2B,N,0.250132766861391,0.28938097634625104,0.327137546468401
2824,fusseed01,6,109,462,75,124,19,3,1,,,8,,Eddie,Fusselback,156.0,66.0,R,,C,N,0.268398268398268,0.280851063829787,0.329004329004329
586,bennehe01,4,312,877,135,242,41,13,7,104.0,13.0,58,65.0,Herschel,Bennett,160.0,69.0,L,R,OF,N,0.27594070695553,0.3208556149732619,0.37628278221208705
6384,pasekjo01,1,32,70,7,18,4,0,0,4.0,2.0,8,8.0,Johnny,Pasek,175.0,70.0,R,R,C,N,0.25714285714285695,0.33333333333333304,0.314285714285714
1429,chapmsa01,13,1368,4988,754,1329,210,52,180,773.0,41.0,562,682.0,Sam,Chapman,180.0,72.0,R,R,OF,N,0.26643945469125896,0.340720720720721,0.43765036086607895
6505,peterbo01,1,43,131,11,25,1,1,1,9.0,1.0,11,25.0,Bob,Peterson,160.0,73.0,R,R,C,N,0.19083969465648898,0.25352112676056304,0.23664122137404603
3169,gotayju01,9,389,988,106,257,38,3,6,70.0,12.0,61,127.0,Julio,Gotay,180.0,72.0,R,R,3B,N,0.26012145748987897,0.303145853193518,0.322874493927126
4586,kusiccr01,6,497,1238,155,291,50,3,46,171.0,11.0,194,228.0,Craig,Kusick,210.0,75.0,R,R,1B,N,0.235056542810985,0.338687150837989,0.39176090468497604
4417,kimhy01,1,191,517,56,141,24,2,7,36.0,1.0,58,97.0,Hyun Soo,Kim,210.0,74.0,L,R,OF,N,0.272727272727273,0.346086956521739,0.367504835589942
4578,kuheljo01,17,2104,7984,1236,2212,412,111,131,1049.0,178.0,980,612.0,Joe,Kuhel,180.0,72.0,L,L,1B,N,0.27705410821643295,0.356091030789826,0.405686372745491
7095,rodriel01,8,775,2173,220,533,76,6,16,203.0,17.0,332,291.0,Ellie,Rodriguez,185.0,71.0,R,R,C,N,0.245283018867925,0.345309381237525,0.30786930510814503
1325,carusmi01,4,281,1072,144,294,28,10,7,90.0,34.0,35,76.0,Mike,Caruso,172.0,73.0,L,R,SS,N,0.274253731343284,0.297199638663053,0.33861940298507504
6355,parenma01,12,474,1303,112,279,50,0,53,168.0,3.0,98,319.0,Mark,Parent,215.0,77.0,R,R,C,N,0.214121258633922,0.269093504639543,0.37452033768227205
280,austihe01,0,23,101,10,25,3,3,0,11.0,1.0,0,5.0,Henry,Austin,,,,,OF,N,0.24752475247524802,0.24752475247524802,0.336633663366337
5743,moorebi02,1,49,87,9,18,2,0,0,4.0,0.0,13,10.0,Bill,Moore,170.0,71.0,L,R,C,N,0.206896551724138,0.31,0.22988505747126398
7018,riverre01,14,506,1402,110,309,62,2,40,164.0,1.0,86,410.0,Rene,Rivera,215.0,70.0,R,R,C,N,0.22039942938659102,0.265456989247312,0.353067047075606
2906,gardnar01,3,86,99,12,16,0,0,0,5.0,1.0,4,25.0,Art,Gardner,175.0,71.0,L,L,OF,N,0.161616161616162,0.194174757281553,0.161616161616162
3017,gilje01,3,30,86,3,15,2,1,0,8.0,2.0,0,33.0,Jerry,Gil,215.0,75.0,R,R,SS,N,0.174418604651163,0.174418604651163,0.22093023255814
1123,burripa01,5,69,196,15,43,5,0,2,24.0,0.0,8,21.0,Paul,Burris,190.0,72.0,R,R,C,N,0.21938775510204103,0.25,0.27551020408163296
2149,diazel01,3,149,446,51,114,26,0,11,54.0,1.0,32,80.0,Elias,Diaz,220.0,73.0,R,R,C,N,0.25560538116591897,0.30543933054393296,0.38789237668161397
4320,keelewi01,18,2123,8591,1719,2932,241,145,33,810.0,495.0,524,136.0,Willie,Keeler,140.0,64.0,L,L,OF,Player,0.34128739378419304,0.3791552386176629,0.41461995111162797
7183,rosenma01,2,42,57,8,17,4,0,2,7.0,2.0,2,12.0,Max,Rosenfeld,175.0,68.0,R,R,OF,N,0.29824561403508804,0.322033898305085,0.47368421052631604
3599,heimva01,0,13,45,6,9,1,1,0,7.0,1.0,5,3.0,Val,Heim,170.0,71.0,L,R,OF,N,0.2,0.28,0.266666666666667
6539,phelpjo01,8,465,1394,198,380,74,6,64,244.0,2.0,116,397.0,Josh,Phelps,225.0,75.0,R,R,1B,N,0.272596843615495,0.32847682119205296,0.472022955523673
4157,johnske04,0,6,4,2,2,0,0,0,0.0,0.0,2,0.0,Keith,Johnson,200.0,71.0,R,R,1B,N,0.5,0.666666666666667,0.5
2170,dietzro01,0,9,21,1,5,0,0,0,1.0,0.0,5,4.0,Roy,Dietzel,190.0,72.0,R,R,2B,N,0.23809523809523803,0.384615384615385,0.23809523809523803
3735,hillbe01,0,9,30,3,5,2,0,0,2.0,6.0,3,,Belden,Hill,170.0,70.0,R,R,3B,N,0.166666666666667,0.24242424242424201,0.23333333333333303
2567,felicje01,0,54,108,12,25,4,1,0,3.0,1.0,6,12.0,Jesus,Feliciano,190.0,70.0,L,L,OF,N,0.231481481481481,0.27192982456140397,0.287037037037037
4639,landrdo01,9,456,1160,151,272,36,8,12,75.0,36.0,104,200.0,Don,Landrum,180.0,72.0,L,R,OF,N,0.23448275862068998,0.29746835443038,0.31034482758620696
8235,tayloda01,10,674,2190,388,650,121,37,44,305.0,56.0,267,268.0,Danny,Taylor,190.0,70.0,R,R,OF,N,0.29680365296803696,0.373219373219373,0.44611872146118703
6759,radboch01,11,653,2487,308,585,64,11,9,259.0,,158,244.0,Old Hoss,Radbourn,168.0,69.0,R,R,OF,Player,0.23522316043425798,0.28090737240075603,0.28065942903096097
8593,velarra01,15,1273,4244,633,1171,214,23,100,445.0,78.0,463,853.0,Randy,Velarde,185.0,72.0,R,R,2B,N,0.275918944392083,0.34714255364351004,0.407869934024505
984,brownde02,9,271,814,86,190,37,1,14,89.0,8.0,50,207.0,Dee,Brown,235.0,72.0,L,R,OF,N,0.23341523341523301,0.277777777777778,0.33292383292383304
1578,cockral01,0,9,8,0,2,1,0,0,2.0,0.0,0,4.0,Alan,Cockrell,210.0,74.0,R,R,OF,N,0.25,0.25,0.375
2786,frencji01,6,234,607,53,119,17,4,5,51.0,3.0,121,78.0,Jim,French,180.0,68.0,L,R,C,N,0.19604612850082398,0.32967032967033,0.261943986820428
6381,partrja01,1,183,645,90,167,17,7,7,52.0,11.0,33,42.0,Jay,Partridge,160.0,71.0,L,R,2B,N,0.258914728682171,0.294985250737463,0.33953488372093
2865,gammoda01,0,28,93,10,18,0,1,0,10.0,5.0,3,15.0,Daff,Gammons,170.0,71.0,R,R,2B,N,0.193548387096774,0.21875,0.21505376344086
2075,delgaal01,0,26,20,5,5,0,0,0,1.0,0.0,3,3.0,Alex,Delgado,195.0,72.0,R,R,1B,N,0.25,0.34782608695652195,0.25
4715,leachri01,9,799,1719,205,460,100,10,18,183.0,8.0,176,217.0,Rick,Leach,180.0,73.0,L,L,1B,N,0.267597440372309,0.335620052770449,0.368819080860966
5964,nagelru01,2,62,76,9,16,1,0,1,4.0,0.0,13,20.0,Russ,Nagelson,205.0,72.0,L,R,OF,N,0.21052631578947398,0.325842696629214,0.263157894736842
6217,olsonma02,2,232,790,121,194,36,0,53,129.0,2.0,99,227.0,Matt,Olson,230.0,77.0,L,R,1B,N,0.245569620253165,0.329583802024747,0.49240506329113903
4293,kanejo01,3,261,824,118,181,21,11,7,59.0,53.0,76,110.0,John,Kane,138.0,66.0,R,R,2B,N,0.21966019417475702,0.28555555555555606,0.29733009708737895
8948,willige01,3,59,135,15,31,7,0,0,5.0,0.0,10,17.0,George,Williams,165.0,71.0,R,R,2B,N,0.22962962962963,0.282758620689655,0.281481481481481
6486,perezto01,22,2777,9778,1272,2732,505,79,379,1652.0,49.0,925,1867.0,Tony,Perez,175.0,74.0,R,R,1B,Player,0.279402740846799,0.341679902830982,0.463489466148497
3003,gilbela01,1,117,330,43,76,10,1,5,29.0,7.0,37,47.0,Larry,Gilbert,158.0,69.0,L,L,OF,N,0.23030303030303,0.307901907356948,0.31212121212121197
7597,shelbjo01,10,1036,3090,389,739,128,24,70,313.0,98.0,182,671.0,John,Shelby,175.0,73.0,B,R,OF,N,0.23915857605177998,0.281479217603912,0.36407766990291296
7642,shubage01,7,355,814,106,211,45,4,24,125.0,5.0,120,122.0,George,Shuba,180.0,71.0,L,R,OF,N,0.25921375921375894,0.354389721627409,0.41277641277641297
5199,martijo08,2,270,822,115,254,44,1,31,130.0,4.0,83,165.0,Jose,Martinez,215.0,78.0,R,R,1B,N,0.309002433090024,0.372375690607735,0.478102189781022
2227,donneji02,0,6,23,2,3,1,0,0,,,1,,Jim,Donnelly,,,,,3B,N,0.130434782608696,0.166666666666667,0.17391304347826098
3697,hershwi01,2,160,402,41,127,16,5,0,70.0,2.0,20,16.0,Willard,Hershberger,167.0,70.0,R,R,C,N,0.31592039800995,0.34834123222748803,0.38059701492537296
2333,dunlabi01,1,26,58,9,14,1,1,1,4.0,0.0,4,10.0,Bill,Dunlap,170.0,71.0,R,R,OF,N,0.24137931034482799,0.29032258064516103,0.34482758620689696
3392,halljo02,3,26,47,9,15,4,0,1,8.0,0.0,4,7.0,Joe,Hall,180.0,72.0,R,R,OF,N,0.319148936170213,0.3725490196078429,0.468085106382979
5009,lyttlji01,7,391,710,71,176,37,5,9,70.0,4.0,61,139.0,Jim,Lyttle,180.0,72.0,L,R,OF,N,0.24788732394366197,0.30739299610894893,0.35211267605633795
7045,roberge01,11,656,2200,311,615,100,23,20,249.0,29.0,205,79.0,Gene,Robertson,152.0,67.0,L,R,3B,N,0.27954545454545504,0.34095634095634103,0.373181818181818
4253,jorgesp01,4,267,755,97,201,40,11,9,107.0,5.0,106,75.0,Spider,Jorgensen,155.0,69.0,L,R,3B,N,0.266225165562914,0.356562137049942,0.384105960264901
7979,stefejo01,4,79,187,20,44,3,0,3,20.0,0.0,22,44.0,John,Stefero,185.0,68.0,L,R,C,N,0.23529411764705901,0.315789473684211,0.299465240641711
1403,ceyro01,16,2073,7162,977,1868,328,21,316,1139.0,24.0,1012,1235.0,Ron,Cey,185.0,70.0,R,R,3B,N,0.260820999720748,0.352336677269391,0.44484780787489503
823,bosweke01,10,930,2517,266,625,91,19,31,244.0,27.0,240,239.0,Ken,Boswell,170.0,72.0,L,R,2B,N,0.248311481922924,0.313746826260428,0.336511720301947
283,autrych01,2,81,257,22,50,6,0,0,17.0,6.0,24,28.0,Chick,Autry,168.0,71.0,L,L,OF,N,0.194552529182879,0.26334519572953696,0.21789883268482502
7452,schripo01,15,803,2733,368,721,117,40,16,377.0,46.0,227,,Pop,Schriver,172.0,69.0,R,R,C,N,0.26381266008049803,0.32027027027027005,0.35345773874862796
6618,plummbi01,10,367,892,72,168,37,1,14,82.0,4.0,95,191.0,Bill,Plummer,190.0,73.0,R,R,C,N,0.188340807174888,0.266464032421479,0.27914798206278
5952,myersge01,5,424,1578,183,321,43,8,5,126.0,,109,149.0,George,Myers,170.0,68.0,R,R,C,N,0.20342205323193902,0.25489033787789,0.250316856780735
9097,woulfji01,0,23,87,10,11,1,1,0,3.0,,1,,Jimmy,Woulfe,,71.0,,R,OF,N,0.126436781609195,0.136363636363636,0.160919540229885
3388,hallijo01,2,190,737,123,207,30,15,10,132.0,23.0,86,77.0,Jocko,Halligan,166.0,69.0,L,,OF,N,0.280868385345997,0.356014580801944,0.40298507462686606
2877,garbabo01,11,145,327,31,81,9,0,0,28.0,0.0,26,17.0,Bob,Garbark,178.0,71.0,R,R,C,N,0.24770642201834897,0.30311614730878195,0.275229357798165
7903,sperbed01,1,26,61,8,17,2,0,1,12.0,3.0,10,9.0,Ed,Sperber,175.0,71.0,L,L,OF,N,0.278688524590164,0.38028169014084495,0.36065573770491793
4707,laydope01,0,41,104,11,26,2,1,0,4.0,4.0,6,10.0,Pete,Layden,185.0,71.0,R,R,OF,N,0.25,0.290909090909091,0.28846153846153805
7921,sprinjo01,3,21,53,6,9,1,0,0,2.0,0.0,5,5.0,Joe,Sprinz,185.0,71.0,R,R,C,N,0.169811320754717,0.24137931034482799,0.188679245283019
5806,moriaed01,1,14,40,5,12,2,1,1,1.0,0.0,0,7.0,Ed,Moriarty,180.0,70.0,R,R,2B,N,0.3,0.3,0.475
4220,jonesje02,0,16,44,6,10,3,0,0,5.0,2.0,11,13.0,Jeff,Jones,200.0,74.0,R,R,1B,N,0.22727272727272702,0.381818181818182,0.29545454545454497
7999,stephjo01,4,29,67,8,12,1,0,0,4.0,1.0,2,15.0,Joe,Stephenson,185.0,74.0,R,R,C,N,0.17910447761194,0.202898550724638,0.19402985074626897
1867,cruzhe02,3,171,280,32,64,7,3,8,34.0,1.0,25,31.0,Henry,Cruz,175.0,72.0,L,L,OF,N,0.22857142857142898,0.291803278688525,0.36071428571428604
4369,kendafr01,11,877,2576,170,603,86,11,31,244.0,5.0,189,240.0,Fred,Kendall,185.0,73.0,R,R,C,N,0.234083850931677,0.28643761301989196,0.31211180124223603
8961,willike01,14,1397,4862,860,1552,285,77,196,913.0,154.0,566,287.0,Ken,Williams,170.0,72.0,L,R,OF,N,0.319210201563143,0.390198968312454,0.530440148087207
2721,fosteed02,13,1500,5652,732,1490,191,71,6,451.0,195.0,528,,Eddie,Foster,145.0,66.0,R,R,3B,N,0.26362349610757296,0.326537216828479,0.32572540693559804
7866,sommejo01,10,920,3675,617,911,109,42,11,,,238,,Joe,Sommer,165.0,71.0,R,R,OF,N,0.247891156462585,0.293636595962177,0.30938775510204103
6368,parksar01,2,78,255,29,70,15,2,1,19.0,2.0,30,16.0,Art,Parks,170.0,69.0,L,R,OF,N,0.27450980392156893,0.350877192982456,0.36078431372548997
8975,williri01,7,498,1186,111,314,51,23,2,145.0,27.0,95,,Rip,Williams,187.0,71.0,R,R,C,N,0.264755480607083,0.31928181108509,0.35160202360876897
963,brosisc01,10,1146,3889,544,1001,200,8,141,531.0,57.0,348,699.0,Scott,Brosius,200.0,73.0,R,R,3B,N,0.257392645924402,0.318385650224215,0.421702237078941
3098,gomezle02,6,611,1916,241,466,92,2,79,259.0,4.0,255,399.0,Leo,Gomez,180.0,72.0,R,R,3B,N,0.24321503131524,0.33210502072777504,0.41701461377870597
28,adamsbo03,13,1281,4019,591,1082,188,49,37,303.0,67.0,414,447.0,Bobby,Adams,160.0,70.0,R,R,3B,N,0.269221199303309,0.33746898263027303,0.36800199054491206
4222,jonesma01,10,1002,3091,485,778,132,31,133,415.0,65.0,383,756.0,Mack,Jones,180.0,73.0,L,R,OF,N,0.251698479456487,0.33419689119171003,0.443545778065351
6847,reedbi01,0,15,52,4,13,0,0,0,0.0,0.0,0,5.0,Billy,Reed,175.0,70.0,L,R,2B,N,0.25,0.25,0.25
1794,cranesa02,8,174,495,51,103,19,2,0,30.0,7.0,29,46.0,Sam,Crane,154.0,71.0,R,R,SS,N,0.208080808080808,0.25190839694656497,0.25454545454545496
4870,locasti01,1,21,12,6,2,1,0,0,0.0,5.0,2,5.0,Tim,Locastro,200.0,73.0,R,R,OF,N,0.166666666666667,0.28571428571428603,0.25
9018,wilsota01,4,12,6,9,2,1,0,0,1.0,0.0,1,0.0,Tack,Wilson,185.0,70.0,R,R,OF,N,0.33333333333333304,0.42857142857142894,0.5
8900,whitmda02,2,112,330,31,67,11,2,5,21.0,4.0,18,92.0,Darrell,Whitmore,210.0,73.0,L,R,OF,N,0.203030303030303,0.244252873563218,0.293939393939394
7325,sandhe01,5,848,3033,457,781,145,32,18,251.0,21.0,382,340.0,Heinie,Sand,160.0,68.0,R,R,SS,N,0.25750082426640303,0.340556368960469,0.34421364985163205
3102,gomezpr01,0,8,7,2,2,1,0,0,2.0,0.0,0,4.0,Preston,Gomez,170.0,71.0,R,R,2B,N,0.28571428571428603,0.28571428571428603,0.42857142857142894
6776,ramazbo01,7,346,851,86,196,22,9,4,53.0,15.0,45,107.0,Bob,Ramazzotti,175.0,68.0,R,R,2B,N,0.23031727379553502,0.26897321428571397,0.29142185663924797
3476,harpete01,7,540,1467,147,371,55,5,36,180.0,37.0,144,248.0,Terry,Harper,195.0,76.0,R,R,OF,N,0.252897068847989,0.31967721911856,0.37082481254260397
3870,hoseyst01,1,24,58,6,15,2,0,1,7.0,1.0,1,16.0,Steve,Hosey,215.0,75.0,R,R,OF,N,0.258620689655172,0.271186440677966,0.34482758620689696
5862,moynami01,4,169,688,124,202,30,13,1,,,47,,Mike,Moynahan,165.0,69.0,L,R,SS,N,0.29360465116279105,0.338775510204082,0.37936046511627897
5494,mcquige02,12,1550,5747,832,1588,315,64,135,794.0,32.0,712,634.0,George,McQuinn,165.0,71.0,L,L,1B,N,0.276318078997738,0.356092274345874,0.423873325213155
147,alusige01,6,298,652,75,167,31,2,23,93.0,1.0,73,103.0,George,Alusik,175.0,75.0,R,R,OF,N,0.256134969325153,0.331034482758621,0.415644171779141
1074,burbrne01,0,58,170,11,47,8,1,0,15.0,1.0,14,13.0,Nelson,Burbrink,195.0,70.0,R,R,C,N,0.276470588235294,0.331521739130435,0.33529411764705896
4037,jacksbo01,8,694,2393,341,598,86,14,141,415.0,82.0,200,841.0,Bo,Jackson,220.0,73.0,R,R,OF,N,0.249895528625157,0.307751639028153,0.47430004178855
7645,shumpte01,13,854,1969,295,497,109,26,49,223.0,85.0,166,369.0,Terry,Shumpert,190.0,71.0,R,R,2B,N,0.252412392077197,0.310538641686183,0.40883697308278294
193,andreed01,7,774,3233,602,830,117,26,12,278.0,,194,245.0,Ed,Andrews,160.0,68.0,R,R,OF,N,0.256727497680173,0.298803618325066,0.320136096504794
4487,knoopbo01,8,1153,3622,337,856,129,29,56,331.0,16.0,305,833.0,Bobby,Knoop,170.0,73.0,R,R,2B,N,0.23633351739370498,0.29564553093964896,0.33434566537824395
850,bowkejo01,3,240,574,54,133,25,5,17,73.0,2.0,39,136.0,John,Bowker,205.0,73.0,L,L,OF,N,0.23170731707317102,0.28058727569331204,0.38153310104529603
6269,ortizhe01,4,93,260,29,75,13,1,1,18.0,1.0,18,33.0,Hector,Ortiz,205.0,72.0,R,R,C,N,0.28846153846153805,0.334532374100719,0.357692307692308
4563,krugch01,4,79,214,17,41,6,0,5,25.0,0.0,15,66.0,Chris,Krug,200.0,76.0,R,R,C,N,0.19158878504672897,0.24454148471615697,0.289719626168224
3191,grahape01,10,373,999,99,265,34,6,1,85.0,21.0,114,67.0,Peaches,Graham,180.0,69.0,R,R,C,N,0.26526526526526506,0.34052111410602004,0.314314314314314
1335,caseyse01,11,1405,5066,690,1531,322,12,130,735.0,18.0,477,577.0,Sean,Casey,215.0,76.0,L,R,1B,N,0.302210817212791,0.36225870467256,0.44749309119621
6530,pfeilbo01,2,106,281,25,68,12,0,2,19.0,1.0,13,36.0,Bobby,Pfeil,180.0,73.0,R,R,2B,N,0.24199288256227802,0.27551020408163296,0.306049822064057
6693,prichbo01,0,26,85,8,20,5,0,0,8.0,0.0,19,16.0,Bob,Prichard,195.0,73.0,L,L,1B,N,0.23529411764705901,0.375,0.294117647058824
7496,seabosc01,4,60,106,11,23,5,0,1,10.0,0.0,8,23.0,Scott,Seabol,200.0,76.0,R,R,1B,N,0.21698113207547198,0.27192982456140397,0.29245283018867896
2959,georggr01,10,118,299,15,53,9,2,0,24.0,0.0,28,59.0,Greek,George,200.0,74.0,R,R,C,N,0.177257525083612,0.24770642201834897,0.220735785953177
8932,willbo01,6,410,819,87,202,35,9,9,87.0,2.0,83,119.0,Bob,Will,175.0,70.0,L,L,OF,N,0.246642246642247,0.315964523281596,0.344322344322344
1032,bruggfr01,4,259,620,53,172,27,2,6,52.0,12.0,43,72.0,Frank,Bruggy,195.0,71.0,R,R,C,N,0.27741935483871,0.324283559577677,0.356451612903226
3336,guzmaro01,0,123,387,46,91,18,2,16,58.0,1.0,33,121.0,Ronald,Guzman,225.0,77.0,L,L,1B,N,0.23514211886304898,0.29523809523809497,0.416020671834625
1917,cuylemi01,8,490,1386,227,329,47,23,10,119.0,77.0,121,273.0,Milt,Cuyler,175.0,70.0,B,R,OF,N,0.237373737373737,0.298606502986065,0.326118326118326
3252,greybi01,8,292,1033,126,250,44,14,1,141.0,23.0,71,70.0,Bill,Gray,175.0,71.0,,,3B,N,0.24201355275895498,0.29076086956521696,0.314617618586641
2748,francju02,5,404,996,110,235,50,4,48,152.0,2.0,81,375.0,Juan,Francisco,245.0,74.0,L,R,3B,N,0.235943775100402,0.293407613741876,0.4387550200803211
5086,mallobe01,0,7,25,2,6,1,0,0,4.0,1.0,1,2.0,Ben,Mallonee,150.0,66.0,L,L,OF,N,0.24,0.269230769230769,0.28
2471,ervinph01,1,106,276,35,70,12,1,10,41.0,10.0,24,75.0,Phil,Ervin,207.0,70.0,R,R,OF,N,0.253623188405797,0.313333333333333,0.41304347826086996
6463,pepitjo01,11,1397,5097,606,1315,158,35,219,721.0,41.0,302,526.0,Joe,Pepitone,185.0,74.0,L,L,1B,N,0.257994898960173,0.299499907390257,0.43162644692956603
6933,reynoma01,11,1610,5297,781,1260,246,14,294,851.0,62.0,685,1870.0,Mark,Reynolds,220.0,74.0,R,R,1B,N,0.237870492731735,0.325142092945503,0.456107230507835
2117,desauge01,16,712,2012,211,469,73,11,3,187.0,12.0,232,168.0,Gene,Desautels,170.0,71.0,R,R,C,N,0.23310139165009902,0.312388591800356,0.284791252485089
