,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
8346,thrasbu01,1,30,106,9,27,4,2,0,6.0,0.0,5,13.0,Buck,Thrasher,182.0,71.0,L,R,OF,N,0.254716981132075,0.28828828828828806,0.330188679245283
2862,gamblos01,16,1584,4502,656,1195,188,31,200,666.0,47.0,610,546.0,Oscar,Gamble,160.0,71.0,L,R,OF,N,0.265437583296313,0.35309076682316104,0.45424255886272796
6833,rederjo01,0,17,37,4,5,1,0,0,3.0,0.0,6,6.0,Johnny,Reder,184.0,72.0,R,R,1B,N,0.135135135135135,0.255813953488372,0.162162162162162
3674,hernaos01,1,22,42,5,7,1,0,1,2.0,0.0,3,15.0,Oscar,Hernandez,230.0,73.0,R,R,C,N,0.166666666666667,0.222222222222222,0.261904761904762
3514,hartmjc01,1,90,238,13,44,6,0,0,8.0,2.0,6,29.0,J C,Hartman,175.0,72.0,R,R,SS,N,0.184873949579832,0.20491803278688503,0.21008403361344502
1005,brownla01,11,1129,3449,331,803,108,13,47,254.0,22.0,317,414.0,Larry,Brown,160.0,70.0,R,R,SS,N,0.23282110756741103,0.297397769516729,0.31255436358364697
6787,ramiror01,5,143,281,24,53,5,1,0,16.0,16.0,24,65.0,Orlando,Ramirez,175.0,70.0,R,R,SS,N,0.188612099644128,0.25245901639344304,0.213523131672598
1513,clarkgr01,0,63,169,14,44,10,1,0,27.0,0.0,22,6.0,Grey,Clarke,183.0,69.0,R,R,3B,N,0.260355029585799,0.345549738219895,0.331360946745562
8934,williar01,0,49,167,20,38,3,0,0,14.0,9.0,17,32.0,Art,Williams,,,L,R,1B,N,0.227544910179641,0.298913043478261,0.245508982035928
6230,oneiljo02,0,46,94,12,25,3,0,0,9.0,0.0,5,12.0,John,O'Neil,155.0,69.0,R,R,SS,N,0.265957446808511,0.303030303030303,0.29787234042553196
4976,lundsto01,2,44,65,3,6,0,0,0,1.0,0.0,9,13.0,Tom,Lundstedt,195.0,76.0,B,R,C,N,0.0923076923076923,0.202702702702703,0.0923076923076923
1140,bussera01,3,68,155,12,23,8,2,2,9.0,0.0,11,54.0,Ray,Busse,175.0,76.0,R,R,3B,N,0.148387096774194,0.20481927710843398,0.26451612903225796
4701,lawribr01,5,588,2217,266,578,112,13,71,253.0,41.0,153,487.0,Brett,Lawrie,210.0,72.0,R,R,3B,N,0.26071267478574695,0.308438818565401,0.419034731619305
4702,lawru01,8,749,2421,379,656,101,37,18,199.0,228.0,184,210.0,Rudy,Law,165.0,73.0,L,L,OF,N,0.270962412226353,0.32245681381957797,0.365551425030979
8038,stockle01,11,6,22,2,3,1,0,0,,,0,,Len,Stockwell,165.0,71.0,R,R,OF,N,0.136363636363636,0.136363636363636,0.18181818181818202
5313,mcbriba01,10,1071,3853,548,1153,167,55,63,430.0,183.0,248,457.0,Bake,McBride,190.0,74.0,L,R,OF,N,0.299247339735271,0.341623994147769,0.42019205813651705
2948,gehrich01,18,2323,8860,1774,2839,574,146,184,1427.0,181.0,1186,372.0,Charlie,Gehringer,180.0,71.0,L,R,2B,Player,0.320428893905192,0.400656977901652,0.480474040632054
1804,crawfpa01,5,318,651,75,182,23,5,9,104.0,4.0,60,29.0,Pat,Crawford,170.0,71.0,L,R,1B,N,0.279569892473118,0.34036568213783397,0.37173579109063
7760,smithel01,15,1237,4693,913,1456,197,136,37,665.0,233.0,639,,Mike,Smith,178.0,71.0,L,L,OF,N,0.31024930747922397,0.39291072768192,0.43383763051353097
8339,thondi01,14,1387,4449,496,1176,193,42,71,435.0,167.0,348,658.0,Dickie,Thon,160.0,71.0,R,R,SS,N,0.264329062710721,0.317698561601001,0.374466172173522
4865,llenawi01,7,300,531,50,122,17,0,3,61.0,0.0,38,69.0,Winston,Llenas,165.0,70.0,R,R,3B,N,0.229755178907721,0.281195079086116,0.278719397363465
7447,schooje01,2,50,69,10,9,1,1,1,4.0,1.0,7,22.0,Jerry,Schoonmaker,190.0,71.0,R,R,OF,N,0.130434782608696,0.21052631578947398,0.21739130434782603
772,bolicfr01,5,116,258,28,52,15,0,5,26.0,1.0,34,45.0,Frank,Bolick,190.0,70.0,B,R,1B,N,0.20155038759689897,0.294520547945205,0.31782945736434104
1136,bushho01,7,409,1274,176,363,50,5,11,115.0,65.0,57,238.0,Homer,Bush,180.0,70.0,R,R,2B,N,0.284929356357928,0.31555221637866304,0.357927786499215
5012,macdoha01,0,13,16,0,4,0,0,0,2.0,0.0,2,3.0,Harvey,MacDonald,170.0,71.0,L,L,OF,N,0.25,0.33333333333333304,0.25
2073,delanbi02,8,219,598,79,173,32,10,19,85.0,1.0,85,74.0,Bill,DeLancey,185.0,71.0,L,R,C,N,0.28929765886287606,0.377745241581259,0.471571906354515
6706,pruetji01,1,9,13,2,3,0,0,0,0.0,0.0,2,2.0,Jim,Pruett,178.0,70.0,R,R,C,N,0.23076923076923103,0.33333333333333304,0.23076923076923103
8927,wilkian01,2,43,67,5,9,3,0,1,5.0,1.0,5,32.0,Andy,Wilkins,225.0,73.0,L,R,1B,N,0.134328358208955,0.19444444444444395,0.223880597014925
6606,pittmjo01,3,139,285,29,75,7,2,0,16.0,13.0,20,37.0,Joe,Pittman,180.0,73.0,R,R,2B,N,0.263157894736842,0.31147540983606603,0.301754385964912
3672,hernama02,1,61,109,18,31,4,0,1,7.0,1.0,6,25.0,Marco,Hernandez,200.0,72.0,L,R,2B,N,0.284403669724771,0.321739130434783,0.34862385321100897
3780,hodgego01,0,80,83,3,17,3,0,1,9.0,0.0,4,19.0,Gomer,Hodge,185.0,74.0,B,R,1B,N,0.20481927710843398,0.24137931034482799,0.27710843373494
1990,davisbr03,0,33,109,8,23,7,1,3,16.0,2.0,9,37.0,Brad,Davis,190.0,73.0,R,R,C,N,0.211009174311927,0.271186440677966,0.376146788990826
8206,tartajo01,8,749,1857,247,484,56,24,2,107.0,81.0,115,136.0,Jose,Tartabull,165.0,71.0,L,L,OF,N,0.26063543349488394,0.30375253549695697,0.319870759289176
3983,huntra01,1,35,67,5,13,0,0,2,6.0,0.0,5,21.0,Randy,Hunt,185.0,72.0,R,R,C,N,0.19402985074626897,0.25,0.283582089552239
3285,grossge01,0,7,26,4,3,0,0,0,1.0,0.0,0,5.0,George,Grosart,,,,,OF,N,0.115384615384615,0.115384615384615,0.115384615384615
7751,smithdi03,0,21,28,2,3,0,0,0,0.0,0.0,4,7.0,Dick,Smith,200.0,77.0,R,R,OF,N,0.107142857142857,0.21875,0.107142857142857
2900,garcino01,13,1434,5586,927,1747,370,52,229,936.0,95.0,403,554.0,Nomar,Garciaparra,165.0,72.0,R,R,SS,N,0.312746151092016,0.358991484388045,0.520587182241318
5703,mokanjo01,6,582,1936,282,563,98,17,32,273.0,26.0,206,150.0,Johnny,Mokan,165.0,67.0,R,R,OF,N,0.290805785123967,0.35901027077497705,0.40857438016528896
2926,garvest01,18,2332,8835,1143,2599,440,43,272,1308.0,83.0,479,1003.0,Steve,Garvey,192.0,70.0,R,R,1B,N,0.29417091114884003,0.33047025982392103,0.446066779852858
2378,easleda01,16,1706,5484,735,1386,287,27,163,684.0,114.0,510,935.0,Damion,Easley,155.0,71.0,R,R,2B,N,0.25273522975929996,0.31631631631631607,0.40408460977388794
6030,newmaal01,7,854,2107,264,476,68,7,1,156.0,91.0,236,212.0,Al,Newman,175.0,69.0,B,R,2B,N,0.225913621262458,0.30388390951771194,0.26625533934504003
1578,cockral01,0,9,8,0,2,1,0,0,2.0,0.0,0,4.0,Alan,Cockrell,210.0,74.0,R,R,OF,N,0.25,0.25,0.375
4486,knollpu01,0,79,244,24,52,10,5,0,29.0,3.0,9,58.0,Punch,Knoll,170.0,67.0,R,R,1B,N,0.21311475409836103,0.24110671936758898,0.29508196721311497
5331,mccarjo01,0,20,79,12,18,0,1,0,12.0,3.0,1,9.0,John,McCarty,,,,R,OF,N,0.22784810126582297,0.2375,0.253164556962025
5663,milliwa01,7,246,651,60,158,20,3,0,65.0,2.0,33,32.0,Wally,Millies,170.0,70.0,R,R,C,N,0.242703533026114,0.279239766081871,0.282642089093702
4799,levisje01,9,319,654,66,167,23,1,3,60.0,2.0,76,66.0,Jesse,Levis,180.0,69.0,L,R,C,N,0.255351681957187,0.332876712328767,0.307339449541284
5205,martimi02,6,295,571,67,111,16,2,6,42.0,4.0,37,131.0,Michael,Martinez,180.0,69.0,B,R,OF,N,0.19439579684763603,0.24342105263157895,0.26094570928196104
5948,myerbu01,16,1923,7038,1174,2131,353,130,38,850.0,156.0,965,428.0,Buddy,Myer,163.0,70.0,L,R,2B,N,0.30278488206877,0.386854929401474,0.40608127308894604
6689,preslji01,7,959,3546,413,875,181,14,135,495.0,9.0,210,859.0,Jim,Presley,200.0,73.0,R,R,3B,N,0.246756909193457,0.288871139510117,0.41990975747320897
2824,fusseed01,6,109,462,75,124,19,3,1,,,8,,Eddie,Fusselback,156.0,66.0,R,,C,N,0.268398268398268,0.280851063829787,0.329004329004329
5705,molinbe01,12,1362,4812,457,1317,217,6,144,711.0,3.0,208,471.0,Bengie,Molina,190.0,71.0,R,R,C,N,0.27369077306733197,0.303784860557769,0.4110556940980879
5719,mondera01,12,1525,5814,909,1589,319,49,271,860.0,229.0,475,1130.0,Raul,Mondesi,202.0,71.0,R,R,OF,N,0.27330581355349204,0.328192081411989,0.484864121087031
2241,dorgami01,13,715,2924,443,802,112,34,4,346.0,,118,,Mike,Dorgan,180.0,69.0,R,R,OF,N,0.274281805745554,0.302432610124918,0.339945280437757
6623,poffjo01,1,31,87,9,19,2,2,1,8.0,0.0,4,11.0,John,Poff,190.0,74.0,L,L,1B,N,0.21839080459770102,0.252747252747253,0.32183908045977
5541,mendeca01,0,26,45,3,10,2,0,0,5.0,0.0,0,12.0,Carlos,Mendez,210.0,72.0,R,R,1B,N,0.222222222222222,0.222222222222222,0.266666666666667
7943,stankan01,6,429,844,105,203,45,3,4,59.0,17.0,80,141.0,Andy,Stankiewicz,165.0,69.0,R,R,2B,N,0.24052132701421802,0.30627705627705604,0.31516587677725105
7608,sherlmo01,0,92,299,51,97,18,2,0,38.0,0.0,27,28.0,Monk,Sherlock,175.0,70.0,R,R,1B,N,0.32441471571906394,0.380368098159509,0.397993311036789
5476,mcmulhu01,4,64,108,6,19,3,0,0,6.0,1.0,2,22.0,Hugh,McMullen,180.0,73.0,B,R,C,N,0.175925925925926,0.190909090909091,0.203703703703704
3147,goossgr01,5,193,460,33,111,24,1,13,44.0,1.0,42,112.0,Greg,Goossen,210.0,73.0,R,R,C,N,0.24130434782608698,0.30478087649402397,0.382608695652174
4575,kubskgi01,0,22,63,11,16,3,0,0,6.0,1.0,6,10.0,Gil,Kubski,185.0,75.0,L,R,OF,N,0.253968253968254,0.318840579710145,0.301587301587302
7866,sommejo01,10,920,3675,617,911,109,42,11,,,238,,Joe,Sommer,165.0,71.0,R,R,OF,N,0.247891156462585,0.293636595962177,0.30938775510204103
3885,housejo01,3,84,293,39,74,9,7,0,25.0,18.0,33,27.0,John,Houseman,160.0,70.0,,,2B,N,0.252559726962457,0.32822085889570596,0.3310580204778161
7832,snopech01,3,215,607,76,142,27,1,13,66.0,7.0,49,108.0,Chris,Snopek,180.0,73.0,R,R,3B,N,0.233937397034596,0.291158536585366,0.34596375617792396
1947,daniela01,1,109,383,55,86,7,1,2,60.0,27.0,22,41.0,Law,Daniels,170.0,70.0,R,R,3B,N,0.224543080939948,0.266666666666667,0.263707571801567
1962,darrmi02,2,188,542,63,148,28,5,5,67.0,17.0,67,135.0,Mike,Darr,205.0,75.0,L,R,OF,N,0.273062730627306,0.35303776683087,0.370848708487085
3018,gilkebe01,11,1239,4061,606,1115,244,24,118,546.0,115.0,466,708.0,Bernard,Gilkey,170.0,72.0,R,R,OF,N,0.274562915538045,0.34923790589794607,0.43363703521300206
3250,gremmed01,9,383,1420,140,356,58,24,7,164.0,22.0,89,151.0,Ed,Gremminger,200.0,73.0,R,R,3B,N,0.250704225352113,0.29489728296885404,0.340140845070423
3362,haguejo01,5,430,1195,141,286,41,10,40,163.0,4.0,177,222.0,Joe,Hague,195.0,72.0,L,L,1B,N,0.23933054393305397,0.337463556851312,0.39079497907949795
4106,jennido01,5,189,322,36,65,16,3,5,37.0,0.0,43,90.0,Doug,Jennings,175.0,70.0,L,L,OF,N,0.20186335403726702,0.295890410958904,0.316770186335404
9029,wingoiv01,18,1327,4003,362,1039,147,81,25,455.0,87.0,264,285.0,Ivey,Wingo,160.0,70.0,L,R,C,N,0.259555333499875,0.30536676822123304,0.35548338745940505
88,alfoned01,11,1506,5385,777,1532,282,18,146,744.0,53.0,596,617.0,Edgardo,Alfonzo,210.0,71.0,R,R,2B,N,0.28449396471680605,0.35579334559438197,0.42488393686165293
7838,snydech02,9,715,2087,227,467,98,1,77,298.0,0.0,309,560.0,Chris,Snyder,235.0,76.0,R,R,C,N,0.22376617153809303,0.323873121869783,0.38236703402012495
683,bissode01,5,604,2291,359,699,117,50,66,391.0,17.0,233,269.0,Del,Bissonette,180.0,71.0,L,L,1B,N,0.305106940200786,0.369255150554675,0.48625054561326897
8104,suliker01,0,122,404,69,116,14,4,6,36.0,4.0,40,22.0,Ernie,Sulik,178.0,70.0,L,L,OF,N,0.287128712871287,0.351351351351351,0.386138613861386
3539,hatfijo01,5,206,1011,219,283,36,11,3,146.0,,23,20.0,John,Hatfield,165.0,70.0,,,2B,N,0.27992087042532104,0.29593810444874297,0.34619188921859495
2852,gallest01,0,13,18,3,2,0,0,0,1.0,0.0,1,0.0,Stan,Galle,165.0,67.0,R,R,3B,N,0.111111111111111,0.157894736842105,0.111111111111111
5162,marshke01,0,8,9,0,2,1,0,0,3.0,0.0,1,4.0,Keith,Marshall,175.0,74.0,R,R,OF,N,0.222222222222222,0.3,0.33333333333333304
3586,hechaad01,6,811,2809,270,714,101,35,28,238.0,32.0,145,490.0,Adeiny,Hechavarria,195.0,72.0,R,R,SS,N,0.254182983268067,0.29079214624238303,0.344962620149519
3165,gosligo01,17,2287,8656,1483,2735,500,173,248,1609.0,175.0,949,585.0,Goose,Goslin,185.0,71.0,L,R,OF,Player,0.315965804066543,0.383550234252993,0.499653419593346
7736,smithal04,11,1517,5357,843,1458,258,46,164,676.0,67.0,674,768.0,Al,Smith,189.0,72.0,R,R,OF,N,0.272167257793541,0.35350688111424294,0.429344782527534
4800,levyed01,4,54,195,17,42,11,2,4,32.0,2.0,10,24.0,Ed,Levy,190.0,77.0,R,R,1B,N,0.21538461538461498,0.253658536585366,0.353846153846154
3201,graniza01,0,40,93,14,22,2,0,1,13.0,2.0,12,9.0,Zach,Granite,175.0,73.0,L,L,OF,N,0.23655913978494603,0.323809523809524,0.29032258064516103
4606,lagarju01,5,583,1702,189,443,85,18,20,152.0,40.0,84,362.0,Juan,Lagares,215.0,73.0,R,R,OF,N,0.26028202115158605,0.295072788353863,0.36662749706228004
3207,grateju01,2,61,106,9,23,6,0,0,13.0,0.0,2,16.0,Juan,Graterol,205.0,73.0,R,R,C,N,0.21698113207547198,0.231481481481481,0.273584905660377
4586,kusiccr01,6,497,1238,155,291,50,3,46,171.0,11.0,194,228.0,Craig,Kusick,210.0,75.0,R,R,1B,N,0.235056542810985,0.338687150837989,0.39176090468497604
4279,kaaihki01,4,126,411,45,91,19,1,15,46.0,1.0,49,95.0,Kila,Ka'aihue,240.0,76.0,L,R,1B,N,0.22141119221411198,0.304347826086957,0.381995133819951
2639,fitzged01,11,807,2086,199,542,82,10,19,217.0,9.0,185,235.0,Ed,Fitz Gerald,170.0,72.0,R,R,C,N,0.259827420901246,0.320123293703214,0.33604985618408395
1491,clancbi01,0,56,227,23,52,11,3,2,34.0,3.0,4,18.0,Bill,Clancy,180.0,74.0,L,R,1B,N,0.229074889867841,0.24242424242424201,0.33039647577092496
8523,uribeju01,15,1826,6161,724,1568,323,43,199,816.0,48.0,388,1224.0,Juan,Uribe,245.0,72.0,R,R,SS,N,0.25450413893848395,0.298671552908841,0.417789319915598
4147,johnsel01,0,11,12,0,2,1,0,0,0.0,0.0,1,3.0,Elmer,Johnson,185.0,69.0,R,R,C,N,0.166666666666667,0.23076923076923103,0.25
4755,leighjo01,0,7,27,6,8,2,0,0,0.0,2.0,3,,John,Leighton,170.0,71.0,L,L,OF,N,0.296296296296296,0.3666666666666671,0.37037037037037
2968,gerlajo01,1,12,27,2,9,0,0,0,1.0,0.0,4,2.0,Johnny,Gerlach,165.0,69.0,R,R,SS,N,0.33333333333333304,0.419354838709677,0.33333333333333304
330,bakerdu01,18,2039,7117,964,1981,320,23,242,1013.0,137.0,762,926.0,Dusty,Baker,183.0,74.0,R,R,OF,N,0.27834761837853006,0.34814062698312,0.431783054657861
1932,dallibr01,1,27,50,9,13,3,0,1,7.0,0.0,4,7.0,Brian,Dallimore,180.0,73.0,R,R,2B,N,0.26,0.314814814814815,0.38
2833,gagusch01,0,44,154,14,38,7,1,0,,,4,,Charlie,Geggus,150.0,67.0,R,,2B,N,0.24675324675324697,0.265822784810127,0.305194805194805
3650,hermabi01,16,1922,7707,1163,2345,486,82,47,839.0,67.0,737,428.0,Billy,Herman,180.0,71.0,R,R,2B,Player,0.304268846503179,0.364992894362861,0.4069028156221621
7896,spencji01,14,1553,4908,541,1227,179,27,146,599.0,11.0,407,582.0,Jim,Spencer,195.0,74.0,L,L,1B,N,0.25,0.307431796801505,0.3867155664221679
8302,thomafr03,15,1766,6285,792,1671,262,31,286,962.0,15.0,484,894.0,Frank,Thomas,200.0,75.0,R,R,OF,N,0.265871121718377,0.31836312601565997,0.453937947494033
1192,cahilto01,0,119,430,68,109,17,7,3,44.0,38.0,41,51.0,Tom,Cahill,150.0,67.0,,,2B,N,0.25348837209302305,0.318471337579618,0.34651162790697704
4359,kellyty01,2,118,158,21,32,8,1,3,21.0,0.0,20,36.0,Ty,Kelly,180.0,72.0,B,R,2B,N,0.20253164556961997,0.292134831460674,0.322784810126582
3440,hannaja01,8,614,1650,167,381,93,5,29,175.0,6.0,193,440.0,Jack,Hannahan,210.0,74.0,L,R,1B,N,0.230909090909091,0.31144872490504605,0.346060606060606
7003,risbesw01,3,476,1619,196,394,72,27,6,175.0,52.0,148,180.0,Swede,Risberg,175.0,72.0,R,R,SS,N,0.243360098826436,0.30673457838143703,0.33230389129092
2657,flannti01,10,972,2473,255,631,77,25,9,209.0,22.0,277,293.0,Tim,Flannery,175.0,71.0,L,R,2B,N,0.255155681358674,0.33018181818181797,0.317428224828144
9000,wilsoen01,8,555,1406,155,343,73,5,22,141.0,14.0,89,169.0,Enrique,Wilson,160.0,71.0,B,R,2B,N,0.24395448079658602,0.288963210702341,0.34992887624466595
6088,nocepa01,3,71,181,17,42,9,2,3,14.0,5.0,6,49.0,Paul,Noce,175.0,70.0,R,R,2B,N,0.232044198895028,0.25668449197861,0.35359116022099396
6121,nunezab02,2,136,302,42,63,10,1,6,35.0,1.0,34,74.0,Abraham,Nunez,210.0,75.0,B,R,OF,N,0.208609271523179,0.288690476190476,0.30794701986754996
2508,evansni01,6,177,408,56,105,30,3,10,53.0,0.0,28,112.0,Nick,Evans,220.0,74.0,R,R,OF,N,0.257352941176471,0.305045871559633,0.419117647058824
620,bernaro01,6,548,1323,159,312,56,8,28,121.0,59.0,121,315.0,Roger,Bernadina,210.0,74.0,L,L,OF,N,0.23582766439909303,0.29986149584487504,0.35374149659863896
1641,combsea01,11,1455,5746,1186,1866,309,154,58,632.0,96.0,670,278.0,Earle,Combs,185.0,72.0,L,R,OF,Player,0.32474765053950605,0.39526184538653397,0.46240863209189
3418,hammost01,0,46,126,14,29,5,1,1,11.0,0.0,4,18.0,Steve,Hammond,190.0,74.0,L,R,OF,N,0.23015873015873,0.253846153846154,0.30952380952381
7224,rudijo01,15,1547,5556,684,1468,287,39,179,810.0,25.0,369,870.0,Joe,Rudi,200.0,74.0,R,R,OF,N,0.264218862491001,0.31004219409282696,0.42656587473002205
8643,vogelda01,2,61,127,9,25,3,0,4,15.0,0.0,17,41.0,Dan,Vogelbach,250.0,72.0,L,R,1B,N,0.19685039370078697,0.29166666666666696,0.31496062992126
5748,mooreed01,11,748,2474,360,706,108,26,13,257.0,52.0,272,121.0,Eddie,Moore,165.0,67.0,R,R,2B,N,0.28536782538399397,0.356154406409323,0.36580436540016203
6637,pondsi01,0,16,49,4,8,2,0,1,6.0,0.0,5,12.0,Simon,Pond,190.0,73.0,L,R,OF,N,0.163265306122449,0.24074074074074103,0.26530612244898005
2895,garciki01,9,619,1470,162,351,56,16,12,112.0,34.0,95,285.0,Kiko,Garcia,180.0,71.0,R,R,SS,N,0.23877551020408197,0.28498402555910496,0.32312925170068
3080,goggich01,2,72,99,19,29,5,0,0,7.0,0.0,10,21.0,Chuck,Goggin,175.0,71.0,B,R,2B,N,0.29292929292929304,0.357798165137615,0.34343434343434304
3767,hoagmy01,14,1020,3147,384,854,141,33,28,401.0,59.0,252,298.0,Myril,Hoag,180.0,71.0,R,R,OF,N,0.271369558309501,0.32538982053545196,0.36383857642198897
6978,ricksjo01,3,6,19,3,3,0,0,0,0.0,0.0,0,2.0,John,Ricks,,,,,3B,N,0.157894736842105,0.157894736842105,0.157894736842105
2628,fishede01,1,95,225,34,44,6,3,9,28.0,5.0,22,96.0,Derek,Fisher,205.0,75.0,L,R,OF,N,0.19555555555555604,0.267206477732794,0.36888888888888893
860,boylebu01,6,366,1343,185,389,58,24,12,125.0,24.0,116,125.0,Buzz,Boyle,170.0,71.0,L,L,OF,N,0.289650037230082,0.34612748457847803,0.395383469843634
3581,heathmi01,1,46,160,16,34,1,3,0,18.0,0.0,22,28.0,Mickey,Heath,175.0,72.0,L,L,1B,N,0.2125,0.307692307692308,0.25625
6643,poqueto01,9,452,1226,127,329,62,18,10,136.0,13.0,81,82.0,Tom,Poquette,175.0,70.0,L,R,OF,N,0.268352365415987,0.313695485845448,0.3727569331158239
2521,ewingsa01,5,167,361,31,92,11,3,6,47.0,1.0,28,65.0,Sam,Ewing,200.0,75.0,L,L,1B,N,0.254847645429363,0.30848329048843204,0.351800554016621
3187,grahach01,0,30,90,10,21,1,0,1,12.0,1.0,10,12.0,Charlie,Graham,180.0,71.0,R,R,C,N,0.23333333333333303,0.31,0.277777777777778
4567,krukjo01,9,1200,3897,582,1170,199,34,100,592.0,58.0,649,701.0,John,Kruk,170.0,70.0,L,L,1B,N,0.30023094688221696,0.40013198416190104,0.44572748267898404
6805,ranewme01,7,269,594,68,147,20,9,8,54.0,3.0,42,120.0,Merritt,Ranew,170.0,71.0,L,R,C,N,0.24747474747474696,0.297169811320755,0.351851851851852
5671,milnejo01,11,1215,3436,455,855,140,16,131,498.0,31.0,504,473.0,John,Milner,185.0,72.0,L,L,1B,N,0.2488358556461,0.34492385786802,0.41327124563445894
5515,meeto01,0,8,19,1,3,2,0,0,1.0,0.0,0,12.0,Tommy,Mee,165.0,68.0,R,R,2B,N,0.157894736842105,0.157894736842105,0.263157894736842
75,alcocsc01,0,54,156,12,27,4,2,0,7.0,4.0,7,14.0,Scotty,Alcock,160.0,69.0,R,R,2B,N,0.17307692307692302,0.208588957055215,0.22435897435897398
5569,mesorde01,7,468,1402,152,325,66,2,58,192.0,4.0,138,316.0,Devin,Mesoraco,229.0,73.0,R,R,C,N,0.231811697574893,0.30064935064935105,0.405848787446505
5158,marshdo02,3,219,658,72,170,21,6,0,61.0,2.0,28,28.0,Doc,Marshall,150.0,71.0,R,R,2B,N,0.258358662613982,0.288629737609329,0.308510638297872
1695,cookdo01,3,288,1028,138,282,29,9,3,75.0,56.0,116,109.0,Doc,Cook,170.0,72.0,L,R,OF,N,0.27431906614786,0.347902097902098,0.32879377431906603
2621,fioremi01,4,254,556,75,126,18,1,13,50.0,5.0,124,115.0,Mike,Fiore,175.0,72.0,L,L,1B,N,0.22661870503597098,0.36764705882352894,0.33273381294964
4008,incavpe01,12,1284,4233,546,1043,194,21,206,655.0,33.0,360,1277.0,Pete,Incaviglia,225.0,73.0,R,R,OF,N,0.24639735412237196,0.305464837796647,0.44814552326954904
6720,purneje01,0,7,19,2,2,0,0,0,1.0,1.0,4,7.0,Jesse,Purnell,140.0,65.0,L,R,3B,N,0.10526315789473699,0.260869565217391,0.10526315789473699
2853,galliji01,0,31,120,6,20,0,2,0,7.0,1.0,6,17.0,John,Galligan,160.0,70.0,,,OF,N,0.166666666666667,0.206349206349206,0.2
1864,cruzen01,4,61,72,6,6,1,0,0,2.0,0.0,4,30.0,Enrique,Cruz,205.0,73.0,R,R,SS,N,0.0833333333333333,0.131578947368421,0.0972222222222222
1309,carrofr01,7,754,2892,546,820,146,66,27,,,348,,Fred,Carroll,185.0,71.0,R,R,OF,N,0.28354080221300104,0.36049382716049394,0.40767634854771795
3447,hanseda01,15,1230,1793,187,466,79,6,35,222.0,5.0,283,332.0,Dave,Hansen,180.0,72.0,L,R,3B,N,0.259899609592861,0.360789980732177,0.369213608477412
7370,savagdo01,1,105,297,36,76,8,5,4,27.0,2.0,23,55.0,Don,Savage,180.0,72.0,R,R,3B,N,0.255892255892256,0.309375,0.35690235690235705
5084,malinto01,0,35,79,7,18,2,0,0,3.0,0.0,9,11.0,Tony,Malinosky,165.0,70.0,R,R,3B,N,0.22784810126582297,0.30681818181818205,0.253164556962025
8425,trammal01,19,2293,8288,1231,2365,412,55,185,1003.0,236.0,850,874.0,Alan,Trammell,165.0,72.0,R,R,SS,Player,0.285352316602317,0.351827533377107,0.415299227799228
3088,goldypu01,1,29,78,9,18,1,1,3,12.0,0.0,0,16.0,Purnal,Goldy,200.0,77.0,R,R,OF,N,0.23076923076923103,0.23076923076923103,0.384615384615385
